id,a,o,f,ZT
1,服务,可以,1,4
2,服务,态度不好,0,4
2,服务,不友善的眼神,0,4
3,服务,凌厉的眼神,0,4
3,服务,浑身不安,0,4
4,服务,门口姨姨很好,1,4
4,服务,店内姨姨不友善,0,4
4,服务,印象大打折扣,0,4
5,锅包肉,外皮酥脆,1,5
5,锅包肉,肉质鲜嫩多汁,1,5
5,锅包肉,酸甜口味恰到好处,1,5
6,锅包肉,色泽诱人,1,5
6,锅包肉,幸福感,1,5
7,锅包肉,美味可口,1,5
7,锅包肉,回味无穷,1,5
8,大肘子,色泽鲜亮,1,5
8,大肘子,肥瘦相间,1,5
8,大肘子,口感软糯,1,5
9,大肘子,回味无穷,1,5
9,大肘子,佳肴,1,5
10,地三鲜,色泽诱人,1,5
10,地三鲜,土豆软糯,1,5
10,地三鲜,茄子香滑,1,5
10,地三鲜,青椒爽脆,1,5
10,地三鲜,口感层次分明,1,5
11,座位,不多,0,3
11,,三张大圆桌,2,3
11,,两列卡座,2,3
11,,一列四人桌,2,3
12,东北菜,味道还不错,1,5
12,鱼香肉丝,味道还不错,1,5
12,杀猪菜,味道还不错,1,5
12,炸南瓜丸子,味道还不错,1,5
13,,老少皆宜,1,5
13,上菜速度,可以,1,5
14,,原因,0,4
15,就餐,人不太多,2,3
16,农家菜,基本都会做,1,5
17,菜品分量,可以,1,5
17,菜品颜色,不是太美观,0,5
18,门店环境,装修简洁大方,1,3
18,门店环境,充满了农家氛围,1,3
18,门店环境,感觉很舒适,1,3
19,服务态度,还好,1,4
19,员工们,友善,1,4
19,员工们,热情推荐特色菜,1,4
20,疙瘩汤,汤汁鲜美,1,5
20,疙瘩汤,面条口感Q弹,1,5
20,疙瘩汤,香气扑鼻,1,5
20,疙瘩汤,暖心,1,5
20,疙瘩汤,开胃,1,5
21,老肉压豆腐,下饭,1,5
21,豆腐,口感细腻,1,5
21,老肉酱汁,浓郁,1,5
21,老肉,肉香味,1,5
21,老肉,回味无穷,1,5
22,逍遥排骨,外酥里嫩,1,5
22,逍遥排骨,味道鲜美,1,5
23,水煮肉片,适合辣食爱好者,1,5
23,肉片,嫩滑多汁,1,5
23,水煮肉片,香气四溢,1,5
23,水煮肉片,辣劲十足,1,5
23,水煮肉片,过瘾,1,5
24,金手勺农家菜,不错,1,5
24,用餐经历,愉快,1,5
25,服务员大姐,不想多说什么了,0,4
26,结账,会多付钱,0,1
27,卫生间,设在紧挨着桌子旁边,0,3
27,卫生间,那个味儿,0,3
28,吃,吃不下去,0,5
28,食欲,没有一点,0,5
29,老板娘,爱理不理,0,4
29,环境,肮脏,0,4
29,环境,臭气熏天,0,4
30,价格,还贵,0,1
30,餐厅,专门宰客,0,1
30,餐厅,差到极点,0,1
31,葱爆羊肉,没有羊肉,0,5
31,葱爆羊肉,根本就不是羊肉,0,5
31,葱爆羊肉,一点羊肉味没有,0,5
32,饺子,从外面端进来,0,5
33,小票,没有金手勺的字样,0,2
33,盘子,其他店铺的名称,0,2
34,服务,搞笑,0,4
34,服务,晚上不想上班别上甩脸子,0,4
35,家常菜馆,味道不错,1,5
35,家常菜馆,中规中矩,2,5
36,环境,不太好,0,3
36,炒菜,油太大,0,3
36,炒菜水平,没特色,0,3
37,鱼香肉丝,酸味,0,5
38,金手勺家,味道,1,5
