id,a,o,f,ZT
1,义利红烩泥肠饭,还是内个味儿,1,5
1,茄汁蛋饭,还是内个味儿,1,5
2,红菜汤,喝不惯,0,5
2,红菜汤,从小就喜欢,1,5
3,奶油杂拌儿,好吃,1,5
3,奶油杂拌儿,厚厚的一层芝士,1,5
4,点的,太多,0,5
4,孩子,也要来尝,1,5
5,吃了,情怀,1,7
5,小时候,爸爸带我吃,2,7
6,爸爸,老了,2,7
7,带他过来吃,准备安排,1,7
8,环境,在育才学校对面的街边,2,3
8,环境,挨着义利和义利鲜焙,2,3
9,停车,不太好,0,2
9,停车,可以停在马路牙子上,1,2
10,整体味道,非常家常,1,5
10,味道,重现八零后童年,1,5
11,义利红烩泥肠饭,的确是童年的味道,1,5
11,义利红烩泥肠饭,番茄酱味很浓,1,5
12,猪排,两块,2,5
12,猪排,配番茄酱和日式酱汁,2,5
12,猪排,腌制得挺入味,1,5
13,火腿土豆沙拉,土豆块+黄瓜块+火腿块+胡萝卜块,2,5
14,义利牛肉饭,以为会是红烩牛肉饭,2,5
14,义利牛肉饭,结果是红烧牛肉饭,2,5
15,奶油蘑菇汤,中间像松茸量,2,5
15,奶油蘑菇汤,微甜,1,5
16,桌布,熟悉,1,5
16,泥肠盖饭,可口,1,5
16,炸猪排,吃不腻,1,5
16,奶油蘑菇汤,有,2,5
16,蔬菜沙拉,有,2,5
16,北冰洋汽水,有,2,5
17,口味,讨喜,1,5
17,适合,老人小孩,1,5
17,份量,十足,1,5
17,性价比,高,1,5
18,距离,近,1,2
19,味道,还可以,1,5
19,回忆,有,1,5
20,义利红烩泥肠饭,感动,1,5
20,火腿煎双蛋,感动,1,5
21,义利西餐厅,北京第一家西式快餐厅,2,2
22,店面,不大,0,3
22,餐位,不多,0,3
22,小包间,可坐8--10人,2,3
23,上餐,很快,1,4
23,披萨,时间也不长,1,4
23,披萨,芝士丰厚,1,4
24,中餐,提供更多方便,1,5
25,门店,精致,1,2
26,红烩泥肠饭,点缀口蘑和豌豆,1,5
26,红烩泥肠饭,汤汁飘红油,1,5
26,红烩泥肠饭,本真滋味,1,5
26,红烩泥肠饭,依旧抗打,1,5
27,炸猪排,趁热享用,1,5
27,炸猪排,老幼皆宜,1,5
27,炸猪排,两种蘸料,1,5
27,炸猪排,比软炸虾仁好,1,5
28,土豆沙拉,丰富层次,1,5
28,土豆沙拉,爽口清新,1,5
28,土豆沙拉,好感加倍,1,5
29,义利牛肉饭,大块牛肉,1,5
29,义利牛肉饭,炖的很烂,1,5
29,义利牛肉饭,味道确实还可以,1,5
29,义利牛肉饭,份量也刚好,1,5
30,牛肉酱意面,量不多,0,5
30,牛肉酱意面,汤汁浓郁,1,5
30,牛肉酱意面,口味不错,1,5
30,牛肉酱意面,配上猪排份量刚好,1,5
31,环境,很好,1,3
31,环境,干净整齐,1,3
31,环境,国营老店,2,3
32,义利红烩泥肠饭,味道一点没变,1,5
33,义利牛肉饭,推荐,1,5
33,义利牛肉饭,味道好,1,5
33,义利牛肉饭,软烂老少皆宜,1,5
34,义利红烩泥肠饭,排名第一,1,5
34,红烩泥肠,酸甜,1,5
34,红烩泥肠,下饭,1,5
34,红烩泥肠饭,适合夏天,1,5
35,猪排,大家最喜欢,1,5
35,猪排,配上酱料,1,5
35,猪排,可口,1,5
36,小罐牛肉,干巴塞牙,0,5
36,小罐牛肉,一般,0,5
37,美食,品尝,2,5
38,劳动1号汽水,味道不错,1,5
38,劳动1号汽水,浓浓的菠萝味,1,5
39,海鲜至尊披萨,边边脆脆,1,5
39,海鲜至尊披萨,芝士不少,1,5
40,烤香辣牛肋条,肉可以,1,5
40,烤香辣牛肋条,盐放的有点多,0,5
41,服务员,没有解决方案,0,4
41,烤香辣牛肋条,刮芝麻调料,0,4
42,餐厅,老人喜欢去,2,2
