id,a,o,f,ZT
1,口味,没有特别甜,1,5
1,口味,很适合我,1,5
1,口味,好吃,1,5
2,原料,挺好的,1,5
2,原料,绵绵密密的口感,1,5
2,豆子,很好,1,5
3,价格,正常,2,1
4,环境,没啥环境可言,0,3
4,环境,能看到展柜,1,3
4,环境,干净,1,3
4,环境,放心,1,3
5,门脸,不大,0,5
5,店员数量,就一个,0,5
5,爆米花,就剩下一桶,0,5
5,爆米花,不是刚出锅,0,5
5,爆米花,挺好吃,1,5
5,爆米花,超出了预期,1,5
6,服务,挺热情,1,4
6,服务,没有差别对待团购,1,4
7,店里价格,是30,2,1
7,团购价,太优惠,1,1
7,团购价,适合边走边吃,1,1
8,仙豆糕外皮,酥脆,1,5
8,仙豆糕内馅,软糯香甜,1,5
9,食材,新鲜度高,1,5
9,食材,好品质,1,5
10,,非常值得一试,1,2
11,服务员态度,很好,1,4
11,服务员,热情,1,4
12,服务员,询问是否直接吃,1,4
12,服务员,帮忙微波炉加热,1,4
13,服务态度,还不错,1,4
13,口味,还行,1,4
14,仙豆糕店,偶然发现,2,2
15,味道,出乎意料的都不错,1,5
16,荔浦芋泥味,最好吃,1,5
16,外皮,偏酥,1,5
16,芋泥馅,满满的,1,5
16,芋泥馅,软糯,1,5
16,芋泥馅,超级香,1,5
17,绿豆,排名第二,1,5
17,绿豆,非常清爽,1,5
18,红豆糕,不是很甜,1,5
18,红豆糕,喜欢的味道,1,5
18,红豆糕,推荐,1,5
19,仙豆糕,种类全,1,5
20,紫薯奶酪,不是原材料紫薯泥,0,5
21,芋泥馅料,添加了不少奶油,0,5
22,味道,不是纯正,0,5
22,款,比较踩雷,0,5
23,饭后小甜点,还可以,1,5
24,饭后小甜点,比较甜,1,5
24,饭后小甜点,不腻,1,5
24,饭后小甜点,可以接受的范围,1,5
25,,不能走太高的期待,0,5
25,,平常心对待,2,5
26,养生红豆糕,口感一般,0,5
26,养生红豆糕,没有红豆沙沙甜甜的感觉,0,5
26,养生红豆糕,不是特别推荐,0,5
27,传统绿豆TRIIIONALMUNGBEANS,口感还可以,1,5
27,传统绿豆TRIIIONALMUNGBEANS,一点点甜,0,5
27,传统绿豆TRIIIONALMUNGBEANS,需要适应,0,5
28,酸梅汤,偏甜,0,5
28,酸梅汤,冲调的产品,0,5
28,酸梅汤,不是特别推荐,0,5
29,人,多,0,2
29,排队,都在排队,0,2
29,绿豆糕,买了,2,2
29,爆浆巧克力,买了,2,2
30,菜品,不好吃,0,5
30,菜品,齁甜,0,5
30,收费,不值这个价,0,5
31,王府井那一家,好吃,1,5
32,,馋这口,2,5
32,,想扔了,0,5
33,荔浦芋泥,超级无敌爆炸甜,0,5
33,荔浦芋泥,吃起来像广式月饼,0,5
34,性价比,不便宜,0,1
35,奶提板栗MILKCHESTNUT,味道都不错,1,5
35,抹茶红豆MAIGHAREDBEANS,味道都不错,1,5
35,荔浦芋泥,味道都不错,1,5
35,传统绿豆TRIIIONALMUNGBEANS,味道都不错,1,5
36,,油,0,5
36,,油大,0,5
37,,没给一次性手套,0,4
37,,没给纸巾,0,4
37,,小建议,2,4
38,前门大街这家仙豆糕店,爱上,1,5
39,刚买的,最好吃,1,5
39,,热乎乎,1,5
39,,口感比较好,1,5
40,,需要自己微波炉加热,2,5
40,,更好吃,1,5
41,大众点评,买了一个套餐,2,5
41,,十种口味,2,5
41,,想尝尝,2,5
42,绿豆糕,热腾腾,1,5
42,冬天吃绿豆糕,很不错,1,5
43,味道,一般般,0,5
43,价格,不值,0,5
43,在哪儿吃,差不多,2,5
44,仙豆糕,好爱,1,5
44,绿豆口味,不甜不腻,1,5
44,绿豆口味,刚刚好,1,5
44,绿豆口味,一口气炫好几个,1,5
45,红豆口味,偏甜,0,5
45,口味,试试其他,2,5
46,加热,多加热一会儿,1,5
46,仙豆糕,更好吃,1,5
47,仙豆糕,贵,0,1
47,价格,十几块一块儿,0,1
47,仙豆糕,挺瓷实,1,1
47,两个,饱,1,1
48,芋泥,很甜,0,5
49,芋泥,混杂着其他的香味,0,5
49,芋泥,吃不太惯,0,5
50,馅料,很足,1,1
50,甜度,刚好,1,1
51,仙豆糕,好久没有吃,2,2
51,前门,看到仙豆糕,2,2
51,仙豆糕,买来尝尝,2,2
52,拿,绿豆和红豆,2,5
52,其他味道,不知道,2,5
53,服务,贴心,1,4
53,一次性手套,给,1,4
54,奶黄流心,甜了些,0,5
54,奶黄流心,有点腻,0,5
55,绿豆,有点干,0,5
55,馅儿,可以再加些牛奶,2,5
