id,a,o,f,ZT
1,外卖,味道总体不错,1,5
2,微微辣,没有什么辣味,2,5
3,汤汁,感觉到辣味正好,1,5
4,大份和小份,具体差别,2,5
5,味道,还可以,1,5
6,价钱,稍高,0,1
7,量,充足,1,5
7,吃饱,能,1,5
8,素鸡,味道不错,1,5
8,豆干,味道不错,1,5
8,宽粉与腐竹,味道不错,1,5
9,肉类,同一水准,2,5
10,酱香味的香锅,点的,2,5
11,四荤五素,只看到了牛肉鸡肉,2,5
11,白菜根,好多,2,5
12,口味,淡,0,5
12,酱香味,太轻,0,5
12,菜,不下饭,0,5
13,外卖,味道不错,1,6
13,外卖,很香,1,6
14,香锅,挺不错,1,5
15,香锅,味道还不错,1,5
15,底儿,一层油,2,5
16,上面吃,不会油腻,1,5
16,底下,稍微空一下,1,5
17,锅底,还可以,1,6
17,,下雨,2,6
17,,点的外卖,2,6
18,邢记麻辣香锅,不能堂食,2,2
18,邢记麻辣香锅,点了外卖,2,2
19,麻辣香锅底料,味道不错,1,5
19,菜和肉,好吃,1,5
20,送餐,很快,1,6
20,外卖,方便,1,6
21,外卖,只能,2,6
21,味道,好,1,6
21,包装,细致,1,6
22,中辣口味,不油腻,1,5
22,辣度,刚刚好,1,5
23,菜量,大,1,5
23,菜品,丰富,1,5
23,新鲜度,还好,2,5
24,一份,两个人吃都够了,1,5
25,环境,一般,0,3
26,光线,暗,0,3
26,环境,不讲究,0,3
27,家常炒菜,有,2,5
28,食材,种类多样,1,5
29,麻辣香锅,好味,1,5
29,麻辣香锅,熨帖,1,5
30,功夫,恰到好处,1,5
30,火候,恰到好处,1,5
30,时间,恰到好处,1,5
31,微辣口味,不错,1,5
31,藤椒口味,不错,1,5
32,菜品,种类全,1,5
33,油量,小,1,5
33,口感,清爽,1,5
34,果汁,质量不好,0,1
35,邢记麻辣香锅,口味一直很好,1,5
35,邢记麻辣香锅,服务热情,1,5
35,邢记麻辣香锅,值得推荐,1,5
36,口味,好,1,5
36,,到店自取,2,5
36,老板,热情,1,5
36,服务,热情,1,5
36,整体环境,更新,1,5
36,麻辣香锅,推荐,1,5
37,麻辣香锅,比较好吃,1,5
38,锅底,辣味儿很淡,0,5
38,锅底,味道很香,1,5
38,麻辣香锅,不错的味道,1,5
39,素菜,比较多,2,5
39,素菜,火候刚刚好,1,5
39,素菜,爽口,1,5
39,素菜,入味,1,5
39,素菜,配上米饭刚刚好,1,5
40,鸡翅,不是很推荐,0,5
40,鸡翅,个头儿比较小,0,5
40,鸡翅,有点腥,0,5
40,鸡翅,奇怪的味道,0,5
40,鸡翅,不好吃,0,5
41,外卖,可以,1,6
41,外卖,经常,1,6
42,麻辣香锅,只点这家,1,5
42,麻辣香锅,实在是太好吃,1,5
43,方便面,喜欢,1,5
43,宽粉,喜欢,1,5
43,金针菇,喜欢,1,5
43,笋,喜欢,1,5
43,魔芋丝,喜欢,1,5
44,,不要错过,1,5
44,,实在是太好吃,1,5
45,,不知道吃什么,2,2
45,,跑来吃麻辣香锅,2,2
46,吃着,特别咸,0,5
46,吃着,咸+甜,0,5
47,价格,性价比不高,0,1
47,价格,还不如去别的饭店,0,1
48,品种,不多,0,5
48,过水,不是过油,0,5
49,路过品尝,可以,1,5
49,大老远跑过去,不值得,0,5
50,餐饮地方,有些暗,0,3
50,餐饮地方,算暗色调,0,3
51,环境,挺干净,1,3
51,服务意识,基本到位,1,3
52,品种,不少,1,5
52,,有肉,1,5
52,,有藕片,1,5
52,,有蔬菜,1,5
53,邢记麻辣香锅双人套餐,菜品丰富,1,5
53,邢记麻辣香锅双人套餐,量好大,1,5
53,邢记麻辣香锅双人套餐,好吃,1,5
54,外卖,及时送到,1,6
54,服务,满意,1,6
55,麻辣香锅,还算可以,1,5
56,品种,比较齐全,1,5
56,东西,基本都有,1,5
57,邢记麻辣香锅,天桥乐汇百货商场地下一层,2,2
58,外卖,接单了一个小时后,2,6
58,人手,不足,0,6
59,开通外卖服务,不应该,0,6
60,环境,脏乱差,0,3
60,轻微洁癖,不适合,0,3
61,西兰花和麻辣肠,必须打底,2,5
62,冬笋,不太入味,0,5
63,外卖,量太少,0,1
64,外卖,50的一份打包盒里还不足一半,0,6
