id,a,o,f,ZT
1,烤鸭,口感独特,1,5
1,烤鸭,酥脆的外皮,1,5
1,烤鸭,鲜嫩的肉质,1,5
2,鸭皮,恰到好处,1,5
2,鸭皮,保持了油脂的香气,1,5
2,鸭皮,不至于过于油腻,1,5
3,烤鸭配菜,增添风味,1,5
3,葱丝,增添风味,1,5
3,黄瓜条,增添风味,1,5
3,甜面酱,增添风味,1,5
4,服务,周到,1,4
4,服务员态度,热情友好,1,4
4,服务员,及时回应需求,1,4
5,环境,优雅,1,3
5,卫生条件,较好,1,3
5,桌椅,干净整洁,1,3
6,用餐环境,舒适,1,3
7,性价比,较高,1,1
8,地点,虹桥市场对面,2,2
8,地点,街角第一家,2,2
9,地点,离天坛近,1,2
9,带外宾去吃,方便,1,2
10,菜单,中英双语,1,4
10,菜单,有图片,1,4
10,菜单,方便点菜,1,4
11,菜品,有烤鸭,1,5
11,菜品,有鱼香肉丝,1,5
11,菜品,有腰果鸡丁,1,5
11,菜品,国内外游客常点,1,5
12,上菜,等15分钟,0,4
12,服务,没有服务意识,0,4
13,味道,还行,1,2
13,附近,有吃,2,2
14,鸭子,不错,1,5
14,小炒菜,味道很好,1,5
15,小炒菜,味道很好,1,5
15,,有机会再来,2,5
16,小馆子,一些外国人,2,2
17,虾仁炒牛肉炒饭,非常实诚,1,5
17,虾仁炒牛肉炒饭,味道也好吃,1,5
18,服务,告诉我一楼有位置了,1,4
19,烤鸭,不错,1,5
19,家常菜,很棒,1,5
20,菜量,足,1,5
20,老板,人好,1,5
21,环境,狭小,0,3
21,环境,拥挤,0,3
21,空调,不足,0,3
21,环境,热,0,3
21,座位,硬座,0,3
21,座位,不舒适,0,3
22,服务,没什么服务,0,4
22,餐具,自己拿,0,4
22,服务,不上水/茶,0,4
22,服务,喝水不便,0,4
23,烤鸭,不是北京白鸭,0,5
23,烤鸭,外皮薄,0,5
23,烤鸭,不酥脆,0,5
23,烤鸭,无鸭皮,0,5
23,烤鸭,口味一般,0,5
23,烤鸭,价格接受,1,5
24,价格,便宜,1,5
24,推荐,来此吃便宜餐,1,5
24,建议,去高档饭馆,2,5
25,芥兰牛肉,不错,1,5
25,牛肉,嫩,1,5
25,芥兰,不错,1,5
26,饭馆,没吃完就给写点评,2,2
27,麻婆豆腐,一点也不正宗,0,5
27,麻婆豆腐,没有家常好吃,0,5
28,门店,很小比较挤,0,3
28,二楼遮阳伞下,纸巾手套满地飞,0,3
29,服务,进门不先发排队号,0,4
29,服务,录像发圈,0,4
29,服务,无视顾客,0,4
29,服务,态度嚣张,0,4
30,上菜,速度慢,0,4
30,餐桌,无人打扫,0,4
30,服务人员,态度傲慢,0,4
30,服务人员,一问三不知,0,4
30,体验感,差,0,4
31,口味,正宗,1,5
31,价格,公道,1,5
31,外国友人,来此打卡,2,5
32,位置,红桥市场旁边,2,5
32,旅游吃饭,特别多,2,5
32,烧烤,不错,1,5
32,家常菜,不错,1,5
32,烧烤,不错,1,5
32,家常菜,不错,1,5
33,宫保鸡丁,中规中矩,2,5
33,宫保鸡丁,明火炒出来,1,5
33,鱼香肉丝,中规中矩,2,5
33,鱼香肉丝,明火炒出来,1,5
34,皮蛋拌辣椒,稍微有点辣,1,5
35,烤鸭,针不戳,1,5
35,烤鸭,不亚于各种烤鸭名店,1,5
36,肉饼,还行,2,5
37,豆汁儿,基本上没动过,0,5
38,豆汁儿,尽管试,2,5
39,店面,不大,2,3
39,二层露台,有,1,3
39,时间段,约上三五好友小酌聊天特别舒服,1,3
40,老外食客,特别多,2,2
40,我们去的时候,见到一桌,2,2
41,厨师,见人下菜碟,2,4
41,同样的菜,中外口味会有所侧重,2,4
42,北京味儿,地道,1,5
42,,小时候吃的的味道,1,5
43,小店,干净,1,3
43,小店,整洁,1,3
43,菜量,大,1,3
43,味道,赞,1,3
43,露台,有,1,3
44,,只能带走不能堂食,2,2
45,服务,蛮好,1,4
45,厨师简前台,兼收银,2,4
45,厨师简前台,热情,1,4
46,菜单,有英文,2,3
46,屋子里,很多国外的小国旗,2,3
47,性价比,可以,1,1
47,,不少老外的首选,2,1
48,价格,高,0,1
48,味道,还行,1,1
48,,对得起这个价格,1,1
49,宫保鸡丁,招牌,1,5
49,宫保鸡丁,家常菜的感觉,2,5
49,宫保鸡丁,合口味,1,5
50,店内,陈设没变,2,3
50,店内,干净,1,3
51,饭菜,味道还不错,1,5
52,全兴居,馆子不大,2,2
52,全兴居,小国旗,2,2
52,全兴居,外国人常来,2,2
53,鱼香肉丝,味道口感不错,1,5
53,干煸四季豆,味道口感不错,1,5
53,酸汤鱼,味道口感不错,1,5
54,很快,上齐,1,4
55,鱼香鸡丝,下饭,1,5
55,鱼香鸡丝,甜甜的,0,5
56,醋溜土豆丝,口感差点,0,5
56,醋溜土豆丝,醋少了,0,5
57,家常菜餐厅,高性价比,1,5
58,环境,亲和,1,3
59,香辣鸡翅,味道挺好,1,5
60,泉兴居,红桥市场北门路口处,2,2
61,酸菜鱼,受周边居民欢迎,1,5
62,沟通能力,提高,1,4
63,前台接待员一句话,影响整体印象,1,4
64,语言,让客人听得舒服开心,1,4
65,心态,调整好,1,4
66,学会,调整自我心态,1,4
66,笑容,最好,1,4
67,突发事件应变能力,提高,1,4
68,接待,不同客人,2,4
68,面对,不同事件,2,4
69,安抚,客人情绪,1,4
69,保护,酒店利益,1,4
69,保护,自身安全,1,4
70,工作,有问题,2,4
70,不懂,请教同事,1,4
71,积累,经验,1,4
71,得到,适合自己的东西,1,4
72,宫爆鸡丁,必点,1,5
72,鱼香肉丝,必点,1,5
72,红烧豆腐,必点,1,5
72,烧鲫鱼,必点,1,5
72,汤,必点,1,5
73,这个休闲餐厅,虹桥市场后面,2,2
73,这个休闲餐厅,有点偏北,2,2
74,坐天坛东侧的地铁,只要10分钟的时间,2,2
75,菜单,双语的,2,5
75,菜单,可以看到熟悉的中国菜,2,5
76,改变味道,专门为外国客人,2,5
77,这里,天赐的地方,1,2
78,苹果汁,其实就是苹果苏打水,0,5
79,服务员,巴结老外,0,4
79,服务员,跑去接待刚进门的老外,0,4
80,炸酱面菜码,只有黄瓜丝儿,0,5
80,服务员,理直气壮地说,0,5
81,,经常来,2,2
82,,被逼疯,0,2
83,商家,骗人,0,2
84,特色菌类,罐头味道,0,5
85,特色菌类,福尔马林水味道,0,5
86,价格,坑爹,0,1
86,肉炒蘑菇,48,0,1
87,,长了经验,2,5
88,蒜泥肘子,小,0,5
