id,a,o,f,ZT
1,服务,耐心帮助,1,4
2,,适合懒得做饭,1,5
2,,什么都想吃的时候,1,5
3,张亮麻辣烫,特殊的存在,2,2
4,铜锅涮肉,特受外地游客欢迎,1,2
5,尹记门丁,评分比口味高,1,2
5,张亮麻辣烫,毫不起眼,0,2
6,走进去,不会是空无一人,1,3
7,一碗汤,热气腾腾,1,5
7,一碗汤,温暖口腹和心头,1,5
8,,没有人性,0,4
8,充电,不行,0,4
9,服务行业,亏,0,4
9,饭,一直点,2,4
10,麻辣烫,自己自主选择,2,5
11,,超级想,1,5
12,,可以打败很多其他张亮,1,3
13,容纳,更多食客,1,3
13,,不显得拥挤,1,3
14,连锁店,非常让人放心,1,2
14,下班,可以常去,1,2
15,店的面积,不大,0,5
15,品类,稍微少了些,0,5
16,辣度,对不吃辣的人很友好,1,5
17,环境,还可以,1,3
17,经营的意识,比较局限,0,3
18,味道,一般,0,5
18,特色,没啥特色,0,5
19,小料,自取自配,1,5
19,小料,适合,1,5
20,张亮麻辣烫,经常下班后来光顾,2,2
21,环境,非常干净卫生,1,3
21,环境,装修也是非常不错,1,3
22,小料,变成自助的了,1,1
22,小料,非常nice,1,1
23,菜品,种类非常多,1,5
23,菜品,能找到,1,5
24,鸡肉片,非常入味儿,1,5
24,鸡肉片,嫩滑,1,5
25,环境,更敞亮,1,3
25,环境,舒适度高很多,1,3
25,环境,轻奢风,1,3
26,食材,真材实料,1,5
26,食材,可选种类多,1,5
26,食材,可以做主食,1,5
27,小料,丰富了许多,1,1
27,小料,面面俱到,1,1
27,小料,增加了小零食,1,1
28,,出乎意料,1,5
28,,抢火锅的生意,1,5
28,,会无限次光顾,1,5
29,,很不错,1,5
30,麻辣烫,味道棒棒的,1,5
30,店里吃,比外卖好吃,1,5
31,小料台,丰富,1,5
31,小料台,有花生碎,1,5
31,小料台,再加麻椒辣椒花生碎蒜泥,1,5
32,吃的次数,相当多,1,3
32,遇到过胃肠不舒服,没有,1,3
33,,突然想吃,2,2
33,,算是家门口,2,2
33,,老店,2,2
34,环境,基本没变化,2,3
34,晚上饭点儿,过去没啥人,2,3
35,味道,普通麻辣烫的味道,2,5
36,,不难吃,1,5
36,,吃起来,2,5
37,食材,新鲜程度,0,5
37,食材,水泡起来的,0,5
37,新鲜度,那样吧,0,5
