id,a,o,f,ZT
1,服务,心理阴影,0,4
2,肖娟老板,傲慢,0,4
2,肖娟老板,小家子气,0,4
3,大吉岭茶,想多买,1,5
3,公主奶茶,想多买,1,5
4,格局眼界,提高,2,4
5,红茶屋,位于天坛附近,2,2
6,正山小种,中国明朝福建武夷山茶区发明,2,2
7,红茶,帮助消化,1,5
7,红茶,促进食欲,1,5
8,红茶,挺香,1,5
8,加工工艺,干净,1,5
8,香气,满屋子,1,5
9,店家,热情,1,4
9,介绍产品,耐心,1,4
9,店家,不错,1,4
10,环境,不对外,0,3
10,老板,有意思,1,3
11,大吉岭红茶,产于印度西孟加拉省北部喜马拉雅山麓的大吉岭高原一带,2,2
12,当地,年均温15℃左右,2,7
12,当地,白天日照充足,2,7
12,当地,日夜温差大,2,7
12,谷地,常年弥漫云雾,2,7
13,5-6月的二号茶,品质最优,1,5
13,5-6月的二号茶,被誉为红茶中的香槟,1,5
14,三、四月的一号茶,青绿色,2,5
14,二号茶,金黄,2,5
15,汤色,橙黄,1,5
15,气味,芬芳高雅,1,5
15,上品,带有葡萄香,1,5
15,口感,细致柔和,1,5
16,茶叶,较大,2,5
16,焖,需稍久,2,5
16,焖,使茶叶尽舒,2,5
16,焖,才能得其味,2,5
17,下午茶,最宜饮此茶,1,5
17,进食口味生的盛餐后,最宜饮此茶,1,5
18,大吉岭红茶,小叶种茶树,2,2
18,大吉岭红茶,生长在喜马拉雅山南端,2,2
18,大吉岭红茶,生长在印度西部地区大吉岭镇,2,2
19,这一地区,高原地带,2,7
19,这一地区,海拔700米—2000多米,2,7
19,这一地区,地势坡陡,2,7
19,这一地区,气候凉爽,2,7
19,这一地区,环境无污染,2,7
20,生态环境,独特,1,5
20,大吉岭红茶,与众不同,1,5
21,茶叶,人工采摘,1,5
21,茶叶,送到工厂集中加工,2,5
22,工厂,英殖民地时期留下来,2,7
22,工厂,已有100多年的历史,2,7
23,大吉岭红茶,世界三大高香红茶之一,1,5
24,大吉岭红茶,产自印度北部喜马拉雅山麓,2,2
