id,a,o,f,ZT
1,外卖,量不是很大实则双人也够,1,6
2,鸭饼,速冻版,2,6
2,鸭饼,吃不完也可继续冻上,2,6
3,鸭肉外皮,焦香,1,5
3,肉与油的结合,很到位,1,5
4,服务态度,欠佳,0,4
4,餐具设备,跟不上,0,4
5,鸭子,偏瘦鸭型,1,5
5,鸭子,不肥不拆,1,5
5,鸭子,火候刚好,1,5
6,鸭子切片,造型,1,6
7,佐料葱丝,新鲜,1,5
7,黄瓜条,新鲜,1,5
7,细节,棒,1,5
8,小酥肉,亮点,1,5
8,小酥肉,花椒,1,5
8,小酥肉,专业,1,5
9,孜然鸭架,香酥鸭腿,1,5
9,孜然鸭架,酥,1,5
10,北京烤鸭,必吃榜,1,5
11,送餐,很快,1,6
11,量,很大,1,6
11,鸭肉,外焦里嫩,1,6
11,鸭肉,嘎嘎香,1,6
12,小料,单独包装,1,6
12,饼,热乎乎,1,6
13,北京烤鸭,非常好吃,1,5
13,北京烤鸭,非常正宗,1,5
13,性价比,非常高,1,5
13,推荐,来品尝,1,5
14,烤鸭,很好吃,1,4
14,烤鸭,一点也不柴,1,4
14,烤鸭,也不油,1,4
14,烤鸭,量也很大,1,4
14,服务,很好,1,4
15,遇见,态度恶劣,0,4
15,女老板,态度恶劣,0,4
16,口味,非常不错,1,5
16,老板,人很好,1,5
16,,欢迎大家来吃,2,5
17,,外卖,2,6
17,烤鸭,味道中规中矩,2,6
17,椒盐鸭架,感觉不新鲜,0,6
18,菜品口味,很不错,1,5
18,服务,好,1,5
18,性价比,高,1,5
19,服务,好,1,5
19,老板,贴心,1,5
19,鸭子,好吃,1,5
20,服务,很好,1,4
20,店,很好找,1,4
20,整体,不错,1,4
21,招牌老北京烤鸭,非常不错,1,5
21,环境,非常不错,1,5
21,服务,非常好,1,5
22,烤鸭,很好吃,1,5
22,老板,热情,1,5
22,,下次还来吃,1,5
23,服务,特别好,1,4
23,菜品,特别好吃,1,4
23,老板,特别热情,1,4
24,饭,好吃可口,1,4
24,服务态度,非常好,1,4
24,老板娘,人美心善,1,4
24,量,非常足,1,4
24,量,超乎想象,1,4
24,再来,值得,1,4
25,菜品,非常美味,1,5
25,价格,公道,1,5
26,环境,优雅,1,3
26,音乐,轻柔,1,3
26,感到,放松,1,3
27,服务生,笑容满面,1,4
27,待客,热情周到,1,4
28,外卖配送,迅速,1,6
28,包装,精美,1,6
28,保温效果,好,1,6
29,手工粉,种类繁多,1,5
29,手工粉,值得一试,1,5
30,店内空间,宽敞明亮,1,3
30,座位,舒适,1,3
30,适合,朋友聚会,1,3
31,店员服务,细致入微,1,4
31,对顾客需求,反应迅速,1,4
32,外卖订单处理,快速,1,6
32,外卖订单处理,准确无误,1,6
32,外卖,准时送达,1,6
33,特色菜品,创新独特,1,5
33,特色菜品,口感绝佳,1,5
33,特色菜品,让人回味无穷,1,5
34,店内装饰,充满艺术气息,1,3
34,用餐氛围,温馨舒适,1,3
35,服务员态度,亲切友好,1,4
35,专业素养,高,1,4
35,给人,宾至如归的感觉,1,4
36,评价,真实可靠,1,6
36,反映,真实水平,1,6
37,招牌菜,色香味俱佳,1,5
37,份量,适中,1,5
37,性价比,高,1,5
38,地理位置,优越,1,2
38,交通,便利,1,2
38,,容易找到,1,2
39,卫生状况,良好,1,3
39,餐具,干净整洁,1,3
40,服务员,微笑服务,1,4
40,耐心解答,提升整体体验,1,4
41,外卖包装,环保,1,6
41,设计,人性化,1,6
41,,方便携带,1,6
42,背景音乐,恰到好处,1,3
42,增添,用餐乐趣,1,3
43,服务员,主动推荐,1,4
43,享受,美食之旅,1,4
44,外卖配送员,礼貌有加,1,6
44,服务态度,令人满意,1,6
45,菜单,设计精美,1,3
45,菜品介绍,详细,1,3
45,,便于选择,1,3
46,店员,热情迎接,1,4
46,感受,家一般温暖,1,4
47,外卖订单处理,流程顺畅,1,6
47,减少,等待时间,1,6
48,特色菜品,摆盘精致,1,5
48,色香味形,俱全,1,5
48,,令人赞叹,1,5
49,设有,免费Wi-Fi,1,3
49,信号,稳定,1,3
49,,方便使用,1,3
50,服务员,及时清理,1,4
50,保持,环境整洁,1,4
51,外卖送餐员,准时到达,1,6
51,态度,友好,1,6
51,提升,外卖体验,1,6
52,招牌饮品,口感醇厚,1,5
52,回味,悠长,1,5
53,灯光,柔和,1,3
53,营造,浪漫就餐氛围,1,3
54,服务员,主动询问,1,4
54,提供,个性化服务,1,4
55,平台操作,简单,1,6
55,界面,清晰,1,6
55,,易于下单,1,6
56,特色小吃,香气扑鼻,1,5
56,口感,独特,1,5
56,让人,难以忘怀,1,5
57,设有,儿童游乐区,1,3
57,家庭聚餐,更加愉快,1,3
58,服务员,熟练掌握,1,4
58,提供,专业建议,1,4
59,包装,密封性好,1,6
59,防止,食物溢出,1,6
59,确保,食品新鲜度,1,6
60,甜点,精致可口,1,5
60,完美,餐后选择,1,5
61,服务员,微笑服务,1,4
61,耐心解答,体现,1,4
61,良好,职业素养,1,4
62,外卖送餐,速度快,1,6
62,菜品温度,适宜,1,6
62,保证,美食口感,1,6
63,特色菜品,选用优质食材,1,5
63,精心烹制,展现,1,5
63,厨师,精湛技艺,1,5
64,装饰风格,独特,1,3
64,充满,艺术气息,1,3
65,服务员,主动提供,1,4
65,关注,细节需求,1,4
66,平台优惠活动,多,1,6
66,价格,实惠,1,6
66,吸引,大量顾客,1,6
67,特色饮品,口感清新,1,5
67,深受,顾客喜爱,1,5
68,设置,无障碍通道,1,3
68,方便,残障人士进出,1,3
69,服务员,主动添水,1,4
69,体现,周到服务,1,4
70,包装,环保材料,1,6
70,体现,社会责任感,1,6
71,海鲜,新鲜美味,1,5
71,烹饪方法,多样,1,5
71,满足,不同口味需求,1,5
72,设有,阅读角落,1,3
