id,a,o,f,ZT
1,必胜客宅急送店铺,很小,0,2
1,必胜客宅急送店铺,人不多,2,2
1,必胜客宅急送店铺,基本都是外卖,2,2
2,服务,很不错,1,4
2,核销卷,很方便,1,4
2,出餐,十几分钟,1,4
3,必订外卖,快多了,1,6
3,拿回家吃,舒服,1,6
4,榴莲味道,超级浓郁,1,5
4,肉多多料,非常足,1,5
5,单人套餐,39.9,2,1
5,单人套餐,吃的饱,1,1
5,单人套餐,还算好,1,1
6,外卖,热乎,1,6
6,外卖包装,不是保温袋,2,6
7,必胜客宅急送,以为是餐厅,2,2
7,必胜客宅急送,以外卖为主,2,2
7,环境,几把椅子一张桌子,2,2
7,环境,外卖窗口,2,2
8,夏威夷披萨,经济实惠,1,5
8,夏威夷披萨,9寸,0,5
8,芝士,好吃,1,5
8,夏威夷披萨,料比较单一,0,5
9,服务,有密封胶带,1,4
9,服务,放心,1,4
10,味道,依旧,1,5
10,过年期间,运力有限,0,5
10,整体,不赖,1,5
11,薯角培根披萨,趁热吃最好吃,1,5
11,薯角培根披萨,挤一点番茄酱最好,1,5
12,,过得真算可以,1,2
13,网上点餐,优惠力度很大,1,1
14,经典夏威夷风情芝心比萨,点,2,5
14,必胜硬核肉多多芝心比萨,点,2,5
15,服务员,反应很及时,1,4
15,环境,颜值在线,1,4
15,整个过程,愉快,1,4
16,店铺,宝藏,1,5
16,整个过程,过瘾,1,5
17,服务人员,配置齐全,1,4
17,服务,到位,1,4
17,态度,不错,1,4
18,优惠券,划算,1,1
18,打折力度,大,1,1
18,网上提前预订,划算,1,1
19,服务,越来越好,1,4
19,服务人员,照顾很棒,1,4
20,惠灵顿牛排,生的,0,5
20,惠灵顿牛排,全熟的,2,5
21,惠灵顿牛排,熟度刚刚好,1,5
21,外皮,酥脆,1,5
21,里面的肉,鲜嫩的,1,5
22,惠灵顿牛排,夹杂着蘑菇碎,1,5
22,惠灵顿牛排,咸淡也恰到好处,1,5
23,滋滋碳烤牛排,颜色不够漂亮,0,5
23,滋滋碳烤牛排,碳烤味道,2,5
24,随意选4种的套餐,可以打折,1,1
24,6拼和8拼,更划算,1,1
24,6拼和8拼,折扣更高,1,1
25,冰淇淋香草,好吃,1,5
25,小食拼盘,虾和鱿鱼好吃,1,5
25,薯条,不错,1,5
25,伴翅,有点肥,0,5
26,披萨,速度倒是很快,1,6
26,披萨,刚出锅的热乎,1,6
27,附加服务,纸巾和手套都很足,1,6
28,超值榴莲菠菠果肉比萨手拍普装,品质,0,5
28,超值榴莲菠菠果肉比萨手拍普装,切都没切开,0,5
28,超值榴莲菠菠果肉比萨手拍普装,撕的不成型,0,5
29,超值榴莲菠菠果肉比萨手拍普装,火候不够,0,5
29,超值榴莲菠菠果肉比萨手拍普装,面都是黏着的,0,5
29,超值榴莲菠菠果肉比萨手拍普装,跟我们之前吃的差太远,0,5
30,薯角培根双层,成型度比榴莲的好,1,5
30,薯角培根双层,太咸,0,5
30,薯角培根双层,一边吃一边喝水,0,5
31,外卖,味道跟店里一模一样,1,6
31,外卖,包装很好,1,6
31,外卖,没发生移撒,1,6
31,外卖,到手都是烫的,1,6
31,外卖,一看就是现做的,1,6
32,快递员,没送到也先点送到了,0,6
32,快递员,不点完成就不能接下一单,0,6
33,快递员,送的很快,1,6
33,快递员,总觉得这种方法不太妥,0,6
34,味道,还可以,1,5
34,卷边,爱吃肉的会很喜欢,1,5
35,名字,吸引眼球,1,5
35,味道,柠檬加青桔,2,5
35,糖,多,1,5
36,披萨,最爱吃,1,5
37,新奥尔良风情烤肉比萨,点了,2,5
37,肉香满溢比萨,点了,2,5
38,位置,公司楼下,1,2
38,取餐,方便,1,2
38,就餐,方便,1,2
39,餐厅,只送外卖,2,2
39,餐厅,没有堂食的空间,0,2
39,餐厅,比较小,0,2
40,披萨,芝士卷边,2,5
40,披萨,鲜香麻辣,2,5
