id,a,o,f,ZT
1,大包子,相当诱人,1,5
2,小料台,免费供应,1,5
3,炒肝,热气腾腾,1,5
4,包子,有底气和认可,1,5
5,环境,干净卫生,1,3
6,服务,家族产业,2,4
7,炒肝,口味重,1,5
8,茴香猪肉包,好吃推荐,1,5
9,,做了该做的,2,5
10,卤煮和面,感受,2,5
11,炒肝,很赞,1,5
12,,考验厨师,2,5
13,包子,馅料味道精准,1,5
14,凉菜,稻香村八珍同款,2,5
15,小肠,最爱,1,5
15,小肠,烂糊又香,1,5
16,传统猪肉大葱,一般,2,5
17,炸灌肠,巨香,1,5
17,炸灌肠,脆壳,1,5
17,炸灌肠,软有嚼劲,1,5
18,炒肝,不错,1,5
18,炒肝,芡浓味厚,1,5
18,炒肝,略咸,0,5
19,猪肉大葱包子,真不错,1,5
19,韭菜鸡蛋素馅,普通,2,5
20,汇兴居,换换口味,1,2
21,人流量,恢复至正常水平,1,2
22,糖油饼,两个人分就够了,1,5
23,传统猪肉大葱,味道还行,1,5
23,猪肉大葱,油汁渗透,1,5
24,猪肉茴香,不是刚出锅,0,5
24,茴香菜料,不怎么绿,0,5
24,茴香菜料,有点面老了,0,5
25,汇兴居,位于东城区,2,2
26,这家店,是一家老店,2,2
26,这家店,搬到四块玉十多年,2,2
27,早点,人很多,1,2
27,早点,周围街坊,1,2
28,炒肝儿,味道可以,1,5
28,包子,味道可以,1,5
28,来北京旅游,可以尝试,1,5
29,卤煮,味道不错,1,5
30,炒肝,量足,1,5
30,炒肝,味正,1,5
30,肠子,干净,1,5
30,肝,鲜嫩,1,5
31,包子,大气,1,5
31,吃,想吃第二口,1,5
32,老店,名不虚传,1,1
32,人气,旺盛,1,1
33,环境,干净,1,3
33,环境,整洁,1,3
33,环境,接地气,1,3
34,服务员,勤快,1,4
34,服务员,有眼力见,1,4
34,服务员,麻利,1,4
34,态度,好,1,4
35,炒肝,肉质鲜嫩,1,5
35,炒肝,配料丰富,1,5
35,炒肝,味觉体验,1,5
36,豪大大炒肝店,满足味蕾,1,5
37,卤煮,必须得是饭点吃,2,5
37,炒干,必须得是饭点吃,2,5
37,包子,必须得是饭点吃,2,5
38,老北京小吃,种类多,1,5
38,老北京小吃,味道正,1,5
38,老北京小吃,价格实惠,1,5
39,包子炒肝,相当地道,1,5
40,麻辣烫,老配着买,2,5
41,等位时间,不是太长,1,2
42,小吃集合店,味道还可以,1,5
43,卤煮炒肝,味道不错,1,5
44,包子,汁水充足热气腾腾,1,5
45,包子,没味儿馅儿不鲜,0,5
46,炒肝希拉逛汤儿,最不能接受,0,5
47,服务态度,都很好,1,4
48,我,喜欢吃素包子和豆腐脑,1,5
49,卤煮和炒肝,感觉还不错,1,5
50,打饭小哥,干净利索,1,4
51,炸灌肠,硬,0,5
52,服务,收银台点餐制,2,4
53,营业时间,6点到晚上9点,2,2
54,开门,肯定的回答,1,4
55,老北京小吃,早中晚饭皆宜,1,5
56,炒肝,不错,1,5
57,炒肝,差一点,0,5
58,炒肝,硬了一点,0,5
58,炒肝,渣子,0,5
58,炒肝,感觉很好,1,5
59,包子,比那家强,1,5
59,包子,味道不错,1,5
60,炒肝,相当好,1,5
61,猪肉包子,中规中矩,2,5
61,猪肉包子,不是刚出锅的,0,5
