id,a,o,f,ZT
1,卤煮,好吃,1,5
1,肥肠,肥而不腻,1,5
1,肥肠,味道很好,1,5
1,卤煮,必点,1,5
2,面,劲道,1,5
2,酱,非常好,1,5
2,一小碗,用不完,0,5
2,多半碗,味道刚刚好,1,5
3,爆肚,味道没得说,1,5
3,爆肚,简直啦,1,5
4,环境,不错,1,3
4,服务,不错,1,3
4,老北京风味,地道,1,3
4,吃一肚,畅快,1,3
4,一口卤煮,畅快,1,3
4,凉凉的北冰洋,畅快,1,3
5,价格,变了,0,1
5,价格,变相涨价,0,1
5,精品和正常卤煮,多了两片肉,1,1
5,精品和正常卤煮,没啥变化,0,1
6,对北方美食,有偏见,0,5
6,卤煮,理解为豆汁儿,0,5
6,豆汁儿,非常需要包容,0,5
7,来北京,没有想过要尝试,0,5
7,很多人说有大肠味道,脑补,0,5
8,酒店旁边,有卤煮,2,2
8,心态,尝一口,2,2
8,心态,不行就算了,2,2
9,整体,偏咸的口感,1,5
9,汤汁,会很咸,0,5
10,大肠,很好吃,1,5
10,内脏,没有一点异味,1,5
11,精品卤煮,分量很大,1,5
11,精品卤煮,两人一碗完全够吃,1,5
12,精品卤煮,用大肠头,1,5
12,精品卤煮,量不少,1,5
12,精品卤煮,整体味道口感,1,5
12,精品卤煮,汤汁咸淡也刚刚好,1,5
13,精品卤煮,加蒜,1,5
14,精品卤煮,巨量的肺,0,5
14,精品卤煮,吃到后面很腻,0,5
14,精品卤煮,脏器味儿很重,0,5
15,火烧,完全吃不惯,0,5
15,火烧,没口感还巨实,0,5
16,电烤羊肉串,巨香,1,5
16,电烤羊肉串,肥瘦搭配合理,1,5
16,电烤羊肉串,肉质新鲜,1,5
16,电烤羊肉串,肉质饱满,1,5
17,炸灌肠,惊艳,1,5
17,炸灌肠,外脆里糯,1,5
17,炸灌肠,本场最佳,1,5
18,老北京爆肚,踩雷,0,5
18,老北京爆肚,嚼不动,0,5
19,爆肚,有嚼劲,1,5
19,麻酱,很棒,1,5
20,老北京炸酱面,地道,1,5
20,配菜,丰盛,1,5
20,黄瓜豆芽,清爽解腻,1,5
21,老北京炸酱面,量多,1,5
21,炸酱,浓油赤酱,1,5
22,黄瓜条,味道特别好,1,5
23,百年卤煮和火烧,太满意,1,5
24,卤煮,汤底浓郁,1,5
24,卤煮,肉质鲜嫩多汁,1,5
24,卤煮,配料丰富,1,5
24,卤煮,口感一级棒,1,5
25,火烧,外脆内软,1,5
25,火烧,香气四溢,1,5
25,火烧,回味无穷,1,5
26,,下次还会再来品尝,1,2
26,,强烈推荐给大家,1,2
27,,营业到凌晨两点,1,2
28,店内环境,明档厨房,1,3
28,店名,比较大,1,3
28,,不用等位,1,3
29,卤煮火烧,分量充足,1,5
29,卤煮,咸淡适中,1,5
29,火烧,吸满汤汁,1,5
29,大肠,软糯,1,5
29,卤煮,无腥味,1,5
29,卤煮,卤香味充足,1,5
30,老北京炸灌肠,火候好,1,5
30,老北京炸灌肠,口感酥脆,1,5
30,老北京炸灌肠,搭配蒜汁,1,5
31,老北京炸酱面,炸酱恰到好处,1,5
31,老北京炸酱面,不特别咸,1,5
31,老北京炸酱面,带甜口,1,5
32,卤煮,普遍喜欢,1,5
33,卤煮火烧,好吃,1,5
33,卤煮火烧,不粘牙,1,5
33,肠,干净,1,5
33,肠,没有脏器味儿,1,5
33,卤煮火烧,吃多了稍稍有点咸,0,5
34,老北京羊肉串,瘦的居多,1,5
34,老北京羊肉串,入味,1,5
34,老北京羊肉串,不膻,1,5
35,素凉菜,有股椰子味儿,1,5
36,味道,好吃,1,5
36,师傅,手速超快,1,5
37,卤煮火烧,好吃,1,5
37,卤煮火烧,值得尝试,1,5
37,卤煮,入味,1,5
37,老北京羊肉串,肉大爆满,1,5
37,老北京羊肉串,好吃,1,5
37,老北京羊肉串,值得尝试,1,5
37,老北京炸酱面,好吃,1,5
37,老北京炸酱面,值得尝试,1,5
38,老北京炸灌肠,味道很独特,1,5
38,老北京炸灌肠,不会踩雷,1,5
38,老北京炸灌肠,建议试一试,1,5
39,环境,不错,1,3
39,环境,干净卫生,1,3
40,流程,挺好,1,4
40,点爆肚儿炸灌肠和羊肉串儿,最少跑两趟,0,4
41,建议,一起喊号,2,4
41,建议,减少工作量,2,4
41,建议,让用餐顾客有好的体验,2,4
42,麻豆腐,影响口感,0,5
43,环境,店大,1,3
43,环境,人多,0,3
43,环境,空调不好使,0,3
43,环境,依旧热,0,3
44,服务,自己来,2,4
44,服务,自己取,2,4
44,服务,收拾快,1,4
45,卤煮火烧,挺好吃,1,5
45,卤煮火烧,真的行,1,5
46,老北京炸灌肠,蒜汁太辣,0,5
47,老北京羊肉串,好吃,1,5
48,卤煮火烧,味道正宗,1,5
48,卤煮火烧,内脏清洗干净,1,5
48,卤煮火烧,没有异味,1,5
49,羊肉串,佼佼者,1,5
49,爆肚,入口脆嫩,1,5
49,爆肚,每次必吃,1,5
50,炸酱面,味道偏甜,0,5
50,炸酱面,找不到五花肉丁,0,5
50,炸酱面,很一般,0,5
50,炸酱面,需要改进,0,5
51,北京卤煮店,最大连锁店企业,2,5
51,卤煮,普通人吃食,2,5
51,卤煮,几个人一份,2,5
51,小菜,几个,2,5
51,白酒,一瓶,2,5
51,小聚会,一次,2,5
52,店面,很大,1,3
52,座客率,高,1,3
52,服务,给手,1,3
52,店员阿姨们,好勤快,1,3
53,卤煮火烧,比北新桥好吃,1,5
53,卤煮火烧,排位no.1,1,5
54,老北京炸灌肠,片片焦脆,1,5
54,老北京炸灌肠,来店必点,1,5
55,环境,好,1,3
56,服务,极好,1,4
56,吸烟监督员,神一样的存在,1,4
56,吸烟监督员,既有亲和力,1,4
56,吸烟监督员,又有威严,1,4
57,老北京羊肉串,肉好,1,5
57,老北京羊肉串,没有因为电烤觉得不好吃,1,5
58,老北京爆肚,比爆肚店稍微差一点,0,5
58,老北京爆肚,够用,2,5
59,老北京炸咯吱,还很好吃,1,5
60,生意,超好,1,1
60,排队,常见,0,1
61,炸咯吱,表皮一定酥壳,1,5
61,炸咯吱,里面超绵软,1,5
61,炸咯吱,不是现炸的,0,5
61,炸咯吱,有一点点软趴,0,5
62,卤煮,一般般,0,5
62,炸酱面,很爱,1,5
62,炸酱面,菜码很多,1,5
62,炸酱面,酱真的很咸,0,5
62,炸酱面,配凉菜和北冰洋绝配,1,5
63,「卤煮火烧」,处理的非常干净,1,5
63,「卤煮火烧」,没有很浓的脏器味儿,1,5
63,「卤煮火烧」,热腾腾的,1,5
63,大肠,品质不错,1,5
63,大肠,有嚼头,1,5
63,「卤煮火烧」,搭配少量的生蒜,1,5
63,「卤煮火烧」,绝了,1,5
63,「卤煮火烧」,推荐试一试,1,5
64,「灌肠儿」,一言难尽,0,5
64,「灌肠儿」,没啥味儿,0,5
64,「灌肠儿」,即使搭配蒜汁,0,5
65,「老北京炸酱面」,非常推荐,1,5
65,「老北京炸酱面」,完美试用各种人群,1,5
66,产品,品质控制不错,1,5
66,肠,干净,1,5
66,肺,干净,1,5
66,肉,干净,1,5
66,味道,可以,1,5
66,味道,卤煮应该的味道,1,5
67,价格,越来越贵,0,1
67,卤煮,以前便宜,2,1
67,卤煮,现在贵,0,1
68,卤煮,味道非常正宗,1,5
68,卤煮,分量也很足,1,5
69,羊肉串儿,分量又大,1,5
69,羊肉串儿,很实诚,1,5
70,,很不错,1,1
70,价格,不贵,1,1
71,,经常排队,0,2
71,,特别喜欢吃,1,2
71,,有空就来吃,1,2
72,百年卤煮,传统美食,1,5
72,卤汁,浓郁,1,5
72,风味,独特,1,5
72,,食客喜爱,1,5
73,食材,新鲜,1,5
73,秘制卤汁,长时间慢煮,1,5
74,,品味百年技艺精髓,1,5
75,,美味享受,1,5
75,,历史与文化传承,2,5
76,点餐,排起了长队,2,4
77,肺,清理的干干净净,1,5
77,肠,清理的干干净净,1,5
77,内脏,没有不好味道,1,5
78,切块的师傅,技法娴熟,1,4
78,师傅,一次切四碗,1,4
79,服务员,帮忙找位子,1,4
79,服务,不错,1,4
80,北京小吃,天花板级,1,2
80,小店儿,挤满了,1,2
81,炸灌肠,比肉好吃,1,5
81,炸灌肠,地道的薄厚切法,1,5
81,炸灌肠,满分,1,5
82,大肉串子,现烤,1,5
82,大肉串子,非常过瘾,1,5
82,大肉串子,一人一串,2,5
83,卤煮,没有脏器味儿,1,5
83,卤煮,切的块比较小,1,5
83,卤煮,能接受,1,5
84,门框卤煮,好吃,1,5
84,门框卤煮,有点咸,0,5
84,猪杂,还可以,1,5
84,豆干一样的东西,还可以,1,5
85,炸灌肠,好吃,1,5
85,炸灌肠,外面脆脆的,1,5
85,炸灌肠,里面糯糯的,1,5
85,调料,口味更好,1,5
86,菜量,挺大的,1,5
86,套餐,吃不完,0,5
87,门框卤煮,火,1,1
87,排队,白天排大队,0,1
88,服务员,招揽生意,2,4
89,炸灌肠,外焦里嫩,1,5
89,蒜汁,不错,1,5
89,上桌,快,1,5
