id,a,o,f,ZT
1,一手店,特别喜欢,1,5
1,买,各种熟食,1,5
2,门店,挺多,1,2
2,地处,繁华商业地段,1,2
2,地处,居民区,1,2
3,老品牌店,质量一如既往的好,1,5
3,老品牌店,有保证,1,5
4,鸡骨架,特别喜欢,1,5
4,熏鸡爪,特别喜欢,1,5
4,洛杉鸡,特别喜欢,1,5
5,鸭脖,有异味,0,5
6,店内氛围,吸引,1,3
6,店内,简洁明亮,1,3
6,店内,不失格调,1,3
7,店员小姐姐,超nice,1,4
7,招牌产品,推荐,1,4
8,美食,味道赞,1,5
8,价格,很亲民,1,5
9,下次带小伙伴来,一起打卡,1,5
10,一手店,就在新怡家园底商丁字路口北边,2,2
11,小肚,性价比比较高,1,5
11,优惠活动,性价比比较高,1,5
12,鸭锁骨,回购了很多次,1,5
12,鸭锁骨,麻辣鲜香,1,5
13,熟食,非常可口,1,5
14,哈尔滨红肠,喜欢,1,5
14,松花鸡腿,喜欢,1,5
15,猪口条,最爱,1,5
15,薰鹌鹑蛋,最爱,1,5
16,优惠,超值,1,1
17,酸黄瓜肠,味道很不错,1,5
17,酸黄瓜肠,会上瘾,1,5
18,肠,好吃,1,5
18,肠,不贵,1,5
18,肠,方便,1,5
19,鸡,好吃,1,5
19,鸭,一般般,0,5
19,活动,优惠,1,5
20,猪头肉,很香,1,5
20,其他的东西,味道好,1,5
21,感觉,一直很好,1,2
22,肠,有蒜味,2,5
22,蒜味,嫌味大,0,5
23,价格,涨了不少,0,1
24,儿童肠,重量有变化吗,2,5
24,儿童肠,回答没有,2,5
25,原味肠,三四年前大约16~18元,2,1
25,原味肠,一两年前大约20~22元,2,1
25,原味肠,现在24~25元,0,1
26,售货员,多加产品,0,4
27,整体价格,很贵,0,1
28,他家,排前三,1,2
29,哈尔滨红肠,地道,1,5
30,儿童肠,必点,1,5
31,拌腐竹,辣的够味,1,5
31,夫妻肺片,辣的够味,1,5
31,肚丝,辣的够味,1,5
32,拌菜,花椒壳卡在嘴里,0,5
32,拌菜,阻挡不住热爱,1,5
33,牛汁开花豆,香,1,5
33,卤翅尖,入味,1,5
34,酱卤味儿,吸引,1,5
