id,a,o,f,ZT
1,「霸蛮招牌常德牛肉粉」,味道还可以,1,5
1,「霸蛮招牌常德牛肉粉」,没什么区别,0,5
2,现炸小酥肉,性价比一般,0,5
2,碱面,不可以免费续,0,5
3,桌上,有点黏糊,0,3
3,餐巾纸,没有提供,0,3
3,餐具,没收拾,0,3
4,美味,没那么,0,5
5,气势,越来越弱,0,4
5,服务人员,无精打采,0,4
5,创业的激情,没有,0,4
6,,难得,1,2
6,,京城,2,2
6,,湖南米粉连锁品牌,2,2
7,气势,越来越弱,0,4
7,服务人员,无精打采,0,4
7,创业的激情,没有,0,4
8,餐厅,红桥市场地下,2,2
8,餐厅,里面有很多餐厅,2,2
9,招牌牛肉粉,味道还可以,1,5
9,汤,不是很鲜亮,0,5
9,汤,没喝,2,5
10,系统,提示注册会员本单优惠5元,2,7
10,注册后,没有任何优惠,0,7
10,系统,让人比较反感,0,7
10,系统,有恶意诱导别人注册的嫌疑,0,7
11,臭豆腐金汤螺蛳粉,一如既往的好吃,1,5
11,菜量,明显大不少,1,5
12,小酥肉,失望,0,5
12,小酥肉,皮软,0,5
12,小酥肉,凉,0,5
12,小酥肉,不是现炸,0,5
13,甜豆花饭,舒适,1,5
13,甜豆花饭,不是很甜,1,5
13,甜豆花饭,清清凉凉,1,5
13,甜豆花饭,缓解辣感,1,5
14,,太油了,0,5
15,吃完,不舒服,0,5
15,湖南大香肠,还可以,1,5
16,,删差评,0,4
16,,支付宝不能点菜,0,4
17,粉,不错的,1,5
17,粉,香辣可口,1,5
18,小吃,差,0,5
19,上菜,慢,0,4
19,耽误,后面要办的事,0,4
20,虹桥市场,这附近,2,2
20,广渠门,有无限续粉,2,2
20,广告,有无限续粉,2,2
21,霸蛮,满意,1,5
21,口味,好,1,5
21,服务,好,1,5
21,出餐速度,好,1,5
22,这家店,太差,0,5
22,口味,差太多,0,5
22,出餐速度,太慢,0,5
22,堂食,不如外卖,0,5
23,招牌螺蛳粉,好吃,1,5
23,招牌螺蛳粉,清汤寡水,0,5
23,招牌螺蛳粉,不好吃,0,5
24,西红柿盖码饭,只有一块西红柿,0,5
24,西红柿盖码饭,无语,0,5
25,服务,一脸漠然,0,4
25,服务,亳无表情,0,4
26,纯肉肠,有食欲,1,5
26,纯肉肠,好吃,1,5
26,纯肉肠,nice,1,5
27,位置,不好找,0,3
27,环境,很不错,1,3
27,环境,干净,1,3
27,环境,舒服,1,3
28,门店吃,比外卖好吃,1,5
28,,很多赞,1,5
28,,回头经过还会来光顾,1,5
29,味道,一般,0,5
30,拌粉,只有一种,0,5
30,拌粉,没得选,0,5
30,味道,一般,0,5
31,「霸蛮招牌常德牛肉粉」,好吃,1,5
31,「左公臭豆腐」,好吃,1,5
31,「现炸小酥肉」,好吃,1,5
31,「莫先生大香肠」,好吃,1,5
31,同事,经常点,1,5
32,去店里吃,也不错,1,5
32,吃粉,热闹,1,5
33,服务,贴心,1,4
33,服务,五星级,1,4
33,大姐,nice,1,4
33,吃粉,五星级服务,1,4
34,湖南常德米粉,好吃,1,5
34,湖南常德米粉,小龙虾的味道,1,5
35,米粉,简单好吃又实惠,1,5
36,店面,干干净净,1,3
36,店面,比起外面的快餐店,1,3
37,服务态度,非常好,1,4
37,服务,问你适合口味,1,4
38,霸蛮招牌常德牛肉粉,不错的选择,1,5
38,臭豆腐金汤螺狮粉,不错的选择,1,5
39,酸菜,不错,1,5
39,面食,可以尝尝,2,5
40,,小哥哥做面,2,2
41,,挺卫生,1,3
42,糍粑,挺好吃,1,5
42,糍粑,外皮很酥脆,1,5
42,糍粑,里面很松软,1,5
43,,吃一顿挺好的,1,2
44,家人,喜欢,1,5
44,他家粉,可以随便加,1,5
44,保证,能吃饱,1,5
45,这里环境,比较一般,0,3
45,这里环境,乱乱的感觉,0,3
46,环境,小而精的感觉,1,3
46,味道,喜欢,1,3
46,所以,喜欢吃,1,3
47,面积,算很大,1,2
48,顾客问,添加一个小菜,1,4
48,酸豆角,空着,0,4
48,不问,不加,0,4
49,,年轻血气方刚,2,7
49,,没家教没教养,0,7
49,,家里穷,0,7
49,,父母没什么本事,0,7
49,,带一身毛病,0,7
49,,自己先炸毛了,0,7
49,,跟别人较劲,0,7
49,,性格极端,0,7
49,,自私,0,7
49,,冲动,0,7
49,,无法控制自己情绪,0,7
50,,比较符合大众口味,1,5
50,,连锁店都差不多,0,5
51,,平常当个工作餐,2,5
51,,特地来吃什么正宗湖南米粉,0,5
52,臭豆腐,味道不错,1,5
52,臭豆腐,也算是特色,1,5
53,粉,很正宗,1,5
53,粉,入口的感觉是对的,1,5
54,湖南霸蛮米粉,网红食品,1,5
54,网上方便装,吃着还不错,1,5
54,印象,很好,1,5
55,,实现了,1,2
55,,出来溜达,2,2
55,饭点,进来品尝,2,2
56,招牌湖南常德牛肉粉,牛肉很好吃,1,5
56,招牌湖南常德牛肉粉,汤很淡,0,5
56,招牌湖南常德牛肉粉,油太大,0,5
56,招牌湖南常德牛肉粉,没吃出理想中的味道,0,5
57,,永远吃不腻,1,5
57,性价比,很高,1,5
57,工作日午餐,优选,1,5
58,位置,虹桥市场地下一楼,2,2
58,位置,楼上逛完直接就进来,1,2
59,红糖糯米糍,上面撒了一层黄豆粉,1,5
59,红糖糯米糍,不腻,1,5
60,牛肉粉,地道,1,5
60,糍粑,有感觉,1,5
61,霸蛮招牌常德牛肉粉,是招牌,1,5
61,不知道点什么就点牛肉粉,不会出错,1,5
62,左公臭豆腐,算很香,1,5
63,米粉,可以无限加,1,5
63,米粉,量很大,1,5
64,霸蛮招牌常德牛肉粉,牛肉块很大,1,5
65,现炸小酥肉,炸的非常脆,1,5
66,工作人员,不是太多,0,4
67,霸蛮招牌常德牛肉粉,朝圣的心态,2,5
68,左公臭豆腐,中规中矩,2,5
69,霸蛮湖南米粉,位于天坛公园东门附近,2,2
69,霸蛮湖南米粉,可以免费续粉,1,2
70,位置,很好找,1,2
70,红桥市场负一层,很多餐饮店在一起,2,2
71,除了米粉,还有螺蛳粉和盖饭,1,5
71,小零食,有臭豆腐和酥肉,1,5
72,口味,没想象中好,0,5
72,口味,一般般,0,5
72,臭豆腐,不好吃,0,5
73,螺蛳粉和牛肉粉,超好吃哒,1,5
74,服务,忘记上传,0,4
74,服务,调换,0,4
75,大众,有秒杀活动,2,5
75,小吃,6元三选一,2,5
75,臭豆腐,霸蛮必点,1,5
75,臭豆腐,臭香臭香的汁,1,5
75,臭豆腐汁,巨好吃,1,5
75,酸豆角,免费,1,5
75,酸豆角,大赞,1,5
76,大香肠,味道超级好,1,5
76,大香肠,外脆里嫩,1,5
76,大香肠,特香,1,5
76,大香肠,肉含量高,1,5
76,大香肠,变成了霸蛮的又一必点,1,5
77,家门口,会经常光顾,1,2
77,希望,常常有活动,2,2
78,味道,不错,1,5
78,臭豆腐,很久没吃,2,5
78,臭豆腐,很好吃,1,5
78,下次,可以再来,1,5
79,霸蛮湖南米粉,位于天坛路9号红桥市场嗨饭街地下一层,2,2
80,营业,没有营业,0,2
80,遗憾,有点遗憾,0,2
81,臭豆腐,很好吃,1,5
81,酸豆角,提味,1,5
81,榨菜,提味,1,5
82,米粉,有粗细可选,1,5
82,湖南的辣椒,辣味十足,1,5
83,位置,很好找,1,2
83,,红桥市场地下一层,2,2
83,周边,很多美食,1,2
84,现炸臭豆腐,外焦里嫩,1,5
84,螺蛳粉,最喜欢,1,5
85,环境,一般,0,3
85,桌子,干净,1,3
85,地上,有点儿脏,0,3
86,米粉,无限续加,1,5
86,米粉,吃的很满足,1,5
86,米粉,超级好吃,1,5
86,米粉,美味佳肴,1,5
86,米粉,很nice,1,5
87,酸豆角,是湖南米粉的灵魂,1,5
87,酸豆角,必须来几勺子,1,5
88,霸蛮米粉,头一次跟实体店吃,2,5
88,霸蛮米粉,以前都是跟网上买了自己做,2,5
89,螺蛳粉,够辣,1,5
89,螺蛳粉,没那么难吃,1,5
89,螺蛳粉,味儿还行,1,5
90,小吃,好多,1,5
90,小吃,能买着到店里一起吃,1,5
90,小吃,方便,1,5
