id,a,o,f,ZT
1,巧克力冰淇淋,味道还挺不错,1,5
1,巧克力冰淇淋,巧克力味浓郁,1,5
1,口味,有几种,2,5
1,草莓芒果,花朵形状,1,5
1,环境,人不多,1,5
1,环境,空位挺多,1,5
1,环境,适合休息,1,5
2,甜品,端午节限定,1,5
2,心情,雀跃,1,5
2,店员,特别热情,1,5
2,产品,品尝到,1,5
3,食材,丰富,1,5
3,食材,有巧克力,1,5
3,食材,有饼干,1,5
3,食材,有爆豆,1,5
3,食材,有冰粉,1,5
3,龙舟款冰淇淋雪糕,不可或缺,1,5
4,雪糕,手工制作,1,5
4,雪糕,数量有限,0,5
4,雪糕,颜值高,1,5
4,雪糕,口感也不错,1,5
5,冰淇淋,新鲜水果汁制作,1,5
5,冰淇淋,口感不同,1,5
5,冰淇淋,不很甜,1,5
5,冰淇淋,符合健康理念,1,5
5,图片,影响了美感,0,5
6,天坛拾光店,离天坛西门很近,1,2
6,天坛拾光店,容易找到,1,2
7,店内环境,整洁明亮,1,3
7,服务,耐心,1,3
7,服务,百问不厌,1,3
7,店内,补充能量,1,3
8,特供产品,中秋节,1,5
8,心情,约好去,1,5
9,手工冰激凌芒果味,最爱,1,5
10,手工冰激凌,老几样,1,5
10,,花语冰激凌草莓味,1,5
10,咖啡,没点,2,5
11,天坛咖啡,还不错,1,5
11,雪顶咖啡,还不错,1,5
12,天坛咖啡,焦糖味儿,1,5
13,甜点,荔枝造型,2,5
14,甜点,不太好吃,0,5
14,甜点,没吃完,0,5
14,甜点,不好吃,0,5
15,环境,安静,1,3
16,价格,不便宜,0,1
16,,偶尔吃吃,2,1
17,饮品店,开在公园里,2,2
17,公园西门,进来,2,2
18,店里,有文创祈年殿冰激凌,1,5
18,,天坛雪顶水果茶,1,5
18,,咖啡,1,5
19,小蛋糕,不错的选择,1,5
20,饮品,40,0,1
20,价格,不便宜,0,1
21,下午茶,非常惬意,1,3
22,祈福冰淇淋,不踩雷,1,5
22,祈福冰淇淋,糯糯的,1,5
22,祈福冰淇淋,好吃,1,5
23,环境,不错,1,3
23,环境,舒适,1,3
23,书籍,供游人观看,2,3
23,感觉,发呆一整天,2,3
24,店里,现磨咖啡,2,5
24,店里,甜品饮料,2,5
24,整体感觉,可以,1,5
25,店里,人不多,1,4
25,鲜榨果汁,很快做成,1,4
26,芒果冰沙,超级好喝,1,5
26,芒果冰沙,最推荐,1,5
27,均价,30元,2,1
27,文创冰淇淋,20元一根,2,1
28,环境,在天坛公园西门,2,2
28,环境,一进来走几步就到了,2,2
29,服务,很好,1,4
29,店里,只有几张小桌,2,4
30,雪顶咖啡,很好喝,1,5
30,咖啡和雪顶,分隔开,2,5
31,应季冰淇淋,新推出,1,5
31,应季冰淇淋,冰粉+冰淇淋,2,5
32,应季冰淇淋,拍照美美哒,1,5
32,味道,不如传统冰淇淋,0,5
33,景区里有咖啡店,幸福,1,2
34,休息驿站,简单,2,3
35,,卖咖啡,2,5
35,,卖饮品,2,5
35,,卖甜品,2,5
35,,卖冰激凌,2,5
36,,无意间发现,2,2
37,,春意盎然,1,2
37,天坛拾光,集阅读、休憩与沉浸式体验于一体,1,2
37,天坛拾光,文创空间,2,2
38,装修,独特,1,3
38,装修,富有文化氛围,1,3
39,环境,宁静而优雅,1,3
39,环境,忘却外界喧嚣,1,3
39,环境,与世隔绝的小天地,1,3
40,天坛咖啡,经典,1,5
41,天坛咖啡,淡淡清香,1,5
41,天坛咖啡,唇齿留香,1,5
41,天坛咖啡,回味无穷,1,5
42,天坛花语甜品,新推出,1,5
42,天坛花语甜品,用料丰富,1,5
42,天坛花语甜品,颜值与口感并存,1,5
43,天坛花语甜品,冰淇淋花精致,1,5
43,天坛花语甜品,装饰精致,1,5
43,天坛花语甜品,鲜切水果增添口感,1,5
