id,a,o,f,ZT
1,,2万步的行程,2,4
2,登上城墙,最大特色,2,5
2,登上城墙,可以看到绿皮火车,1,5
2,登上城墙,还看到两辆和谐号,1,5
2,游客们,纷纷拍下视频,1,5
3,有个小朋友,想到了应用题中的距离问题,2,7
4,角楼,现内有摄影展,1,5
4,角楼,二楼有北京各个城门的微缩模型,1,5
5,从角楼出来,就是一大段城楼要走,2,5
5,中途,看到了铁炮,1,5
5,中途,介绍了墩台,1,5
5,中途,介绍了旗杆石,1,5
6,,可以去游玩,1,5
7,明城墙遗址,就位于北京火车站的南侧,2,2
7,进出北京站的火车上,都可以看到这个“城楼门子”,1,2
8,现代都市和古城墙建筑,完美融合,1,3
9,三者同框,不要太过完美,1,5
10,那种错综复杂的“年代视觉错乱”,特别像是一本立体的历史书,1,7
10,那种错综复杂的“年代视觉错乱”,用实物记录着历史的每一个时刻,1,7
11,夜晚城楼城墙,灯亮后是另一番景色,1,5
12,夜晚城门楼城墙上,那一圈灯亮起后,1,5
12,夜晚城门楼城墙上,特别像是给古城墙描了一个金边,1,5
12,夜晚城门楼城墙上,特别漂亮,1,5
13,“北京城”,那古老的“城味儿”一下就回来了,1,5
14,莲咖啡,古色古香,1,3
14,莲咖啡,特别喜欢咖啡店门口的那个平台,1,3
15,中午,坐在这个平台上晒着太阳,1,3
15,中午,暖洋洋的,1,3
16,你人,坐在古城墙里,2,3
16,,但看到的却是现代都市,1,3
16,,古今合并,1,3
16,,相融甚欢,1,3
17,坐在那,喝喝咖啡侃侃而谈,1,3
17,坐在那,别有一番风味,1,3
18,顺着城墙走,能看两个当时遗留下来的“铁炮”,1,5
18,两个铁炮,一个大一点,1,5
18,两个铁炮,一个小的,1,5
19,站在铁炮后面,就能看到炮口在城墙凹下去的那个地方对着远方,1,5
19,,幻想一下此时此刻你就是现在城楼上的守城士兵,1,5
20,再顺着走,就是城楼,2,5
20,城楼里,有“北京城墙城门文化展”,1,5
21,城楼里,有一些模型还原了原来城门的样子,1,5
21,城楼里,还有一些历史照片,1,5
21,城楼里,能看到拆之前各大城门的原貌,1,5
22,,早已破败不堪,0,7
22,,如果它们当年能得到保留那该多好,1,7
23,在城楼外面,能看到城楼有好多正方形的洞,1,5
23,那个小窗户,在城楼里的时候,2,5
23,那个小窗户,顺着看向外面,2,5
23,那个感觉,参考图14自行体会,2,5
24,当时,看像外面,2,5
24,,正好一辆绿皮火车经过,1,5
24,,快速的从小窗口中经过,1,5
24,,很“神奇”,1,5
25,大殿里面,有一些艺术品展览,1,5
25,大殿里面,还有梅花,1,5
25,大殿里面,各种品种不同颜色的梅花,1,5
26,听说,2月中到3月中是腊梅的观赏季,2,5
26,我,兴致勃勃的去了趟地坛公园,1,5
26,我,特意去看腊梅,1,5
26,我,看了个寂寞,0,5
27,,谁能想,2,5
27,我,居然在城门楼子里看到了梅花,1,5
27,,居然居然还有蓝色的梅花,1,5
27,我,都惊呆了,1,5
28,,都是真花,1,5
28,黄色的腊梅,最香,1,5
28,黄色的腊梅,是那种植物的清香加上花香,1,5
28,,闻一闻,2,5
28,,感觉和大自然都产生链接了,1,5
29,,生活中最常见的就是粉色的梅花,2,5
29,我,曾经还一度以为那个是桃花,2,5
30,黄色的腊梅,我之前都是在宫廷剧里看到,2,5
30,黄色的腊梅,要不然就是网上别人发的,2,5
30,黄色的腊梅,今天算是看到“活”的了,1,5
31,,虽然种植在盆里,2,5
31,,虽然不多,2,5
31,,但早已弥补了我之前去月坛公园没看到腊梅的遗憾,1,5
32,里面,还有一些艺术品,1,5
32,,不知道真假,2,5
32,,反正看的时候是躲远远的,2,5
33,之前,我都是在火车里看城墙上的人,2,5
33,,今天终于轮到我站在城墙上看坐在火车里的人,1,5
34,交通,乘20路、29路、39路、43路、63路公交车至东便门站下车,2,2
35,崇文门城墙,见证京师保卫战,2,7
35,崇文门城墙,见证八国联军入侵,2,7
36,永定门,重建,2,7
36,永定门,失去古文物价值,0,7
36,林徽因,预言成真,1,7
36,永定门,假的,0,7
37,“时空交错的漫步走廊”,推荐,1,5
37,孩子,喜欢古建,1,5
37,孩子,喜欢火车,1,5
38,明城墙遗址公园,合适,1,2
39,交通,便利,1,2
39,崇文门地铁站,下,2,2
39,东便门公交站,下,2,2
40,崇文门至城东南角楼,全长1.5公里,2,2
40,崇文门至城东南角楼,仅存一段,2,2
40,崇文门至城东南角楼,北京城标志,1,2
41,城东南角楼,规模最大,1,7
41,城东南角楼,始建于1436年,2,7
42,遗址公园,修复城墙,1,7
42,居民,捐赠城砖,1,7
43,东南城角箭楼,规模最大,1,7
43,东南城角箭楼,不如故宫角楼精巧,0,7
43,东南城角箭楼,高大,1,7
44,东南城角箭楼,庞大,1,7
44,东南城角箭楼,高大梁柱,1,7
45,一层,梅花展,1,5
45,木质楼梯,可以来到三层,2,5
45,木质楼梯,可以来到四层,2,5
46,“北京城墙城门文化展”,展出城门,1,5
46,“北京城墙城门文化展”,部分模型,1,5
46,“北京城墙城门文化展”,照片,1,5
46,“北京城墙城门文化展”,实物展,1,5
47,北京火车站,在北边,2,2
47,登上城墙,可以看到铁轨,1,2
47,登上城墙,可以看到列车,1,2
48,条形街心公园,梅花观赏地,1,5
48,春天,观赏梅花,1,5
49,明城墙遗址公园里的城墙遗址,600多年的历史,2,7
50,梅花,吸引,1,5
51,这里,适合散步,1,3
52,登上城墙,远眺CBD商圈,1,4
52,登上城墙,看到火车进出站,1,4
53,绿皮火车+百年城墙+CBD建筑群,完美展示,1,5
54,现在这个季节,建议4点左右去,2,2
54,落日,金光灿灿,1,2
55,北京站南侧,有明代古城墙遗址,2,7
55,角楼,全国重点文物保护单位,2,7
56,登上古城墙遗址,第一次,2,7
56,走在宽阔的墙基上,时空穿越的感觉,1,7
57,角楼内,北京老城门介绍,1,5
57,角楼内,实物模型,1,5
58,城墙北侧,北京站,2,2
58,列车,不断穿梭,1,2
59,中国樽等高楼大厦,在望,2,5
59,古老角楼,鲜明对比,1,5
60,明长城遗址公园,中国的一个历史遗址公园,2,2
60,明长城遗址公园,位于北京市区,2,2
61,公园,展示了明长城的一部分遗址,2,5
62,公园,提供了了解中国古代防御工事和历史文化的机会,1,7
63,明长城遗址公园,西起自崇文门东南角,2,2
63,明长城遗址公园,东至东便门角楼,2,2
64,劳模广场,有北京市历年的劳模石刻,2,5
65,,香香的慢悠悠走到这里,2,4
66,,没有目的没有思考,2,4
66,,坐在朝阳里,2,4
66,,沐浴暖阳下,2,4
67,,感叹他们的自律,2,4
68,,相信春天的脚步越来越近了,2,4
69,,期待春暖花开的季节,2,4
69,,迎接生机勃勃的自己,2,4
70,,包括古墙遗址、劳模广场以及春天树上的新芽,2,5
71,公园,总面积约15.5万平方米,2,2
71,城墙遗址及城东南角楼,占地3.3万平方米,2,2
71,草坪,12.2万平方米,2,2
72,老北京的城墙,主要是土筑的,2,7
73,永乐皇帝朱棣,迁都北京,2,7
73,明城墙,用夯土堆砌而成,2,7
73,明城墙,上覆芦苇,2,7
73,1436年,砌上砖石,2,7
74,坐公交103路,到达明城墙遗址公园,2,2
75,北京明城墙遗址公园,位于北京市中心地域,2,2
75,北京明城墙遗址公园,东起城东南角楼,2,2
75,北京明城墙遗址公园,西至崇文门,2,2
76,北京古城墙,于元朝开始建设,2,7
76,北京古城墙,明朝形成最终布局,2,7
76,北京古城墙,周长约24公里,2,7
76,北京古城墙,墙基宽24米,2,7
76,北京古城墙,高10多米,2,7
76,北京古城墙,表面的城墙砖厚大概八到十米,2,7
77,现存城墙遗址,全长1.5公里,2,5
77,城东南角楼,规模最大,1,5
77,城东南角楼,全国仅存,2,5
78,这里,大妈跳广场舞,2,3
78,这里,有人唱歌,2,3
78,这里,阳光正好,1,3
78,这里,天气不太冷,1,3
78,这里,许多溜娃,2,3
78,这里,儿童车一大溜,2,3
79,古战场,成了休闲愉乐的场所,1,5
80,明城墙,全长25公里,2,7
80,明城墙,始建于明永乐17年,2,7
80,明城墙,600多年的历史,2,7
81,东南角楼,规模最大,1,7
81,东南角楼,始建于明代正统元年,2,7
82,明代北京内外城,城门16座,2,7
82,内城,城门9座,2,7
82,外城,城门7座,2,7
