id,a,o,f,ZT
1,中国龙,非常漂亮,1,5
2,阿里山广场,非常冷清,0,5
2,阿里山广场,不是当年的美食街,0,5
3,蓝白的色调,与白雪和蓝天交相呼应,1,3
3,蓝白的色调,很相配,1,3
4,阿里山广场,现代与历史的完美交融,1,5
5,小火车,特别显眼,1,3
5,小火车,复古而又不失时尚,1,3
6,文化广场,现代气息,1,5
6,历史建筑小洋楼,形成了鲜明的对比,1,5
7,仿古建筑,得到了很好的保留,1,5
8,景观,让我印象深刻,1,5
9,传统文化与现代元素,完美结合,1,5
10,这里,安静,1,3
10,这里,可以漫步街头,1,3
11,夏天,都看人,0,5
11,这个季节,可以慢慢欣赏,1,5
11,每一栋建筑,欣赏,1,5
11,每一条胡同,欣赏,1,5
12,冬季,没有任何活动,0,5
12,夏季,有活动,1,5
12,夏季,售卖东西,1,5
13,台湾街,就在前门大街,2,2
13,台湾街,人气却是天壤之别,0,2
14,位置,这么好,1,2
14,店,质感也不错,1,2
14,拼不过煤市街的十元店,太可惜了,0,2
15,好处,清净地方,1,3
15,好处,闹中取静,1,3
15,好处,便宜,1,3
16,阿里山广场,台湾文化商业区的中心广场,2,2
17,阿里山广场,聚集了台湾小吃,1,5
17,阿里山广场,特色商品,1,5
18,阿里山广场,体验宝岛文化的街区,1,5
19,阿里山广场,亮点在于红色的阿里山小火车,1,5
20,阿里山小火车,一定乘坐过,2,5
21,阿里山神木,阿里山的象征,1,5
22,照壁,镂空了台湾地图形状,1,5
23,台湾夜市,竞相前往之处,1,5
24,台湾夜市,与当地夜市情形相差无几,1,5
24,台湾夜市,闽南话与台湾腔普通话交杂叫卖声,1,5
25,美学生活馆,台湾当地的特色旅游商品,1,5
25,品牌展陈,台湾当地的特色旅游商品,1,5
26,阿里山广场,人群消失,0,5
26,阿里山广场,店铺撤离,0,5
26,阿里山广场,归于平静,0,5
27,阿里山小火车,尚在,2,5
27,阿里山小火车,成了啤酒广场,2,5
27,阿里山小火车,售卖饮品和小吃快餐,2,5
28,阿里山广场,位于前门大街东南部,2,2
28,阿里山广场,地铁2号线前门站C口出,2,2
29,到达方式,向右走50米进入前门大街,2,2
29,到达方式,向南500米左转进入台湾区域,2,2
29,到达方式,向前100米即到,2,2
30,阿里山广场,以台湾为主题建的美食广场,1,5
31,台湾产品商铺,逐渐退出,0,5
32,阿里山广场,属于露天酒吧,2,5
32,阿里山广场,烤串供应,2,5
32,阿里山广场,啤酒供应,2,5
32,阿里山广场,小吃供应,2,5
33,阿里山广场,逛完前门来这里坐坐是不错选择,1,5
34,红色的小火车头,特殊,1,3
35,红色的小火车头,核心位置,2,2
35,商业经营,充分利用,1,2
36,建筑,民-国-风,1,3
37,风情建筑区,计划成为非遗街区,1,5
38,胡同,这就是老北京的,2,2
39,喷泉,不错,1,3
40,空间,有限,0,3
41,地理位置,不错,1,2
42,地理位置,清静,1,2
42,地理位置,好地方,1,2
43,服务,到位,1,4
44,服务,有赠送,1,4
44,音乐喷泉,伴着小啤酒,1,4
44,地方,驱走了炎热,1,4
45,地方,值得推荐,1,5
46,台湾街的阿里山广场,前门步行街东侧马迭尔店旁胡同里,2,2
47,晚上的阿里山广场,特别漂亮,1,3
47,晚上的阿里山广场,灯光喷泉,1,3
47,晚上的阿里山广场,酒水吧,1,3
47,晚上的阿里山广场,有时候有演艺,1,3
48,跟大栅栏比起来,没人气而且非常没人气,0,3
48,这里,躲了清静,1,3
48,这里,散步的好地方,1,3
49,阿里山广场,鲜鱼口边上,2,3
49,阿里山广场,广场形似台湾省的模样,1,3
49,阿里山广场,有小火车作为装饰元素,1,3
49,阿里山广场,有喷泉有酒吧,1,3
49,阿里山广场,逛累了可以喝着啤酒听着音乐休息一下,1,3
