id,a,o,f,ZT
1,小花园,没有健身器材,0,3
1,小花园,没有游乐设施,0,3
2,小花园,孩子放学之后跑跑闹闹的地方,2,5
2,小花园,老人晒太阳的地方,2,5
3,小花园,挺好,1,3
4,孩子,大小不一样,2,5
4,带来,需要小心,2,5
5,放学点,不建议小一点孩子过来,0,5
5,放学点,有危险,0,5
6,不妥的人,让一些孩子跳十人八字跳大绳,0,6
7,,没有顾虑到老年人和小一点的朋友,0,6
8,小公园,美丽,1,5
9,地方,有趣而又安静,1,3
10,场所,附近住的居民平时休闲活动,2,5
11,小公园,从琉璃厂东街向东,2,2
12,小公园,改造成了街心花园,1,2
13,小公园,面积不大,0,3
13,小公园,设施很全,1,3
13,小公园,步道、绿地、长凳和小广场,1,3
14,小公园,回廊中式房屋,1,3
15,小公园,散步休息的去处,1,5
16,栾树,樱桃斜街,2,2
17,栾树,成片成片,1,5
18,栾树,暗哑的红红小铃铛,1,6
19,樱桃斜街,沿着走,2,2
19,栾树,遇见,1,2
20,栾树,如愿红灯,1,3
20,栾树,很有氛围,1,3
21,栾树,周边是八大胡同,2,2
21,栾树,往前是杨竹梅斜街,2,2
21,栾树,再往前是前门,2,2
22,栾树,随意溜达的好去处,1,5
22,胡同,拍照注意安全,2,5
23,园内,绿树成荫,1,3
23,园内,小草成片,1,3
23,园内,完美搭配,1,3
24,休憩,放松,1,5
24,休憩,享受,1,5
25,花园,一朵花儿都没看到,0,5
25,花园,绿植倒是有,1,5
26,太阳,补钙,1,3
26,太阳,暖和,1,3
27,园子,恢复了本来的样貌,1,5
28,里面,不是很大,0,3
28,小亭子,可以歇歇脚,1,3
28,温度低,越座越冷,0,3
29,夏天,不少小朋友玩耍,1,5
29,晚上,没有灯,0,5
29,晚上,比较黑,0,5
30,,在附近溜达,2,2
30,,走进来,2,2
30,肥猫,爬上树,2,2
30,肥猫,跳墙上,2,2
30,老太太,晒太阳,2,2
31,胡同公园,麻雀虽小,2,3
31,胡同公园,五脏俱全,1,3
31,胡同公园,小亭子,1,3
31,胡同公园,鱼池,1,3
31,胡同公园,广场,1,3
31,胡同公园,花园,1,3
31,,等明年花儿开了再来瞅瞅,2,3
32,小花园,非常小,0,2
32,小花园,位于大栅栏西侧附近的小胡同之间,2,2
33,建筑,古香古色,1,3
33,小花园,休息,1,3
34,小鸟,挺多的,1,3
34,小鸟,叽叽喳喳,1,3
35,口袋公园,偶遇,2,2
36,公园,有长凳,1,3
36,长凳,坐下来休息,1,3
37,公园,五分钟不到就能逛完,0,2
38,公园,联通两条胡同,1,2
38,公园,在脚程上省力,1,2
39,夏日串游胡同,觉得很热,0,3
39,吃着冰棍,那骨子劲儿也很难过去,0,3
40,北京,不再是一个得劲儿的城市,0,3
41,百花园,以前就是一个自由市场,2,2
42,百花园,2016年改建成公园,2,2
42,百花园,可以休息拍照打卡,1,2
43,公园内,绿化环境很好,1,3
43,公园内,平均气温比暴晒下的胡同要低上3～4度,1,3
44,如果是30°气温以内的日子来这边,会更加的舒适,1,3
45,公园,很小的一个,0,2
45,公园,是附近胡同里居民休闲纳凉的好去处,1,2
46,公园,清净,1,3
46,公园,去年来这里做过核酸检测,2,3
47,孩子们,放学了,2,5
47,小学生,嘻戏,1,5
48,公园,不错,1,3
48,公园,给附近居民一个可以休闲的地方,1,3
48,珠市口大街那边公园,只能去,0,3
49,长廊,可以坐歇,1,3
49,绿植下休息,不错的选择,1,3
50,小公园,挺漂亮,1,3
50,面积,很小,0,3
50,小公园,附近居民休闲的地方,1,3
51,转完,用不了半个小时,2,4
52,绿化,有花草,1,3
52,绿化,有凉亭长椅,1,3
53,百花园,惊喜万分,1,5
54,鱼形灯笼,如同迎客的门童,1,3
55,红灯笼,如同孔明灯,1,3
56,百花园,闹中取静,1,2
57,花园,不大,0,2
57,花园,几分钟就可逛完,2,2
58,小花园,微缩,1,3
58,小花园,世外桃源,1,3
59,小花园,很小很安静,1,3
59,小花园,有几个晒太阳的人,1,3
59,小花园,一两个小朋友在玩,1,3
60,平房区,太需要这么一个空地,1,3
60,空地,增加邻里关系,1,3
60,空地,营养一下精神,1,3
61,噴泉,串连起两个胡同儿,2,3
61,噴泉,超mini,1,3
62,口袋公园,隐藏在胡同里,2,3
62,口袋公园,漂亮,1,3
62,口袋公园,幽静,1,3
63,花灯,美丽,1,3
63,花灯,闪烁,1,3
63,鲜花,盛开,1,3
63,大长椅,惬意,1,3
64,百花园,适合散步溜达,1,3
65,公园,特别小,2,3
65,公园,适合溜娃,1,3
65,环境,优美,1,3
66,体验感,很好,1,3
66,氛围,喜欢,1,3
66,环境,喜欢,1,3
67,街心小公园,袖珍,2,3
68,名字,好听,1,3
69,平日里,老人带着孙儿们晒晒太阳,2,3
70,花灯设计,精心别致,1,5
71,花灯装饰,玲珑剔透,1,5
72,夜晚的小公园,游人寥寥,2,3
72,夜晚的小公园,十分静谧,1,3
73,月色下的花灯,打扮的俊俏秀丽,1,5
74,街心花园,可以这样形容百花园,2,3
75,找到樱桃斜街,很容易找到百花园,1,2
76,红灯笼,留存着过年的气息,1,5
77,植物,绽出绿意,1,5
78,如果等到春暖花开时,一番好风景,1,5
79,位置,前门附近,2,2
79,位置,闹市中心,2,2
79,环境,一片净土,1,2
79,环境,市民休闲的好去处,1,2
80,环境,面积不大,2,3
80,环境,春意盎然,1,3
80,环境,干净利落,1,3
