id,a,o,f,ZT
1,双环万寿亭,天坛公园西北,2,2
1,进北门,比较近,2,2
2,双环亭,又称凤亭,2,7
2,双环万寿亭,俗称,2,7
2,原建,中南海,2,7
3,双环万寿亭,迁建至天坛,2,7
4,双环亭,乾隆皇帝弘历为其母祝贺五十大寿所建,2,7
5,双环万寿亭,平面形状寓意一对寿桃,2,7
5,亭前台阶,形若两个桃尖,2,7
5,,取意“和合、吉祥、长寿”,2,7
6,双环万寿亭,太美,1,5
6,天坛公园,林木重多,1,5
6,休息的亭子,太好,1,5
7,双环万寿亭,由一对重檐圆亭套盒而成,2,7
7,平面形状,寓意一对寿桃,2,7
7,取意,和合、吉祥、长寿,1,7
8,双环万寿亭,华丽,1,7
8,双环万寿亭,1975年从中南海搬过来,2,7
8,双环万寿亭,天坛里的外来户,2,7
9,双环万寿亭,由两座重檐圆亭套合而成,2,7
9,结构,奇特、严谨,1,7
9,造型,端庄、匀称,1,7
10,屋面,覆孔雀蓝琉璃瓦,2,7
10,色彩,明快,1,7
10,,古建佳作,1,7
10,,国内古建仅存的一例双环亭,1,7
11,此亭,清代乾隆六年,2,7
11,,乾隆皇帝为祝贺其生母熹贵妃五十大寿而建,2,7
12,天天,离的近,1,2
13,年票,有年票,1,1
14,亭子,之前没看到,2,5
15,建筑,挺有意思,1,5
16,双环亭,为祝贺母亲五十大寿,2,7
17,双环亭,双环相套,1,3
17,亭顶,蓝瓦黄剪边装饰,1,3
18,重檐圆亭,相互套合,1,3
18,形状,两只寿桃,1,3
19,双环亭,绝无仅有,1,3
19,双环亭,优美建筑,1,3
20,双环亭,不只是一个亭子,2,3
20,双环亭,有连廊相连,1,3
21,双环亭,假山装饰,1,3
21,皇家园林,气派,1,3
21,皇家园林,精美,1,3
22,双环万寿亭,天坛公园里靠西北的地方,2,2
22,双环万寿亭,进公园后不再单独收取门票,2,2
23,万寿亭,乾隆年间1741年乾隆皇帝为母亲50岁大寿建的,2,7
24,双环万寿亭,寓意很好,1,5
24,双环万寿亭,建筑风格也很独特,1,5
24,双环万寿亭,在古代亭子中具有独特的价值,1,5
25,双环万寿亭,可爱,1,5
26,双环万寿亭,重檐的结构,1,5
26,双环万寿亭,颜色特别明快,1,5
26,双环万寿亭,还有孔雀蓝的颜色,1,5
27,双环万寿亭,远处看有点儿像大桃子,1,5
27,双环万寿亭,俯瞰更像寿桃,1,5
28,双环万寿亭,在古建筑里是唯一的一例,1,5
29,双环万寿亭,绿树花丛之中,1,2
30,亭体,两个重檐圆亭衔接连体而成,1,5
31,双环万寿亭,乾隆皇帝弘历为其母亲祝贺五十大寿所建,1,7
32,该亭,1975年从中南海迁于天坛公园,1,7
33,双环万寿亭附近,配建有六角彩亭、百花亭、方胜亭、扇面亭及游廊等63间,1,5
34,凉亭、画廊,风格各异,1,5
34,凉亭、画廊,多彩多姿,1,5
35,双环万寿亭,打卡景点,1,5
36,双环万寿亭,乾隆皇帝为他母亲庆祝50大寿而建的寿亭,1,7
37,双环万寿亭,位于天坛祈年殿西侧,2,2
37,双环万寿亭,紧邻方胜亭,2,2
37,双环万寿亭,由一对儿圆亭套合而成,2,2
38,亭子,造型别致,1,3
38,亭子,色彩鲜艳,1,3
38,亭子,黄顶蓝瓦红木柱,1,3
38,亭子,绝非凡人之物,1,3
39,亭子结构,国内仅存一例,1,3
39,造型,奇特,1,3
40,双环万寿亭,乾隆皇帝为其母祝五十大寿所建,2,7
40,双环万寿亭,平面形状像一对寿桃,2,7
40,双环万寿亭,亭前台阶儿像两个桃尖,2,7
40,双环万寿亭,取其吉祥长寿之意,2,7
41,在亭子里坐上一会儿,讨个吉祥如意,1,5
