id,a,o,f,ZT
1,天坛斋宫,位于北京天坛的西门内,2,2
1,天坛斋宫,乘公交地铁都可以直接到达,1,2
2,斋宫,具有重要历史和文化价值,1,7
3,斋宫,占地面积约为四万平方米,2,3
3,斋宫,平面布局为正方形,2,3
3,斋宫,庄严肃穆,1,3
4,斋宫,主要建筑特点包括双重围墙,2,3
4,斋宫,环绕内墙的167间廊道,2,3
4,斋宫廊道,曾是卫士们避风雨的地方,2,3
5,正殿,无梁殿,2,3
5,正殿,采用五间无梁殿的建筑风格,2,3
5,正殿,京城著名的古建筑之一,1,3
6,殿前露台,设有时刻碑亭,2,3
6,殿前露台,斋戒铜人亭,2,3
6,斋戒铜人亭铜像,高1.5尺,2,3
6,斋戒铜人亭铜像,身穿古代文官服,2,3
6,斋戒铜人亭铜像,手持刻有“斋戒”二字的铜牌,2,3
6,斋戒铜人亭铜像,仿唐朝宰相魏征而制,2,3
7,斋宫,历史上是皇帝进行斋戒的场所,2,7
8,皇帝,需在祭天的前三日来斋宫斋戒,2,7
8,皇帝,需遵守严格的规矩,2,7
9,雍正皇帝,在紫禁城内也建造了一座斋宫,2,7
9,雍正皇帝,实行内斋和外斋相结合的方式,2,7
9,皇帝,在天坛斋宫的停留时间因此缩短,2,7
10,斋宫,重要的历史遗址,1,7
10,斋宫,研究中国古代宗教仪式和皇家建筑的重要场所,1,7
11,斋宫,建筑风格和布局体现了中国古代对于天地祭祀的重视和尊重,1,7
12,公园,标识牌不是很清晰,0,3
12,公园,几乎可以说没有,0,3
13,,先往西门方向走,2,2
13,,快到西门左转直走就到了,2,2
14,斋宫,里面还挺大,1,3
14,斋宫,进门从左到右先走一圈,2,3
14,斋宫,一个小时就能转完,2,3
15,斋宫,转了一圈没看到腊梅,0,5
15,斋宫,有很多玉兰花,1,5
15,斋宫,花开的时候一定要再去看看,1,5
16,保洁阿姨,擦垃圾桶擦得真干净,1,3
16,保洁阿姨,告诉我腊梅在卫生间附近,2,3
17,腊梅,还没有开,0,5
17,树上的灯笼,随风飘扬,1,5
17,树上的灯笼,煞是好看,1,5
18,斋宫,人比较少,1,3
18,斋宫,不会那么吵闹,1,3
19,小松鼠,很多,1,5
19,小松鼠,肥肥大大,1,5
20,皇家的霸气,可见一斑,1,7
21,天坛的斋宫,最完整,1,5
22,占地面积,四万平方米,1,2
22,宫墙,两层,1,2
22,外层,砖城,2,2
22,内层宫墙,紫墙,2,2
23,紫墙,167间回廊环绕,1,3
23,回廊,遮避风雨霜雪,1,3
24,回廊,1300多幅彩画,1,5
25,回廊外面,深池环绕,1,2
25,斋宫,层层设防,1,2
26,石桥前面,朝房5间,1,2
26,朝房,临时住房,2,2
27,辅助建筑,茶果局、膳房、什物房,1,2
27,房屋,五间一套,1,2
27,房屋,南北、左右对称,1,2
28,斋宫,头次知道,2,2
28,斋宫,靠近西门,2,2
29,顶部,蓝色琉璃瓦,2,3
30,斋宫,相当于小皇宫,2,3
30,斋宫,感觉有点小,0,3
31,建筑,没有一根柱子,1,3
31,建筑,简洁道法自然,1,3
31,乾隆御笔,实属难得,1,3
32,敬天敬止牌匾,让人心生敬畏,1,3
32,敬天敬止牌匾,定位融合一体,2,3
33,先人的定期沐心,现代应了解和传承,1,7
34,现代生活,更忙碌,0,7
34,现代生活,忘了要让心静下来,0,7
35,斋宫,第一次参观,1,5
36,门票,单收,2,1
36,斋宫,封闭状态,2,1
36,斋宫,不对外开放,2,1
37,布展,精美的图片,1,5
37,布展,文字,1,5
37,布展,微缩模型,1,5
37,布展,文物古董,1,5
37,布展,学到了好多新知识,1,5
37,布展,收获满满,1,5
38,位置,天坛西天门南侧,2,2
38,斋宫,坐西朝东,2,2
38,斋宫,皇帝斋戒专用,2,2
39,天坛,祭祀天帝,2,5
39,天坛,不住坐南朝北正殿,2,5
39,天坛,表达敬意,2,5
40,屋顶瓦,统一为绿色,2,5
40,屋顶瓦,表达称臣恭谦之意,2,5
41,钟楼,只取晨钟,2,5
41,钟楼,舍弃暮鼓,2,5
41,钟楼,寓意皇帝永生,2,5
42,无梁殿,斋宫正殿,2,5
42,无梁殿,无梁无柱,2,5
42,无梁殿,匾额为敬天,2,5
42,无梁殿,表示尊敬,2,5
43,寝殿,皇帝斋戒居所,2,5
43,寝殿,横额为敬止,2,5
43,寝殿,没有对外开放,2,5
44,斋宫,像一个缩小版的皇宫,1,5
44,斋宫,有护城河,1,5
44,斋宫,有宫殿,1,5
45,无梁殿,最为出名,1,5
45,无梁殿,正在办展览,2,5
46,斋宫,建于永乐十八年,2,7
46,斋宫,皇帝斋戒专用宫室,2,7
47,瓦,用绿色,1,7
47,瓦,表达了帝王向天称臣,1,7
47,瓦,庄敬谦之意,1,7
48,天坛斋宫,平面正方形,1,5
48,天坛斋宫,面积4万平方米,1,5
49,斋宫,现存最完整,1,5
50,祭天,国家大典,1,5
51,宫门,两道,2,2
51,角门,各有一座,2,2
51,汉白玉石桥,各有,2,2
52,回廊,环绕,2,3
52,回廊,遮风挡雨的地方,2,3
53,回廊外面,环绕深池,2,2
53,斋宫,层层设防,2,2
54,历史文物,摆放,1,7
54,现代人,参观学习,2,7
55,去天坛,一直没进去过斋宫,0,2
56,护城河,有,2,2
56,门,开着,2,2
