id,a,o,f,ZT
1,基督教会崇文门堂,位于中国北京市东城区崇文门内大街,2,2
2,基督教会崇文门堂,重要教堂之一,1,5
3,该教堂,为满足外国人在北京的需要而建立,2,7
4,该教堂,成为本地信徒的宗教活动场所,1,5
5,崇文门堂,标志性建筑,1,5
6,教堂,重要遗产,1,5
7,基督教会崇文门堂,不仅是宗教活动场所,1,5
8,基督教会崇文门堂,传播基督教文化和福音的中心,1,5
9,位置,在地铁崇文门站东北出口旁的胡同里,2,2
10,这,北京现存最古老的基督教新教教堂,1,5
11,建筑,定为全国重点文物保护单位,1,5
12,活动,很有秩序,1,4
13,工作人员,组织大家前往演出现场入座,1,4
14,烛光圣诞崇拜会,持续了一个半小时,2,5
15,志愿者们,维持着秩序,1,4
16,活动,人们安静肃穆听讲听颂歌,1,5
17,崇文门教堂,古朴温馨,1,7
18,崇文门教堂,享有一定声誉,1,7
18,崇文门教堂,别具特色,1,7
19,崇文门教堂,任何的违和感,0,2
20,亚斯立堂,始建于1870年,2,7
20,亚斯立堂,1904年重建,2,7
21,亚斯立堂,第一所礼拜堂,1,7
21,亚斯立堂,较大,1,7
22,亚斯立堂,8246平方米,2,7
22,亚斯立堂,近代折中主义风格,2,7
23,亚斯立堂,两组建筑,2,2
24,堂内,正副两堂,2,3
24,正堂,四百多个座位,2,3
24,副堂,三百多个座位,2,3
25,中间,可以上下活动的闸板,2,3
26,礼拜堂,圆形,2,3
26,礼拜堂,木制双层伞形结构,2,3
27,亚斯立堂,教区主堂,2,7
27,亚斯立堂,实物遗存,2,7
28,亚斯立堂,提供实物基础,1,7
29,亚斯立堂,市级文物保护单位,1,7
30,亚斯立堂,全国重点文物保护单位,1,7
31,新教的教堂,建筑风格简陋,0,3
32,来参观,这么多,1,5
33,亚斯立堂,接待过三届美国总统,1,5
34,亚斯立堂,位于北京市东城区崇文门内后沟胡同丁2号,2,2
35,教堂建筑,融入了中国传统建筑的特点,1,3
36,亚斯立堂,公布为全国重点文物保护单位,1,7
37,亚斯立堂,记录着众多文化交流的历史瞬间与人文印记,1,7
38,位置,地铁5号线崇文门站F口出来,2,2
38,位置,看到小斑马线左拐,2,2
38,位置,里面有条巷子,2,2
38,位置,顺着巷子一直走,2,2
38,位置,不远就看到了,2,2
39,环境,整洁,1,3
39,老建筑,有时光痕迹,1,3
39,环境,仿佛回到了过去,1,3
40,彩色玻璃,搭配建筑设计,1,3
40,彩色玻璃,色彩斑斓,1,3
41,秋季,北京最美的季节,1,3
41,这里,会发现不同的美,1,3
42,参加圣乐会,人好多,0,4
42,参加圣乐会,要排队进去,0,4
42,参加圣乐会,依然没能去成主堂,0,4
42,地下室,只能到,0,4
43,基督教堂,规模最大,1,7
43,基督教堂,历史最悠久,1,7
43,音乐,圣洁,1,7
43,内心,获得了片刻宁静,1,7
44,圣米歇尔的教堂,相当于佛教的观音菩萨,2,5
44,圣米歇尔的教堂,不能进去看看,0,5
45,基督教四堂的东堂,是京城最大的基督教会建筑,1,2
46,中西结合建筑风,喜欢,1,3
