id,a,o,f,ZT
1,天桥市民文化广场,位于北京市西城区东南部,2,2
2,天桥市民文化广场,五百平米左右,2,3
2,天桥市民文化广场,面积不是很大,0,3
3,建筑,不一般,1,3
4,北京自然博物馆,集收藏、研究、展览和科普教育于一体,1,3
4,北京自然博物馆,大型自然历史博物馆,1,3
5,北京自然博物馆,藏品包括无脊椎动物、古爬行动物、恐龙公园、古哺乳动物等等,1,5
6,北京自然博物馆,第一次看到恐龙的化石,1,5
6,北京自然博物馆,最喜爱的博物馆之一,1,5
7,德云社,著名相声演员郭德纲、于谦的大本营,1,5
8,德云社相声,非常有意思,1,6
9,天津卫视的相声晚会,快成了德云社专场,1,6
10,天桥剧场,始建于建国初期,2,3
10,天桥剧场,有些年头了,2,3
11,天桥剧场,重新翻建,1,3
12,天桥剧场,领略中外艺术家的风采,1,5
12,天桥剧场,成功举办过多届中国国际芭蕾演出季,1,5
13,北京天桥艺术中心,成立的时间不长,2,3
13,北京天桥艺术中心,占地面积很大,1,3
14,北京天桥艺术中心,综合性剧场,1,5
14,北京天桥艺术中心,能演话剧、音乐剧等多种艺术型式,1,5
15,天桥印象博物馆,展览有天桥的地理历史、人文内涵与曲艺文化,1,5
16,天桥印象博物馆,讲述从这里走出来的无数大家、名家,1,5
17,天桥印象博物馆,不虚此行,1,5
18,四面钟,欧式建筑风格,1,3
18,四面钟,民国初年德国人设计,2,3
18,四面钟,高三丈多,1,3
18,四面钟,下方上圆,1,3
19,四面钟,时代文化交融历史变迁的见证,1,5
20,“八大怪”群雕,著名,1,5
21,“八大怪”群雕,栩栩如生地展现了他们的形象和技艺,1,5
21,“八大怪”群雕,配有文字说明,1,5
22,“八大怪”群雕,让人们更好地了解他们的历史和文化背景,1,5
23,“八大怪”,分别是：练气功和摔跤的沈三、耍狗熊和顶碗的程傻子、砸石头的常傻子、骑在驴背上走在旱桥上的赛活驴、耍中幡的王小辫、相声创始人穷不怕、说唱数来宝的曹麻子以及拉洋片的大金牙,1,5
24,天桥市民文化广场,融合了历史、文化和商业的场所,1,3
25,天桥市民文化广场,找到属于自己的乐趣和满足感,1,5
26,天桥市民文化广场,感受北京独特魅力和活力的好去处,1,5
27,天桥,由于明清两代皇帝每年都要去天坛和先农坛祭祀而产生,2,7
28,天桥,游人愈来愈多,1,5
28,天桥,杂耍的、说书的、摆摊的、撂地耍手艺的、唱小曲的都聚集于此,1,5
28,天桥,愈来愈热闹,1,5
29,天桥,很多会馆都在法源寺、牛街一带,1,5
30,四面锺,历史建筑,1,5
30,四面锺,老天桥的标志性建筑,1,5
31,天桥市民文化广场,这里,2,2
32,,第一次来这里,2,2
33,雕塑,技艺高超非常出名,1,5
33,雕塑,为代表,1,5
34,天桥印象博物馆,闭馆,0,5
34,天桥印象博物馆,有机会再去,2,5
35,天桥剧场,西侧,2,2
35,自然博物馆,东侧,2,2
36,交通,便利,1,2
36,地铁号线天桥A出口,出来就到了,1,2
37,地方,时过境迁,0,5
38,街道,宽敞,1,3
38,高楼,林立,1,3
38,演艺中心,崭新,1,3
38,街心公园,绿地如茵,1,3
38,一切,陌生,0,3
39,天桥小广场,很多人活动,1,5
39,天桥八大怪铜人,陪伴,1,5
40,八大怪,一般是指穷不怕、醋溺膏、韩麻子、盆秃子、田瘸子、丑孙子、鼻嗡子、常傻子等八位艺人,2,7
41,八大怪,出类拔萃,1,7
41,八大怪,艺术精湛高超,1,7
41,八大怪,达到了艺术的顶峰,1,7
42,位置,南面是天桥印象博物馆,2,2
42,位置,西邻天桥剧场,2,2
43,雕像,有趣,1,5
43,雕像,每个雕像都有对应的人物介绍,2,5
44,居住在附近,茶余饭后闲暇时逛逛,2,2
44,茶余饭后闲暇时逛逛,挺不错,1,2
45,北京天桥,位于永定门往北一公里处,2,2
45,北京天桥,天坛西门附近,2,2
46,天桥,供天子到天坛、先农坛祭祀时使用,2,7
47,天桥,南北方向,2,3
47,天桥,两边有汉白玉栏杆,2,3
48,桥,北边东西各有一个亭子,2,3
48,桥身,很高,2,3
49,天桥,高桥身被拆掉,2,7
49,天桥,改成低矮的石板桥,2,7
50,天桥,多次改建,2,7
50,天桥,1934年全部拆除,2,7
50,天桥,作为一个地名保留了下来,2,7
51,北京南城,住了大量平民百姓,2,7
51,街道环境,很差,0,7
52,桥,架设,2,7
52,桥,供皇家使用,2,7
53,皇帝走天桥,会引来大量老百姓的关注,2,7
54,大栅栏,挡住了老百姓的视线,2,7
54,大栅栏,保护了皇家的隐私,2,7
54,大栅栏,保护了皇帝的安全,2,7
55,市民文化广场,就在天桥地铁站西侧,2,2
55,市民文化广场,挨着天桥剧场,2,2
56,,打小就在天桥这一片跑来跑去,2,7
57,市民广场,属于我们天桥人,1,3
57,四面钟,显眼,1,3
58,家长,带着小朋友来这里,2,5
58,小朋友,玩滑板,2,5
58,小朋友,骑车,2,5
58,小朋友,跳绳,2,5
59,四周,有老天桥练把式的雕塑,2,3
59,台阶,下去就是天桥印象博物馆,2,3
60,这个广场,必经之路,2,2
61,四面钟,高大,1,3
61,四面钟,根据当年的图纸重新建造,2,3
62,广场,市民休闲的地方,1,3
63,这个小广场,南面是天桥演艺中心,2,2
63,这个小广场,北面是老郭的德云社,2,2
63,这个小广场,西侧是天桥剧场,2,2
63,这个小广场,东马路对面是北京自然博物馆,2,2
64,四面钟,能寻味到些许旧时老天桥的味道,1,5
64,天桥八大怪雕塑,能寻味到些许旧时老天桥的味道,1,5
65,天桥,曾经是北京平民文化的繁盛之地,2,5
66,天桥,创造新的时尚,1,5
67,演艺场所,增加,1,5
67,演艺形式,丰富,1,5
67,演艺资源,整合,1,5
67,演艺集聚效应,强化,1,5
68,天桥,成为新的文化时尚聚集区,1,5
68,天桥,国家级夜间文化和旅游消费集聚区,1,5
69,四面钟,古朴,1,3
69,四面钟,静静伫立,2,3
70,天桥印象博物馆,有下沉广场入口,1,5
70,四面钟,找到它的老照片,1,5
71,四面钟,标志性建筑,1,5
72,天桥市民广场,附近有两坛,2,5
72,两坛,是皇帝春秋时祭天及祭神农之地,2,5
73,天桥,来历,2,7
74,天桥,剧场扎堆的地方,1,2
75,居民,有福气,1,5
75,家门口,能看到各种演出,1,5
76,市民文化广场,占地面积不小,1,3
76,周围的居民,可以到这里消夏纳凉,1,3
76,,看场话剧,1,3
76,,听段相声,1,3
76,,惬意,1,3
77,地方,挺大,1,2
77,跟天桥艺术中心,连在一起,1,2
77,过来这里,特别方便,1,2
77,8号线天桥站A口,出来就是,1,2
78,之前,被围起来做检测,0,2
78,现在,慢慢好起来,1,2
78,,可以自由活动,1,2
79,钟楼,每小时准点报时,1,3
79,钟楼,挺有仪式感,1,3
80,天桥八大怪的铜像,最喜欢,1,7
80,文化宣传的方式,赞,1,7
81,位置,就在天桥艺术中心旁边天桥地铁站A口,2,2
82,环境,没有车,1,3
82,环境,孩子可以练习轮滑拍球跳绳玩飞盘,1,3
82,环境,挺热闹的,1,3
83,特色,有个四面钟,1,5
84,雕塑,和天桥风格挺搭的,1,5
85,位置,围上了围栏只留了一个入口,0,2
85,位置,既不美观也不方便,0,2
86,环境,没有开放式广场的氛围,0,3
86,环境,或许以后能拆掉,2,3
87,照片,分享,2,6
88,雕塑人物,属于“天桥八大怪”,2,5
89,八大怪,分三代,2,7
89,八大怪,共二十四人,2,7
89,穷不怕、常傻子,清末第一代,2,7
89,程傻子,辛亥后的第二代,2,7
90,天桥市民文化广场,天坛公园西门向西北几百米处,2,2
90,天桥市民文化广场,南边是天桥艺术中心,2,2
90,天桥市民文化广场,北边有德云社,2,2
90,天桥市民文化广场,西边是天桥剧场,2,2
90,天桥市民文化广场,东边是自然博物馆和天坛,2,2
90,天桥市民文化广场,北京宣南文化和天桥文化的遗存,2,2
91,市民广场,解放后被拆除,0,2
91,市民广场,近年因重塑城南文化而重建,1,2
91,市民广场,有天桥八大怪的金属塑像,1,2
91,市民广场,可以拍照打卡,1,2
92,四面钟,以前名噪一时,1,5
92,四面钟,标志性建筑,1,5
92,四面钟,后来破败,0,5
92,四面钟,根据历史照片重建,1,5
92,四面钟,位置和高度都与原来有所不同,0,5
93,文化广场,看到老爷爷举着喜鹊,2,5
94,喜鹊,特别听话,1,6
95,天桥文化广场,完全封闭,0,2
96,,幻想天桥的样子,2,7
97,天桥,天子御桥,2,7
98,天桥,损毁消失,0,7
98,北新桥,有名无桥,0,7
99,新天桥,复建,1,7
99,新天桥,比旧天桥高大,1,7
100,北京的中轴线,南起永定门北至钟楼,2,2
100,北京的中轴线,全程7.8公里,2,2
100,北京的中轴线,皇帝专用通道,2,2
101,中轴线,北观正阳门南望永定门,2,5
101,御道,阳光洒在,1,5
101,两侧杏黄色的树叶,随风飘落,1,5
101,走在中轴线上,威风潇洒,1,5
102,四面钟,标志性建筑,1,5
103,四面钟,原建于民国初年,2,7
103,四面钟,被毁又复建,2,7
103,王世仁先生,依据老照片,2,7
103,王世仁先生,按原状设计,2,7
104,天桥市民文化广场,位于北京市西城区东南部,2,2
104,天桥市民文化广场,东临天桥南大街,2,2
105,广场,欧式建筑风格的四面钟,2,2
105,广场,西侧是演艺区,2,2
105,广场,南侧是天桥艺术中心,2,2
105,广场,北侧是天桥“八大怪”群雕,2,2
106,群雕,是当年天桥底层艺人的一个缩影,2,5
106,群雕,从东到西依次是...“大金牙”,2,5
107,赛活驴雕塑,没有关金凤的丈夫关德俊,0,5
107,文字说明,驴型道具和三条腿的板凳“旱桥”都是出自他的手,2,5
108,天桥广场,挺好看,1,5
109,天桥广场,老北京文化,1,5
109,天桥广场,改造之后除了大钟还在,0,5
109,天桥广场,其他的老样子都没什么了,0,5
110,天桥广场,过年还弄了这些红色的应景儿物件儿,1,5
110,天桥广场,添彩儿,1,5
