id,a,o,f,ZT
1,北京先农坛,宁静与美丽,1,5
2,大雪,披上了一层洁白的外衣,1,5
2,先农坛,沉浸在一片纯净的氛围中,1,5
3,古老的建筑,更显庄重与神秘,1,5
4,树木,披上了新的外衣,1,5
4,树木,显得更加挺拔,1,5
5,环境,漫步,1,3
5,历史,呼吸,2,3
5,古都,韵味,1,3
6,历史文化价值,承载了丰富的历史与文化信息,1,7
7,建筑、碑刻、雕塑,历史的见证,1,7
7,每一处,独特的故事,1,7
8,雪后的先农坛,更像是一本打开的历史书,1,5
8,古都,历史底蕴,1,5
9,先农坛和中国古建筑博物馆,不同的景点,2,2
10,先农坛,重要场所,1,5
11,皇家禁苑,最早设立,1,5
12,先农坛,祭祀等级最高,1,5
12,先农坛,规模最大,1,5
12,先农坛,保存最完整,1,5
13,带孩子去看看,增加对传统文化的了解,1,6
14,先农坛,建于明永乐年间,2,7
14,先农坛,祭祀神农、山川、太岁等諸神的重要场所,2,7
15,先农坛建筑群,包括太岁殿、神厨、具服殿、庆成宫、神仓五组主要建筑,2,5
15,先农坛建筑群,包括观耕台、先农坛、天神坛、地祈坛四座坛台,2,5
16,先农坛,等级最高,1,5
16,先农坛,规模最大,1,5
16,先农坛,保存最完整,1,5
17,先农坛,初名山川坛,2,7
17,先农坛,仿南京制式而造,2,7
18,先农坛,祭祀先农、五岳、五镇、四海、四渎等,2,5
19,先农坛,更名为神祈坛,2,7
19,先农坛,增建了太岁坛、天神坛、地祈坛,2,7
20,先农坛,增建了旗纛庙、斋宫、神仓等建筑,2,7
20,先农坛,正式命名为先农坛,2,7
21,先农坛历史文化展,对先农坛历史沿革的简介,2,6
21,先农坛历史文化展,对相关祭祀文化的简介,2,6
22,浏览,古朴的建筑,2,5
22,观看先农坛历史文化展,对深入了解历史悠久、影响深远的坛庙和祭农文化大有裨益,1,5
23,先农坛历史文化展,好大好宽敞的院落,1,5
23,先农坛历史文化展,正殿和东西两侧分别都有展品展出,2,5
23,先农坛历史文化展,侧面还有一个院子,2,5
23,先农坛历史文化展,里面正殿也有展出,2,5
23,先农坛历史文化展,蓝天配红墙灰瓦漂亮,1,5
23,先农坛历史文化展,殿外房顶有一排排神兽,2,5
23,先农坛历史文化展,看见了骑凤仙人,2,5
24,先农坛,和天坛差不多大,1,5
25,先农坛,体现了农耕王朝对农业的重视,1,7
26,一亩三分地,等麦收了不知好不好再种其他作物,2,5
27,先农坛历史文化展,坐落在北京市先农坛公园的园内,2,2
28,先农坛,位于北京西城区东经路21号,2,2
29,先农坛,是清代皇帝亲耕和祭拜之地,1,7
30,先农坛,展示了帝王祈愿五谷丰登和对农耕的重视,1,7
31,“先农坛历史文化展”,坐落于北京古代建筑博物馆西院,2,2
32,场所,祭祀先农及亲耕耤田,2,5
33,清代皇帝,来这里亲耕和祭拜,2,5
34,主体建筑,有先农坛、拜殿、太岁殿、具服殿观耕台、天地神祇坛等,2,5
35,,二月二龙抬头天子耕地臣赶牛正宫娘娘来送饭当朝大臣把种丢春耕夏耘率天下五谷丰登太平秋,2,6
36,明清两代帝王,到先农坛来当一天农民,2,5
37,,亲领文武百官在此完成对先农的祭享,2,5
38,农业,丰歉将直接关系到民生安稳和国家政治安定,2,7
39,先农坛,祭祀神农保佑农业发展的重要场所,2,7
40,展览,古代农业主题,1,5
40,展览,和古代建筑博物馆相融一体,1,5
41,农业主题,科技含量一点不少,1,5
42,孩子,很喜欢看,1,6
42,展览,能互动,1,6
42,展览,能体验,1,6
42,展览,做得非常用心,1,6
43,这个馆,很多东西保存得非常不错,1,3
44,这个馆,很大,1,3
44,这个馆,人也少,1,3
44,这个馆,拍汉服照片应该合适,1,3
45,对于神农,崇拜和敬畏,1,7
45,皇帝,一亩三分地,2,7
46,小院,幽静,1,7
46,小院,承载着人类历史的动脉,1,7
46,农业发展,是必然,2,7
46,,学习,2,7
46,,认知,2,7
46,,未来发展,2,7
46,,民以食为天,2,7
47,先农坛,是北京市五坛之一,2,5
47,先农坛,是明清两代皇帝祭祀农事的地方,2,5
48,先农坛历史文化展,重点介绍了先农坛的发展史及历史文化背景,2,5
49,先农坛历史文化展,用实物及图片分阶段讲述了古代皇家祭祀农事的发展历程,2,6
50,先农坛,保留了明清两代的古代建筑神库、神厨、巨服殿、观耕台、地祉坛等历史建筑及遗迹,1,5
51,先农坛,对了解明清两代历史文化具有很高的价值,1,7
52,先农坛博物馆,挺涨知识,1,5
53,了解,亲耕仪式,2,7
54,了解,很多历史知识,1,7
55,展厅布置,缺乏美感,0,3
56,大钟寺和白塔寺博物馆展厅布置,具有中式的美感,1,3
57,先农坛展厅,找团队重新设计,2,3
58,展览内容,农作物的东西,2,5
59,展览亮点,农作物之踪迹,2,5
60,他,1000多年历史,1,5
60,他,农作物展览中心,2,5
61,交通,北京市西城区天桥街道东经路21号,2,2
61,交通,跟北京古代建筑博物馆属于一个地方,2,2
61,交通,先有先农坛后有博物馆,2,2
62,交通,距离地铁8号线天桥站D口步行850m,2,2
63,展览内容,明清两代皇帝祭祀山川、神农等诸神的重要场所,2,5
63,展览内容,皇家最早在北京城南设立的仅有的一座皇家禁苑,2,5
64,展览亮点,传说中的皇帝的一亩三分地就在这儿,2,5
64,展览亮点,目前是旁边学校的操场,2,5
65,展览亮点,离观耕台不远有一处后开辟出来的地,2,5
65,展览亮点,演示了一下,2,5
66,环境,没有人打扰,1,3
66,环境,怀念,1,3
67,先农坛,能涨很多知识,1,5
67,盘龙藻井,真的不错,1,5
68,盘龙藻井,中间有一条蜷着身体的蟠龙,2,5
68,盘龙藻井,外面是斗拱和脊梁,2,5
69,脊梁,颜色有不一样,2,5
69,脊梁,绿色是最初建的,2,5
69,脊梁,后来修复时就用了棕色,2,5
70,先农坛历史文化展,坐落于先农坛西侧神厨院落内,2,2
71,神厨建筑群,占地6530平方米包括正殿、神厨、神库、井亭、宰牲亭,2,2
72,这里,展览有部分跟其他殿内展览有重复,0,5
73,殿内的施金龙和玺彩画,这里比较小容易被忽略,0,5
74,先农坛,是明清两代皇帝祭祀先农、天下名山大川之神和举行耕田典礼的地方,2,7
75,讲解,挺好的,1,6
76,文化遗产,有特色,1,7
76,古代文化,了解,2,7
77,广场,安静,1,3
77,宫殿,古朴,1,3
77,古树,几百年的,1,3
77,藻井,美轮美奂,1,3
78,先农坛公园,历史文化很悠久,1,7
78,参观,长知识,1,7
79,展览内容,丰富,1,5
79,先农坛,可以了解历史,1,5
79,中国农业基本知识,可以了解,1,5
80,展品,丰富,1,5
80,先农坛历史,可以了解,1,5
81,明代和清代帝王们,年号、就职期限等,2,5
82,酒神仔,享乐生活,2,5
82,酒神仔,消费主义盛行,2,5
83,扇形图,对应日期,2,5
83,扇形图,农耕指引,2,5
84,农业经验,先进,1,5
85,明清祭祀历史,介绍,2,5
86,彩绘,明代,2,5
87,院子,厨房和仓库,2,5
88,先农坛历史文化展,北京古代建筑博物馆旁边的小院里,2,2
89,馆里,不暖和,0,3
89,东西,值得一看,1,3
90,院内所有建筑及围墙,绿琉璃瓦,1,3
91,内外宫门,结构造形基本一致,2,3
91,内外宫门,砖仿木拱券无梁形制,2,3
92,每座建筑,120.7平方米,2,3
92,每座建筑,面阔五间16.54米,2,3
92,每座建筑,进深一间7.3米,2,3
93,,三踩单昂磨砖斗硕,2,3
93,,明间6攒,2,3
93,,次间4攒,2,3
93,,稍间1攒,2,3
93,,山面六攒,2,3
94,连同角科柱头科,斗硕56攒,2,3
95,建筑明次间,三间拱券门,2,3
95,板门,九路门钉,2,3
96,每座门前后中部,铺设雕龙石板,1,3
97,先农坛历史文化展,设在先农坛的西北角神厨建筑群殿内,2,2
98,神厨,存放先农牌位,2,5
98,神厨,准备牺牲祭品,2,5
99,正殿和东西配殿,先农坛历史文化展,2,2
