id,a,o,f,ZT
1,这个商场,不温不火,2,2
1,孩子,相对少一些,2,2
2,主题游乐,足够,1,5
2,孩子,喜欢来这玩儿,1,5
3,,有海洋球、攀爬架、滑梯、旋转木马、蹦床等,2,5
4,场内玩具,破损,0,5
4,场内玩具,没有电池无法正常使用,0,5
5,现在的孩子玩的东西,多,2,5
6,一言不合,就说,0,4
6,可以选择,不带孩子来玩,0,4
7,场地,脏乱,0,3
7,设施,没人维护,0,3
8,设施,陈旧,0,3
8,设施,有安全隐患,0,3
8,设施,不好看,0,3
9,通票,价格还算可以,1,1
10,恐龙园,沙子很细,1,5
11,大滑梯,小孩子很喜欢,1,5
12,佩奇乐园,车子玩具还挺有意思,1,5
13,佩奇乐园,零件不一定能找到,0,5
14,佩奇乐园,涂色视频可以投放到大屏幕,1,5
15,佩奇乐园,有积木滑梯攀爬海洋球等常规项目,1,5
16,佩奇乐园,小玩偶布置很漂亮,1,5
16,佩奇乐园,小孩特别喜欢,1,5
17,园区,有更换的小孩Cos服,2,5
18,厨房玩具,小女孩应该会喜欢,1,5
19,磁力消防拼图,小孩子不太喜欢,0,5
20,,适合2岁左右的宝宝,1,5
20,,特别喜欢,1,5
21,通玩票,最近在团,2,1
22,室外,天儿冷,0,2
22,停车,免费,1,2
22,,玩完可以逛个盒马Max,2,2
23,恐龙玩具,一大面展柜,2,5
24,恐龙,吸引,1,5
24,沙子,平铺,2,5
25,世界之花这个购物中心,空空荡荡,0,2
25,世界之花这个购物中心,阴阴森森,0,2
26,环境,有垃圾,0,3
26,环境,有水渍,0,3
26,清理,不太及时,0,3
27,秩序,较差,0,3
27,门口换鞋处,坐满了人,0,3
27,环境,到处是垃圾,0,3
28,服务员,揽客,0,4
28,服务员,直接带人穿鞋进,0,4
28,服务员,挺差劲,0,4
29,秩序,无视规则,0,3
29,秩序,没有人维持,0,3
29,环境,对小宝宝不太友好,0,3
30,地方,不大,0,2
30,游玩时间,一个小时左右,2,2
31,整体,没啥趣味性,0,5
32,其他,玩沙子和沙子里的恐龙玩具,2,5
33,服务,一般,2,4
33,服务,推荐办卡,2,4
33,服务,询问有没有团购,2,4
34,门口,看着高大上,1,5
34,门口,吸引小朋友,1,5
35,进去后,有一个小滑梯,2,5
35,进去后,就是沙子,2,5
36,小孩,不爱玩沙子,0,4
36,小孩,1分钟就出来,0,4
37,地方,适合小宝宝玩儿,1,2
38,玩儿沙子,很有爱,1,5
39,喂旁边的恐龙和鳄鱼,有爱,1,5
40,滑梯,有玄关,1,5
40,蛋里,有恐龙宝宝,1,5
41,,可以带宝宝来体验,1,4
42,孩子,喜欢恐龙,1,5
42,找有恐龙玩的地方,没辙,2,5
43,恐龙公园,喜欢玩沙子,1,5
44,沙子公园,非常开心,1,5
45,沙子,感觉很好,1,3
45,沙子,沙质细腻,1,3
45,沙子,不硌脚,1,3
46,道具,很多,1,5
46,道具,有小铲子小桶恐龙化石,1,5
46,道具,可以挖宝,1,5
47,爱琴海公园,人太多,0,2
47,转战商场,2,2,2
48,恐龙公园,通用的票,2,1
49,价格,不贵,1,1
50,里面,人并不多,1,3
50,沙子和恐龙造型,为主,2,3
51,滑梯,够了,1,5
