id,a,o,f,ZT
1,东交民巷15号,中西合璧风格,1,3
1,石狮子,分列左右,2,3
2,游客,疑惑,0,1
2,高墙大院,什么单位,2,1
3,安亲王府,努尔哈赤的孙子,2,7
3,安亲王府,顺治皇帝堂兄安亲王岳乐的宅子,2,7
4,安亲王府,被奥匈帝国占为兵营,0,7
5,安亲王府,被清政府割让给法国,0,7
5,,使馆,2,7
6,人民政府,无条件收回,1,7
6,东交民巷租界,所有建筑,2,7
7,大院,闹中取静,1,3
7,内部环境,优美异常,1,3
8,西哈努克夫妇,搬入居住,2,7
9,西哈努克,因病离世,0,7
10,莫尼克太后,住在这里,2,7
11,安亲王府堤,面积不小,1,7
12,,西哈努克,2,2
12,东交民巷胡同口,位置,2,2
13,全国重点文物保护单位,不对外开放,0,5
14,门口,有法国使馆旧址的铭牌,2,2
14,站岗,像是一位军人,2,2
15,特意寻找,不建议,0,5
16,外面,看上去很庄严,1,5
16,不对外开放,可惜,0,5
17,安亲王府,世袭递降的郡王府,2,7
18,阿巴泰,宗室大臣,2,7
19,岳乐,袭郡王爵,1,7
19,府邸,安郡王府,2,7
20,安亲王府,改建为昭忠祠,2,7
21,安亲王府,荡然无存,0,7
21,昭忠祠,荡然无存,0,7
22,门口,有法国使馆旧址的铭牌,2,2
22,安亲王府,只准许在警戒线以外看,0,2
23,铭牌,考眼力,0,1
23,铭牌,模模糊糊,0,1
24,石狮子,快递派件点,2,2
25,快递派件点,最牛掰,1,1
25,快递派件点,相当牛掰,1,1
26,安亲王府,办公场所,2,2
26,安亲王府,不对外开放,0,2
27,门口,有武警站岗,2,2
27,围墙,有电子围栏,2,2
27,防冲撞护栏,戒备森严,2,2
28,安亲王府,同一个地方,2,2
29,地图定位,不知是否都对,2,2
30,东交民巷,各种旧领事馆旧政府的,2,5
31,,只能走过略看一眼,0,5
32,枯叶踩地,吱吱响,2,3
32,,另一番味道,2,3
33,法国使馆旧址,作为全国重点文物保护单位,2,5
34,,近代史让中国人心里挺,2,7
35,古建筑,看到了,2,2
36,政府机构,门前有武警站岗,2,2
36,政府机构,没有牌子,2,2
36,政府机构,可能是保密机关,2,2
37,假山,作为影壁,1,3
37,石狮子,很有历史的样子,1,3
38,安庆王府,位于北京市,2,2
38,安庆王府,高大尚,1,2
38,安庆王府,古都,2,2
39,安庆王府,经济发展情况,2,5
39,安庆王府,对现在社会经济发展的影响,2,5
40,安庆王府,带来精彩变化,1,5
40,安庆王府,带来影响,1,5
41,亲王府,想都不敢想的地方,2,7
41,亲王府,那就是天,1,7
41,亲王府,好奇,1,7
42,亲王府,不在了,0,7
42,亲王府,没有当时那股霸气,0,7
43,东交民巷,静谧,1,3
43,建筑,好美,1,3
44,安亲王府,位于东城区东交民巷15号,2,2
44,安亲王府,世袭递降郡王府,2,2
45,始王岳乐,为饶余郡王阿巴泰第四子,2,7
46,岳乐,参政议政,1,7
46,岳乐,以宣威大将军驻归化城,1,7
47,北京四月天,最美,1,5
47,小胡同,与大槐树和红墙相连,1,5
48,胡同,清朝时候是达官显贵亲王们居住的地方,1,5
49,不能在里面参观,可惜,0,5
49,,只能在外边体验它的历史,2,5
50,该府,世袭递降郡王府,2,2
50,该府,位于东城区台基厂南侧东交民巷15号院内,2,2
51,昭忠祠,被拆除,0,7
51,安亲王府遗迹,消失,0,7
52,该府,东城区台基厂南侧东交民巷15号院内,2,2
53,岳乐,袭郡王爵,1,5
53,安郡王府,称为,2,5
54,胡同,称为四王栅栏,2,2
55,岳乐,俗称四王,2,5
56,栅栏,防盗,1,3
56,栅栏,日启夜闭,2,3
57,岳乐,晋为安亲王,1,5
57,安亲王府,称为,2,5
58,阿巴泰,追封为饶余亲王,1,5
59,安亲王府,面阔5间的正门,2,5
60,岳乐,陷附辅政大臣,0,5
60,岳乐,安郡王爵不准承袭,0,5
61,乾隆帝,追论功绩,2,5
62,华兀孙,封为辅国公世袭,1,5
63,,,2,7
64,安亲王府,改为庆公府,2,7
65,安亲王府遗迹,消失,0,7
