id,a,o,f,ZT
1,比利时使馆旧址,规模最大,1,3
1,比利时使馆旧址,保存最完整,1,3
2,红砖灰缝,极具标志性,1,3
2,阶梯式山花,极具标志性,1,3
3,比利时使馆旧址,很神秘,0,3
3,比利时使馆旧址,闲杂人等免进,0,3
4,比利时使馆旧址,普通群众也可以进,1,4
5,比利时使馆旧址,入驻了多个机构,2,5
6,作为家长,免费进来,1,4
7,使馆旧址,能进到室内参观,1,5
8,小院落,有一家餐厅和一个咖啡馆,2,5
9,北京比利时旧址,占地约1.4万平方米,2,2
9,紫金宾馆,欧式庭院,2,2
10,整体建筑风格,折衷主义风格,2,3
11,这座建筑,原为比利时驻华使馆,2,7
11,这座建筑,见证了重要时期,2,7
12,它,作为14号国宾馆使用,2,7
12,它,更名为紫金宾馆,2,7
13,这里,重点文物保护单位,1,7
13,这里,文化遗产,1,7
14,项目,多样化,1,5
15,草坪,不定时喷水,2,3
15,工作人员,提醒,1,3
16,装修,古老的,1,3
17,包间,非常不错的,1,5
18,服务,特别好,1,4
18,服务,立马过来,1,4
19,环境,适合喝下午茶打卡拍拍照,1,3
20,周末音乐会,阴错阳差赶上,2,5
21,地址,比利时使馆旧址,2,2
22,环境,非常好,1,3
22,环境,有草坪,1,3
22,环境,有建筑,1,3
22,环境,有室外各种小吃,1,3
22,环境,有小饰品等物品的小摊位,1,3
23,活动,提前团票,2,4
23,活动,下午开始,2,4
24,体验,很惬意,1,5
24,体验,很放松,1,5
25,活动,见识到年轻有为青年男女,1,5
26,活动,感受到社交圈,1,5
26,活动,涨了不少见识,1,5
27,位置,台基厂路口东北角,2,2
27,工商银行,旁边有,2,2
28,主楼地下室,有小展览,2,5
28,历史文物,放的都是,2,5
29,这里,经常有接待任务,2,2
29,平时上班,总路过,2,2
30,参加婚礼,还挺适合办一个西式的户外婚礼,1,4
31,比利时大使馆旧馆,是清朝末期大学士徐桐的宅邸,2,7
32,比利时大使馆旧馆,曾经是越南大使馆,2,7
32,比利时大使馆旧馆,现在是紫金宾馆,2,7
33,比利时大使馆旧馆,是北京少有的保存完好的折中主义建筑群落,1,7
34,大草坪,尤为难得,1,3
35,三号楼顶层,非常有场景感,1,3
36,,来到VIP私人尊享会,2,4
37,大秀,绝美,1,5
37,下午茶,丰盛,1,5
37,,不虚此行,1,5
38,建筑,特别有特色,1,3
38,拍照,漂亮,1,3
39,比利时使馆旧址,不对外开放,0,2
39,周末草坪派对,有机会得以进入,1,2
39,活动,从南口进入,2,2
40,西式建筑,好出片,1,3
40,许愿池,好出片,1,3
40,拍照,多人,1,3
41,周末在草坪上听现场音乐吹风,惬意,1,5
42,周边摊点,卖手作,2,2
42,周边摊点,卖餐饮,2,2
43,小型音乐节,喜欢,1,5
44,花草,很好看,1,3
44,夏天的某个晚上来这里消夏,好看,1,3
45,有闲周末的活动,能进来逛逛,2,4
46,活动,打着能进来参观的名号办的,2,4
47,大门,紧闭,0,4
47,餐饮,要预约,0,4
48,孩子,参加活动,2,5
49,下午茶,有,1,4
49,话剧表演,有,1,4
49,预约,需要提前,0,4
50,比利时旧使馆,规模最大、保存最完整,1,3
51,使馆旧址,大草坪,1,3
51,使馆旧址,环绕数栋建筑,1,3
51,历史文物楼,办公楼和四栋官邸,1,3
52,西餐厅,地砖还保留着一百多年前的样子,1,3
52,西餐厅,装饰也很欧式,1,3
53,留声机、大幅油画、欧式沙发椅,好看,1,3
53,花色窗帘,拍照意外的好看,1,3
54,早午餐,预约制,2,4
54,用餐,需要提前预约,2,4
54,管家,出来迎接,1,4
55,庭院,人少安静,1,3
55,景致,无敌,1,3
56,旧址,里面很美,1,3
56,绿草坪,很大,1,3
56,旧址,超级悠闲,1,3
57,小野猫,一点不怕人,1,5
57,小野猫,跑过来要蹭蹭,1,5
57,小野猫,好可爱,1,5
58,环境,很不错,1,3
59,草坪,安逸,1,3
59,小市集,逛逛,2,3
59,小吃,买一些,2,3
60,活动,很不错,1,5
60,乐队和音乐人,被请到,1,5
61,小提琴演奏,草坪上,2,5
61,音乐现场,草坪上,2,5
61,草坪,很不错,1,5
62,历史文化建筑,把人带回那个年代,1,7
63,,隐秘,2,2
63,,神秘的大门,2,2
64,草坪,超美,1,3
64,建筑,有格调,1,3
64,装潢,复古,1,3
64,景观植物,独特,1,3
65,晴天有光的时候,非常出片,1,5
65,,拍照休闲放空的好地方,1,5
66,,不定期活动,2,4
66,,搜索关键词,2,4
67,,特意留出一天,1,4
67,,有闲周末,2,4
68,比利时使馆旧址,想来看看,2,5
69,主楼,英国都铎式,2,3
69,主楼,山花状,2,3
70,,发现活动,1,4
70,,订了早鸟票,1,4
71,,进进出出,2,4
71,,乐队live,2,4
72,,坐在草坪上晒晒太阳,1,5
72,,符合了活动主题,1,5
73,environment,notbad,1,3
73,environment,verycomfortable,1,3
74,Fourdimensions,surroundedbygreenplants,1,3
75,photopunch,suitable,1,3
76,recommend,comeandpunchin,1,3
77,,haven'tbeeninside,2,2
78,环境,很不错,1,3
78,,味道,1,3
79,,事业单位,2,2
80,崇文门地铁A1口出来往东交民巷方向,值得逛逛,1,2
81,山楂美式,不错,1,5
82,紫金宾馆,要预约才能进,2,4
83,保安,拦在门口,0,2
83,大门,关着,0,2
84,小猫咪,抓拍,2,5
85,建筑,不对外公开,0,3
85,建筑,不营业,0,3
86,整体,不大,0,2
86,后门,正对着东交民巷的教堂,2,2
87,旧使馆区,有家咖啡厅,1,5
87,旧使馆区,有戏剧院,1,5
87,旧使馆区,有餐厅,1,5
88,绿化,专人打理,1,3
88,整体,很整洁,1,3
89,比利时使馆的旧址,位于西城区金融街39号,2,2
90,建筑,历史所在地,2,7
91,地方,棒,1,5
92,沉浸式戏剧《No.5:魅影侦探》,最受年轻人喜欢,1,5
93,比利时旧使馆,绿树葱茏,1,2
93,红瓦小楼,掩映,1,2
94,楼内,木质拼花木质地板,1,3
94,木楼梯,咚咚作响,1,3
95,家具陈设,精致典雅,1,3
95,窗帘幕,厚厚,1,3
95,心思,飘渺,1,3
96,比利时大使馆旧址,对外开放,1,2
96,紫金宾馆,对外开放,1,2
97,大教堂,必打卡之地,1,5
98,一路骑行,都在树荫下,1,2
99,活动,有新意,1,5
99,活动,很chill,1,5
100,活动,越来越丰富,1,5
101,紫金宾馆,打卡,2,2
102,,不对个人单独开放,2,4
102,参加活动,可以,2,4
103,紫金宾馆,可以约饭,2,5
104,这里面,有类似桌游活动,2,5
105,洗手间,设置在进门口,2,3
105,洗手间,临时卫生间,2,3
106,大门,紧闭不对外,0,4
106,预约吃饭,才能进去,0,4
107,活动,有唱歌的小姐姐,1,5
107,活动,摆小摊卖工艺品的地方,1,5
108,草坪,可以躺,1,3
108,草坪,适合野餐,1,3
108,花,开的很美,1,3
109,活动规则,合理,1,5
109,手环,可以无限进出,1,5
110,花园洋房,亮出了美丽的身姿,1,3
111,图,太好看了,1,5
112,,充满了向往,1,2
113,东郊民巷胡同口,只有两家,0,2
114,拍照,确实不错,1,3
115,使馆内,不让进,0,2
115,使馆内,拉了线,0,2
116,历史氛围,扑面而来,1,7
117,比利时使馆旧址,可以进去参观,2,2
118,小活动,平时还不开放,2,5
119,草坪,吸引人,1,3
120,喷水池旁边小路,有小摊位,1,3
