ID,sentence,REP,UNQ,DIV,EMO,ZT
1,"这真是一家很舒服的咖啡馆,磁器口地铁D口出来一直奔南,导航很容易就找到,就在巷子口。",0.0952,0.5989,0.3333,0.3333333333333333,2
11,"每周探店路过无数次,居然没有发现这家收藏已久的咖啡小店磁器口路口南边,天坛北边,小胡同的把角,很好找。",0.0204,0.8521,0.1667,0.16666666666666666,2
21,"本人对豆汁属于憋一口气还是能喝进去的,供参考。",0.0,0.2995,0.1667,0.0,2
25,"藏在胡同里的一个宝藏咖啡☕️店铺,是上下两层的小楼。",0.2857,0.2995,0.3333,0.16666666666666666,2
50,"位置稍稍有点偏,但是顺着导航好找,离地铁也不远。",0.4286,0.2995,0.5,0.4047619047619047,2
69,"工作日的下午,和闺蜜在胡同溜达,来到这家店,人不多。",0.0,0.2995,0.1667,0.0,2
90,"位置:离天坛公园很近,地铁磁器口下,🅿方便,导航元隆大厦停车场就可以,咖啡厅在胡同口,非常显眼~",0.619,0.5989,0.6667,0.6666666666666666,2
109,"位于地铁磁器口站下500米左右,在胡同里,旁边是天坛公园。",0.5714,0.2995,0.5,0.0,2
112,"这是一家来了好几次的咖啡店了,夏天来了外面天台热,后面入秋又专门来了好几次。",0.2381,0.2995,0.5,0.4047619047619047,2
113,"好像是一家台湾咖啡馆,咖啡师听口音很像但不确定。",0.2857,0.2995,0.3333,0.0,2
119,"很推荐,我觉得适合人多来玩儿,二层也有露台。",0.4286,0.2995,0.5,0.4999999999999999,2
5,“入巷”咖啡厅是一处隐匿在繁华都市中的宁静角落。,0.1429,0.0845,0.1667,0.16666666666666666,3
6,其独特的巷子布局为顾客带来一种独特的私密感。,0.1905,0.0845,0.3333,0.3333333333333333,3
7,"步入这个咖啡厅,仿佛踏入一段悠闲时光,远离了都市的喧嚣。",0.2857,0.0845,0.3333,0.3333333333333333,3
9,"在这里,你可以放慢脚步,品味生活的美好。",0.2857,0.0845,0.3333,0.16666666666666666,3
12,"不懂店内装饰是啥风格哈,反正很是喜欢店里的松弛感。",0.2857,0.1689,0.3333,0.16666666666666666,3
13,"还有主理人家的狗仔,一只10来岁的小泰迪。",0.1429,0.0845,0.1667,0.0,3
14,"自来熟,各种rua不闪躲,一副享受的样子。",0.2857,0.0845,0.3333,0.3333333333333333,3
22,"店里有很多稀奇古怪的装束,也有一些活动海报,同时还有在招募各种活动和行为艺术。",0.4286,0.0845,0.5,0.4999999999999999,3
23,PS店里还有一只可爱的迎宾狗狗。,0.0286,0.0845,0.1667,0.16666666666666666,3
26,"装修设计是简约复古怀旧风格,还是有点情怀滴看好多年轻人来拍照打卡",0.4286,0.0845,0.5,0.4999999999999999,3
28,"有咖啡☕️和小食,可以接待大小的公司团建,当然情侣、闺蜜间的约会这地方也是蛮不错的,休闲惬意,也适合一个人静静的发呆～～",0.5714,0.2534,0.6667,0.4999999999999999,3
29,"环境很赞,点了杯小店特色豆汁dirty,还有颜值很高的提拉米苏和山楂杨梅茶,先苦后甜顺序很重要",0.4762,0.0845,1.0,1.0,3
