ID,sentence,REP,UNQ,DIV,EMO,ZT
32,"十几年的老店,名不虚传,怪不得人气这么旺盛。",0.3889,0.5724,0.5,0.5,1
83,"最喜欢这家了,吃了很多年,味道没有变",0.1944,0.5724,0.25,0.25,1
98,二两的红星二锅头9块/瓶北冰洋6块/瓶。,0.3889,0.5724,0.5,0.0,1
100,今天路过体育馆西路特意拐弯儿过来吃一下他们家。,0.0,0.5724,0.25,0.0,1
101,10多年前就开始吃他们家了去年在右安门开了一家分店还挺高兴就不用每次跑那么远了。,0.0,0.5724,0.25,0.0,1
102,结果开了没几个月就关门了现在吃一趟他们家还得大老远从宣武跑到崇文。,0.0,0.5724,0.25,0.10714285714285715,1
106,"老年人来吃的环境和服务一般,价格偏贵",0.3889,0.5724,0.5,0.2142857142857143,1
122,来汇兴居吃点包子炒肝晚上人不多相对于其他地方不用排队,0.1944,0.5724,0.25,0.25,1
20,周末回丰台妈妈家没去尹三豆汁店换换口味来了汇兴居,0.1944,0.4163,0.25,0.25,2
21,现在早上的人流量已经由春节间的人山人海恢复至正常水平了,0.1944,0.4163,0.25,0.25,2
25,汇兴居位于东城区体育馆西路七号四块玉商务会馆的一层,0.1944,0.4163,0.25,0.0,2
26,据说这家店是一家老店但是以前不在这儿搬到四块玉这儿有十多年了,0.3889,0.4163,0.5,0.0,2
27,早晨来吃早点的人很多基本上都是周围的街坊,0.3889,0.4163,0.5,0.5,2
41,"中午人有时候多,等位时间倒不是太长,所以还是很适合作为午饭的选择地点的。",0.1944,0.4163,0.25,0.25,2
53,"这个店与红桥东边隔着一条街,营业时间从早晨6点到晚上9点。",0.1944,0.4163,0.25,0.0,2
68,"老崇文小时候在龙潭湖附近上学,天天路过这家店,满满的都是回忆。",0.1944,0.4163,0.25,0.25,2
79,"藏在虹桥商场后身的汇兴居,虽不是什么热门网红店",0.1944,0.4163,0.25,0.0,2
88,周末晚上在附近遛弯儿溜达到这家老字号索性就在这儿吃个晚餐吧！,0.1944,0.4163,0.25,0.0,2
91,工作日中午12点过去打算吃点包子完全木有位置,0.1944,0.4163,0.25,0.10714285714285715,2
5,"环境新装修的,干净卫生,店面不大,大约20张小桌子。",0.3889,0.6455,0.25,0.25,3
33,"环境：总体来看还不错,干净、整洁,挺接地气的。",0.7778,0.6455,0.75,0.7499999999999999,3
62,"由于是冬天,店堂里不是很暖和,东西要抓紧吃,否则容易凉",0.3889,0.6541,0.5,0.2142857142857143,3
63,"汇兴居地处北京南城,有些地方比较老旧,还是八九十年代的样貌",0.3889,0.6541,0.5,0.10714285714285715,3
72,"「汇兴居·老北京小吃」环境：位于天坛公园东门体育馆西路,店面很大。",0.1944,0.6541,0.25,0.25,3
73,"有时需要等位,主要经营老北京小吃。",0.1944,0.6541,0.25,0.10714285714285715,3
89,环境很朴素的一个老馆子左侧买单拿着小票到右侧取餐,0.1944,0.6541,0.25,0.0,3
6,"服务感觉家族产业,永远少老板盯着。",0.1944,0.4579,0.25,0.0,4
34,"服务：几个服务员挺勤快,也有眼力见,手底下挺麻利,态度也好。",0.6481,0.4579,1.0,1.0,4
47,"服务态度都很好,感觉就是附近的社区店",0.0648,0.4579,0.25,0.25,4
50,打饭小哥干净利索打好一份炒肝和卤煮。,0.1944,0.4579,0.25,0.25,4
52,"服务收银台点餐制,给小票自己取餐",0.1944,0.4579,0.25,0.0,4
54,"我还问了一下师傅你们真的6点就开门吗,得到肯定的回答。",0.1944,0.4579,0.25,0.25,4
84,"前台大哥特别接地气儿,跟谁都能聊两句",0.1944,0.4579,0.25,0.25,4
85,"特有人情味儿,我看周围好多来旅游的人",0.1944,0.4579,0.25,0.25,4
92,服务服务员没有笑脸但也有问必答,0.3889,0.4579,0.5,0.35714285714285715,4
99,人不多不用等位服务一般随便吃吃还可以吧。,0.3889,0.4579,0.5,0.35714285714285715,4
1,"「传统猪肉大葱」大包子皮是半透明,大口一咬开大块的酱肉那是相当诱人",0.1944,0.1053,0.25,0.25,5
2,"觉得有些油腻的小伙伴,可以蘸上小料台免费供应的黄芥末和醋",0.1944,0.0526,0.25,0.25,5
3,"「炒肝」炒肝热气腾腾,芡汁做的也很到位",0.1944,0.8421,0.25,0.25,5
4,敢把包子写在招牌上自然也有自己的底气和老街坊邻里的认可,0.1944,0.0526,0.25,0.25,5
7,"炒肝老北京最爱,有肥肠猪肝,烂蒜,口味重,好吃。",0.0648,0.9474,0.25,0.25,5
8,"茴香猪肉包好吃,茴香味蹿,好吃推荐。",0.1944,0.0526,0.25,0.25,5
9,"炒肝是炒肝,包子是包子,卤煮是卤煮,面是面,做了该做的。",0.0,0.7895,0.25,0.0,5
10,"卤煮和面,我是看着隔壁桌菜品卖相感受出来的。",0.1944,0.3158,0.25,0.0,5
11,"炒肝很赞,肠肝均匀,干净,和芡汁融合。",0.1944,0.1579,0.25,0.25,5
12,"考验厨师对时间与火候的把控力,早了挂糊稀软,晚了粘稠粘腻。",0.0,0.0526,0.25,0.0,5
13,"包子虽说是大众日常,但对于馅料味道的精准拿捏,和发面的功夫,都需要长期经验的积累和精进。",0.1944,0.0526,0.25,0.25,5
14,就是稻香村八珍什么那个同款！少见！,0.1944,0.0526,0.25,0.0,5
15,"吃着油乎干净。小肠是最爱,烂糊又香。",0.3889,0.0526,0.5,0.5,5
16,「传统猪肉大葱」没有能蘸的炒肝就一般了。,0.0648,0.1579,0.25,0.0,5
17,"「炸灌肠」巨香！外边有个脆壳,里边软的有嚼劲儿。",0.7778,0.0526,0.75,0.7499999999999999,5
18,"炒肝不错,芡浓味厚,缺点略咸了一点。",0.337,0.9474,0.75,0.6071428571428572,5
19,"猪肉大葱包子真不错,韭菜鸡蛋素馅普通一些。",0.216,0.0526,0.5,0.25,5
22,一个糖油饼两个人分就够了而且炸制时等时间挺长,0.1944,0.0526,0.25,0.25,5
23,传统猪肉大葱味道还行要是赶上刚出锅的油汁没有完全渗透面皮里一咬一流油那种估计味道还要好吃,0.2222,0.1053,0.5,0.5,5
24,猪肉茴香收到的好像不是刚出锅的里面的茴香菜料不怎么绿有点面有点老了似的,0.4537,0.1053,0.75,0.3214285714285714,5
28,炒肝儿和包子的味道还可以来北京旅游的话可以尝试一下,0.2377,0.8421,0.75,0.7499999999999999,5
29,"红桥市场后身开的年头应该不是太长,卤煮味道还不错,价位还行",0.0354,0.0526,0.25,0.25,5
30,"还是原来的味道,炒肝量足,味正,肠子干净,肝鲜嫩。",1.0,0.1053,1.0,1.0,5
31,"包子从皮到馅都透着一股大气,吃一口,你就想吃第二口。",0.2593,0.0526,0.5,0.5,5
35,"这里的炒肝肉质鲜嫩,配料丰富,给人一种全新的味觉体验。",0.7778,0.7895,0.75,0.7499999999999999,5
36,"无论你是喜欢传统口味还是追求创新口味,豪大大炒肝店都能满足你的味蕾。",0.0648,0.0526,0.25,0.25,5
37,"卤煮,炒干,包子必须得是饭点的时候吃,要不就是人特多,频繁出锅",0.1167,0.3158,0.75,0.0,5
38,"他家老北京小吃种类多,味道正,价格实惠",0.4066,0.1053,0.75,0.7499999999999999,5
39,"多少年了一直吃他家的包子炒肝,都相当地道。",0.1944,0.7368,0.25,0.25,5
40,"之前老配着买点麻辣烫,现在灌肠成了必选的品种。",0.1944,0.0526,0.25,0.0,5
