ID,sentence,REP,UNQ,DIV,EMO,ZT
9,"啥也不是的一家店点了一份素小面,本来以为是“素菜”的意思,18块钱也算凑合。",0.4,0.5,0.25,0.125,1
38,而且还比较少。应该吃两份才能吃饱。,0.4,0.5,0.25,0.10714285714285715,1
40,"汤比较清淡,一共19,北冰洋5块钱。",0.4,0.5,0.25,0.125,1
46,"点评团购的重庆小面套餐,15元单买的猪肉小酥肉。",0.4,0.5,0.25,0.0,1
78,"下午两点半到晚上才能用,中午不能用。",0.4,0.5,0.25,0.10714285714285715,1
80,中午饿着肚子过来了结果来一句不可用。,0.2,0.5,0.125,0.053571428571428575,1
20,"红桥市场地下一层,是个美食节,这家店靠北边。",0.2,1.0,0.125,0.0,2
24,"本来想去尹三,结果走错了路,来到了这个地下一层的“嗨饭街”。",0.2,0.5,0.125,0.0,2
60,"环境也挺好的,味道也很赞,我吃的不辣的有点麻,我朋友吃的辣的很辣很辣,建议去了之后要微辣．",1.0,0.5,0.625,0.5,2
61,"红桥底下打一家小店,从天坛出来搜索吃饭的地方发现的,从吉野家下去那一小条街里．",0.4,1.0,0.25,0.0,2
71,"第一次来跳得很红桥市场店,疫情原因导致旅游团停了,所以午餐人不多。",0.2,0.5,0.125,0.0,2
86,"办事顺路的小加餐,红桥底下重新装修开业的小吃城。",0.2,0.5,0.125,0.0,2
15,"下雨天去天雅买金子逛完后真心饿啊,然后看见这边有个小吃城,底下一层顺便避一下雨。",0.2,0.75,0.125,0.0,3
33,"环境：highfun街,感觉就这个店铺最火,桌椅也算是尽可能收拾干净了。",0.4,0.75,0.25,0.25,3
36,"小铺面环境就一般,高峰时人有点多。",0.6,0.75,0.375,0.23214285714285712,3
64,"店内环境店面不大,有几张桌子,非常简单,用扫码点菜。",0.8,0.75,0.5,0.0,3
1,"选择这里,主要是店员非常友好和热情。",0.2667,0.1384,0.25,0.25,4
3,"不过可以在别家吃,这家送面过去,也很周到了。",0.2,0.1429,0.125,0.125,4
4,"也许是店家参考了评友意见,服务有了改进。",0.2,0.1429,0.125,0.125,4
5,给差评的原因在于：后厨店员火气太大。,0.2,0.2857,0.125,0.053571428571428575,4
6,"拿到出餐口请后厨帮忙加热一下,后厨店员非要坚持说是热的。",0.2,0.2857,0.125,0.053571428571428575,4
7,"店员不让看,不让等,说热好了送过来。",0.4,0.1429,0.25,0.10714285714285715,4
8,"然后,在前面忙活的小哥去劝说,后厨大哥就在里面大声骂我们。",0.2,0.1429,0.125,0.053571428571428575,4
14,"另外老板态度特别差,看顾客就跟看贼似的,差评差评。",0.4,0.1429,0.25,0.10714285714285715,4
27,"不按顺序上菜,我点完餐等了20分钟。",0.4,0.1429,0.25,0.10714285714285715,4
28,"问我点了没有,即便知道自己出错的情况下。",0.4,0.1429,0.25,0.10714285714285715,4
31,"和服务员说了把水倒掉就行,没有味道。",0.4,0.1429,0.25,0.053571428571428575,4
44,"点评的第一个完全差评12点多点进去点的餐,点单半个多小时了都没上餐,之中催了三次,然后,就没有然后了。",0.4,0.2857,0.25,0.10714285714285715,4
45,"一份小面这么难吗？后面来的都吃完了,我的还没上来,最后只好退餐了。",0.4,0.2857,0.25,0.10714285714285715,4
