ID,sentence,REP,UNQ,DIV,EMO,ZT
4,"地点在红桥市场地下一层,饭馆不算多。",0.6667,0.2,0.6667,0.14285714285714288,2
5,陸陸續續有遊客或者附近的居民來吃。,0.3333,0.2,0.3333,0.0,2
9,"地址位于天坛对面的红桥市场,周末因为天坛的原因吧,人还挺多的。",0.6667,0.1537,0.6667,0.33333333333333337,2
13,"距离上班特别近,午餐基本上都是在这里吃的。",0.3333,0.2,0.6667,0.33333333333333337,2
17,"这个馆子离家不远,周围都是饭馆,很有特色的店。",1.0,0.2,1.0,1.0,2
12,厨房操作能看见很放心卫生也不错。,0.6667,1.0,0.6667,0.6666666666666667,3
2,是服務於客人就歺與休息的最佳場所之一。,0.3333,0.3333,0.3333,0.33333333333333337,4
7,"服務倒是熱情,貌似就1個人收銀兼服務。",0.6667,0.3333,0.6667,0.4761904761904763,4
10,这家在地下一层这里面都是好吃的看似不发的一个档口但是出餐速度可以的点玩一会就做好了。,0.3333,0.3333,0.3333,0.33333333333333337,4
1,"各類不同地域的美食品種,也集中在這裏。",0.3333,0.1538,0.3333,0.33333333333333337,5
3,推薦：呷哺呷哺；關中油波面；吉野家。,1.0,0.0769,1.0,1.0,5
6,"是敞開的空間,之前就看這家韓式料理感覺不錯。",0.3333,0.1538,0.3333,0.33333333333333337,5
8,"但是味道非常一般,應該不會再來吃第二次了。",0.6667,0.0769,0.6667,0.28571428571428575,5
14,"味道特别好吃,下次还会再来光顾的。",0.4444,0.0769,0.6667,0.6666666666666667,5
15,"里面选择挺多的,这个看起来还不错。",0.6667,0.0769,0.6667,0.6666666666666667,5
16,"一家人凑起来的,绝对是上瘾上头的事情。",0.3333,0.0769,0.3333,0.33333333333333337,5
18,"地下美食街的档口,冷面就是中规中矩,味道较淡。",0.4444,0.0769,0.6667,0.14285714285714288,5
19,"在负一楼的美食街里,用的是公用的餐桌,味道嘛还说的过去。",1.0,0.0769,1.0,0.33333333333333337,5
20,"味道还行吧,冷面还可以,辣白菜猪肉没什么特别．．．",0.6667,0.0769,0.6667,0.4761904761904763,5
21,"冷面拌饭双人餐,都好吃,而且餐具感觉也很精致．．．",0.4444,0.1538,0.6667,0.6666666666666667,5
22,"冷面酸酸甜甜冰冰凉,面的口感也很好,拌饭味道也很足．．．",0.7778,0.1538,1.0,1.0,5
23,"拌饭还附赠了汤,这一顿很满足．．．",0.6667,0.0769,0.6667,0.6666666666666667,5
11,外卖还挺多的附近珠宝的的商户也有来打包的。,0.6667,1.0,0.6667,0.6666666666666667,6
