ID,sentence,REP,UNQ,DIV,EMO,ZT
1,"在天桥附近以前常来,现在开了店面了。",0.0833,0.3333,0.0909,0.1627906976744186,2
15,"天坛公园附近,往天桥剧场方向行两个街口左右,导航过来即可。",0.0833,0.1667,0.0909,0.0,2
21,《老北京小吃——郭记炸灌肠》这次介绍一个我2021年打卡的老北京小吃店。,0.0,0.3333,0.0909,0.0,2
22,"这就是天桥郭记炸灌肠,他们家在天坛西门外北纬路上。",0.0833,0.6667,0.0909,0.0,2
23,他们家最早的摊位就在天桥德云社当年的老店门口。,0.1667,1.0,0.1818,0.0,2
24,"郭记炸灌肠的大名我早就有耳闻,不过一直没有去过。",0.0833,0.3333,0.0909,0.1627906976744186,2
25,"他们家当年是推着车支摊在德云社门口出售灌肠,而且都是赶晚上德云社剧场散场的时候出售。",0.1667,0.3333,0.1818,0.0,2
26,那时候至少已经是晚上六七点钟甚至于更晚才出摊。,0.0,0.3333,0.0909,0.0,2
27,"由于家离这太远,所以大晚上的也就懒得往这边来。",0.0833,0.1667,0.0909,0.06976744186046512,2
28,"当2021年听说他们家鸟枪换炮有了固定的店面,白天也开门的时候,我就第一时间迫不及待跑他们家去尝尝。",0.1667,0.1667,0.1818,0.3255813953488372,2
29,"灌肠这玩意儿绝对算是老北京小吃,据说最早可以追溯到满清在关外吃炸鹿尾儿的习俗。",0.1667,0.5,0.1818,0.1627906976744186,2
38,"后面那边街道改造就找不到了,这次去天桥剧场无意间发现了这家,店面大了,品种多了。",0.1667,0.1667,0.1818,0.3255813953488372,2
44,有机会下次有机会再尝尝他家别的吃的。,0.0,0.1667,0.0909,0.0,2
51,"就是看着和景区店是的,什么都有,地方不大桌子小。",0.1111,0.1667,0.3636,0.13953488372093023,2
73,"老板娘说,他家90年左右就在天桥商场卖灌肠起家,盘下这个小店4年了。",0.0,0.1667,0.1818,0.0,2
84,"国际广场位于北京天桥附近,可以坐地铁八号线到达天桥站之后,然后往西走,沿着北纬路走个200m左右就能到了,位置非常好找,非常行。",0.2778,0.7597,0.2727,0.3255813953488372,2
99,"一家不错的小馆子,各种老北京小吃,开在天桥这个地方,正是当年南城最热闹的地方,挺好的。",0.1111,1.0,0.3636,0.6511627906976744,2
101,"应该就是以前天桥炸灌肠的老店铺吧,从推车那会儿开始吃,终于不用限量啦哈哈。",0.0,0.3333,0.0909,0.1627906976744186,2
105,"停车位周围有地方就停吧,或者提前一个路口拐有路边位置,走几步过来。",0.1667,0.1667,0.2727,0.3255813953488372,2
110,"终于找到个周六晚上,人不多,不用等位。",0.1667,0.3333,0.1818,0.3255813953488372,2
111,首先地理位置非常好。在著名的天桥地区。街面上很好找。,0.2778,0.8333,0.2727,0.48837209302325574,2
4,"环境对比从前肯定是有了很大的提升改善的,主要就是木质方桌凳,快餐的定位。",0.25,0.5833,0.2727,0.1627906976744186,3
19,"老北京小馆没有舒适的卡座就是普通的桌椅北京的大姐,说话六亲不认的态度那叫一个爽！",0.25,0.5833,0.2727,0.3023255813953488,3
50,"门口花哨的我都没敢进,开门大姐还是挺热情的。",0.1667,0.5833,0.2727,0.1627906976744186,3
69,"环境比较逼仄,不过本来就是小店,这也正常。",0.1667,0.5833,0.1818,0.06976744186046512,3
92,"环境：距离天桥艺术中心和自然博物馆都很近,又是临街,很方便找到。",0.25,0.5833,0.2727,0.48837209302325574,3
93,"店面不算大,里面桌椅布置的很满档,超过四人就要拼桌。",0.25,0.5637,0.2727,0.20930232558139533,3
7,"服务：可能人太多根本忙不过来,点餐混乱。",0.1667,0.4375,0.1818,0.13953488372093023,4
20,大姐真的记性超级好哪桌先点的哪桌点了什么都在她的脑子里。,0.25,0.4375,0.2727,0.48837209302325574,4
36,"服务怎么前台收银员,脾气越来越大,一副不耐烦样子,生意太好了,飘了呀。",0.25,0.4375,0.2727,0.20930232558139533,4
59,"服务员态度还可以,吧台里的老板娘说话有点冲。",0.1667,0.4375,0.1818,0.23255813953488372,4
78,"店里姐姐我遇到的都很热情,态度不错。",0.1667,0.4201,0.1818,0.3255813953488372,4
89,"特别是服务,收银的那位,牛的不行,要一次性筷子,离她一米远,就不动。",0.1667,0.4375,0.1818,0.13953488372093023,4
90,"不知道哪来的傲气！您那么傲气回家pai着,当什么服务员……",0.0833,0.4375,0.0909,0.06976744186046512,4
109,"服务嘛就马马虎虎吧,收银员很焦躁的样子,临时加单还皱皱眉头～。",0.25,0.4375,0.2727,0.20930232558139533,4
2,"菜品种类丰富,点了好多,每道菜都没踩雷。",0.1667,0.0486,0.1818,0.3255813953488372,5
3,这家是改良版的没那么酸爽配上咸菜和焦圈喝绝对打开新世界大门！！,0.0833,0.0486,0.0909,0.1627906976744186,5
5,"「炸灌肠」忠于他家的炸灌肠,现在的丰年灌肠早已原来隆福寺的丰年了。",0.1667,0.3889,0.1818,0.1627906976744186,5
6,"而郭记还是那个老味道,12元一份,灌肠切的菱形块,有薄有厚炸出来才有外酥内嫩的口感,蒜汁真入味,就是真咸真辣,但是好吃。",0.3481,0.2278,0.5455,0.7209302325581395,5
9,"「炸灌肠」依然是滚刀切片法,过油炸至外焦里糯,骨着泡再浇上蒜汁,嘿～真香！",0.75,0.3889,0.4545,0.48837209302325574,5
10,"「荞麦面扒糕」好吃,荞麦面蒸熟过凉水切块,拌上麻酱,辣椒油和黄瓜丝,满满80后的回忆,推荐一下。",0.0877,0.0972,0.1818,0.3255813953488372,5
11,"新上的「打卤面」,味道很不错,卤子鲜香爽滑,配上锅挑儿的面,趁热吃香迷糊啦！",0.116,0.7778,0.2727,0.48837209302325574,5
12,"「老北京炸酱面」就一般了,酱偏甜,面还糟,绝对不是妈妈的味道。",0.1759,0.0486,0.2727,0.20930232558139533,5
13,"「炝拌萝卜皮」的水平也是一阵一阵的,有时脆嫩,有时蔫辣,赶上哪波儿是哪波儿吧…",0.25,0.0972,0.2727,0.3023255813953489,5
16,"「炸灌肠」素菜,外焦里嫩,蒜香辣味浓郁,不愧为特色小食,介意蒜味的勿点。",0.5,0.5923,0.2727,0.48837209302325574,5
17,"「卤煮火烧」35蚊一大碗,材料好足,猪肠,肺,猪肚,豆腐卜特别入味。",1.0,0.3403,0.5455,0.9767441860465117,5
18,"南方人会觉得偏咸,其实还可以接受,食完多饮水。",0.1204,0.0486,0.1818,0.23255813953488372,5
30,"炸灌肠可能是北京为数不多的有名的非清真小吃,因为炸灌肠不能用素油,要用荤油,而且最好是猪网油。",0.3333,0.7292,0.3636,0.5581395348837209,5
31,"这家郭记灌肠店,我前前后后去了几次,分别吃了他们家的炸灌肠,杏仁豆腐,荞麦扒糕,炸咯吱。",0.131,0.4375,0.4545,0.0,5
32,"总体评价他们家的炸灌肠味道,确实说的过去,味道不错。",0.0877,0.3403,0.1818,0.3255813953488372,5
33,"我觉得目前为止,我吃过的北京炸灌肠里最好吃的两家,他们家算一家,还有当年的花市大爷炸灌肠算一家。",0.0571,0.4861,0.2727,0.48837209302325574,5
34,"现在炸灌肠出品时,把蒜汁水浇在灌肠上边,吃得慢,下边的都被蒜水泡软耙耙的,差评。",0.4167,0.3889,0.1818,0.13953488372093023,5
35,"去点菜时,一定记住告诉厨房,千万别给我浇汁,蒜汁单独给我,我自己蘸着吃。",0.0,0.0972,0.2727,0.0,5
37,"最早他家是在德云社旁边的胡同里的把角位置,一位老爷爷推着车出摊卖炸灌肠,每次去看德云社前必吃他家灌肠。",0.0,0.0486,0.2727,0.1627906976744186,5
39,"炸灌肠,我的最爱,猪油炸的,外酥里嫩,的确好吃,秒杀了已经落没的丰年灌肠。",0.4722,0.1367,0.3636,0.6511627906976744,5
40,"卤煮火烧,汤浓料足,肥肠给的量多,除了味道咸了一点儿,没毛病。",0.3333,0.5833,0.2727,0.3953488372093023,5
41,"天桥郭记灌肠这又开回来了,它家的灌肠还是原来那个味道。",0.1667,0.0972,0.1818,0.3255813953488372,5
42,这次灌肠炸的有点黑可能是该换油了吧？,0.1667,0.0486,0.1818,0.13953488372093023,5
43,"卤煮吗味道还算可以,给的里量他们也不少35元一碗也不算贵了。",0.2667,0.2917,0.2727,0.48837209302325574,5
45,"他家是老店了,味道特别的正宗吃卤煮必来的店。",0.1667,0.2349,0.2727,0.3255813953488372,5
46,"卤煮火烧：味道非常的不错,底料很足,肠滑嫩可口,肥而不腻,整体味道咸度刚刚好。",0.3611,0.9722,0.4545,0.813953488372093,5
47,"灌肠：蒜香味道很浓,蒜肠不硬,松软可口,跟别的家做的区别很大,这个非常的好吃。",0.5833,0.6806,0.4545,0.813953488372093,5
52,"「炸灌肠」这是必点,也是明星小吃了,炸制的软硬刚刚好,浇上蒜汁。",0.5,0.4375,0.3636,0.6511627906976744,5
53,"「卤煮火烧」味道偏淡,卤煮的话还是咸些更香。",0.3889,0.0486,0.1818,0.23255813953488372,5
54,"「炒麻豆腐」「酸菜白肉」「北冰洋」味道中等,无功无过。",0.1,0.0486,0.5455,0.0,5
55,"「豆汁焦圈」这个有点意外,长这么大第一次一人喝了一碗,竟然还有点意犹未尽。",0.25,0.0972,0.2727,0.48837209302325574,5
56,"之前每次看母亲大人喝都躲老远,受不了那味儿当时想再次挑战下。",0.0833,0.0486,0.0909,0.0,5
57,"不知是他家豆汁味淡,还是我接受能力强了,觉得还不错,酸豆子味儿,咕噜咕噜就喝下去了。",0.3333,0.1944,0.3636,0.6511627906976744,5
58,"点的灌肠炸窝头卤煮和砂锅白菜豆腐,味道还好吧,只是没必要特意跑来。",0.1667,0.0486,0.1818,0.06976744186046512,5
60,"就冲着这口去的,最失望的也是它,灌肠是那种新式灌肠,比较松软,炸完就跟膨化食品似的,完全没有传统灌肠的口感。",0.2667,0.2431,0.3636,0.27906976744186046,5
61,"炸的酥脆,料里除了臭豆腐葱花还有炸辣椒油,味道不错。",0.0877,0.1458,0.1818,0.3255813953488372,5
62,"豆腐是偏嫩一点的冻豆腐,汤味鲜香,白菜软烂。",0.1076,0.0972,0.2727,0.48837209302325574,5
63,"孩子要的豆汁,焦圈,豆汁感觉像是兑过些水,分层很厉害。",0.1667,0.0486,0.1818,0.13953488372093023,5
64,"炸酸奶不是炸鲜奶,实物没有图片鲜艳,味道也一般。",0.25,0.0486,0.2727,0.20930232558139533,5
65,"卤煮火烧是第二次吃,味道还可以吧！",0.1667,0.0972,0.0909,0.0,5
66,"只要灌肠的味道一如既往,其他都无所谓了！",0.0278,0.0486,0.0909,0.1627906976744186,5
67,"朋友推荐来的,点了「炸灌肠」「卤煮火烧」「杏仁豆腐」「爆肚」。",0.4749,0.6379,1.0,1.0,5
70,"老爸家门口的一家卤煮店,名气虽比不上门框,但是味道绝对不输,老北京小吃风味浓厚。",0.1944,0.0972,0.1818,0.3255813953488372,5
71,"感觉还是灌肠最出色,12块钱一份,是小时候吃的那种大铁盘、用猪板油煎的,外焦里嫩。",0.6667,0.2252,0.4545,0.6511627906976744,5
72,"其他的菜,口味都很重,尤其是卤煮火烧,很咸。",0.1333,0.2917,0.1818,0.13953488372093023,5
74,"总体来说,如果去天桥剧场、天坛公园、自然博物馆,可以顺便来尝尝老北京风味。",0.0,0.0486,0.0909,0.1627906976744186,5
75,"去天桥看剧可以来这边吃饭,卤煮味道不错。",0.0556,0.2917,0.0909,0.1627906976744186,5
76,"天桥看剧人吃点蚂卤煮火烧,分量可以,肠啊肺啊都不少。",0.1167,0.5833,0.2727,0.48837209302325574,5
77,"整体及格线往上一点杏仁豆腐,酸甜清爽路线。",0.1,0.0486,0.1818,0.3255813953488372,5
79,"还有砂锅丸子豆腐和羊杂汤,炒肝豆汁麻豆腐等各种老北京风味小吃。",0.0278,0.1458,0.0909,0.1627906976744186,5
80,"老北京的小吃卤煮火烧,炸灌肠喜欢焦焦脆脆,越嚼越香。",0.1111,0.5347,0.3636,0.6511627906976744,5
81,"老北京爆肚这可是很讲究过后的,时间久了考,时间少了不熟,还得看配料。",0.5,0.0486,0.3636,0.3023255813953489,5
82,老北京炸酱面老北京的炸酱面黄瓜丝萝卜丝。,0.0833,0.0486,0.0909,0.0,5
83,"味道还是可以的,肚子也吃的饱饱,总之还行吧。",0.25,0.094,0.2727,0.3255813953488372,5
85,"他们家的灌肠特别好吃,配上蒜泥,那我可以称之为北京最好吃的之一。",0.3013,0.1458,0.2727,0.48837209302325574,5
86,"「炸灌肠」一勺蒜汁直接淋在灌肠上,灌肠炸的很酥,肉的那边也不厚,一点点肉感,超好吃。",0.3426,0.6379,0.4545,0.813953488372093,5
87,"「炒肝」巨难吃,不要点,一个是没有蒜汁味儿不对,另一个是第一口是苦的,但用料还行。",0.3333,0.0972,0.3636,0.37209302325581395,5
88,"口味中规中矩,炸酱面非常一般,炸灌肠也没有之前露天推车卖的好吃。",0.25,0.7292,0.2727,0.13953488372093023,5
91,"味道还不错,炒肝儿好吃就是只有几片肝儿。",0.0877,0.0972,0.1818,0.23255813953488372,5
94,"卤煮的味道确实不错,35一碗很管饱,搭配着冰凉的北冰洋,就很老北京。",0.3148,0.2431,0.3636,0.6511627906976744,5
95,"点了杏仁豆腐,炸酸奶,灌肠,炒肝！都不是太好吃,炒肝里基本里没什么东西！",0.0648,0.1944,0.4545,0.3488372093023256,5
96,"今天馋这口了,来吃点,过过瘾。「炸灌肠」做的确实好吃,炸的火候很到位,完美诠释了外焦里嫩的精华。",0.2222,0.5012,0.2727,0.48837209302325574,5
97,"「卤煮火烧」一大碗挺实惠,味道也不错,没有那么浓的脏器味道,好吃。",0.232,0.8264,0.3636,0.6511627906976744,5
