ID,sentence,REP,UNQ,DIV,EMO,ZT
6,"外卖点过好几次了,价钱相对来说稍高一些。",0.2459,0.75,0.1667,0.08571428571428572,1
34,"唯一有个小遗憾,送的果汁质量不好,希望提高质量。",0.2459,0.75,0.1667,0.08571428571428572,1
47,"价格性价比不高,好像还不如去别的饭店吃饭了。",0.4918,0.75,0.3333,0.17142857142857143,1
63,"点的外卖,50的一份打包盒里还不足一半,量太少。",0.2459,0.75,0.1667,0.08571428571428572,1
18,"今天购买了邢记麻辣香锅的美食品尝,由于疫情不能堂食,所以点了外卖。",0.4918,1.0,0.3333,0.0,2
45,"实在不知道吃什么,跑来吃麻辣香锅。",0.0,1.0,0.3333,0.0,2
57,邢记麻辣香锅在天桥乐汇百货商场地下一层。,0.2459,1.0,0.1667,0.0,2
25,"是传统老式饭店的陈设桌椅,里面环境比较一般。",0.2459,0.5793,0.1667,0.08571428571428572,3
26,"毕竟是在B1光线暗,加之市井生活气,就显得不那么讲究。",0.3279,0.6,0.3333,0.17142857142857143,3
50,"位于永定门内大街1号天桥乐汇百货商场B1层的邢记麻辣香锅天桥店给人的感觉餐饮地方有些暗,算暗色调吧！",0.3279,0.6,0.3333,0.17142857142857143,3
51,"环境还是挺干净的,服务意识也基本到位。",0.4918,0.5927,0.3333,0.39999999999999997,3
60,"环境脏乱差,不适合轻微洁癖以上的人。",0.4918,0.5927,0.3333,0.17142857142857143,3
1,"之前经常点这家的外卖,味道总体不错。",0.0145,0.1395,0.1667,0.19999999999999998,5
2,"点了微微辣,刚吃上面的时候还感觉没有什么辣味。",0.2459,0.1395,0.1667,0.0,5
3,吃到下面有汤汁的地方感觉到辣味正好。,0.2459,0.0698,0.1667,0.19999999999999998,5
4,没有对比过大份和小份的具体差别。,0.2459,0.0698,0.1667,0.0,5
5,没吃过实体店都是单位中午外卖会吃。味道还可以。,0.0351,0.0698,0.1667,0.19999999999999998,5
7,"但是量还蛮充足的,每次都能吃的很饱。",0.2951,0.1395,0.3333,0.39999999999999997,5
8,「素鸡」「豆干」「宽粉与腐竹」几款素菜的味道吃起来感觉都不错。,0.0434,0.2093,0.5,0.5999999999999999,5
9,肉类跟同类型的外卖比起来也是在同一水准吧。,0.2459,0.0698,0.1667,0.0,5
10,"想吃麻辣香锅了,但老人不能吃辣,所以点的酱香味的香锅外卖。",0.2459,0.0698,0.1667,0.0,5
11,"四荤五素的,我只看到了牛肉,鸡肉,然后好多白菜根。",0.4918,0.0698,0.3333,0.0,5
12,"但是我家人口重,特意备注了口重点,但是还是淡,不下饭,酱香味太轻了。",0.7377,0.0676,0.5,0.2571428571428571,5
14,"他家香锅点了好几次,确实挺不错的。",0.2459,0.0698,0.1667,0.19999999999999998,5
15,"这家香锅味道还不错,只有底儿上一层油。",0.2623,0.2093,0.3333,0.19999999999999998,5
16,"从上面吃不会油腻,底下稍微空一下也还可以。",0.3279,0.0698,0.3333,0.39999999999999997,5
19,"麻辣香锅底料味道不错,菜和肉经过制作很好吃。",0.0679,0.0676,0.3333,0.39999999999999997,5
22,"点的中辣口味,不是那么的油腻,辣度也刚刚好。",0.1639,0.2791,0.3333,0.39999999999999997,5
23,"菜量也是挺大的,一个人点了很多种类,菜品还算丰富,新鲜度也还好。",0.5738,0.1375,0.5,0.39999999999999997,5
24,"感觉一份两个人吃都够了,快吃完了才想起来拍照。",0.2459,0.0698,0.1667,0.19999999999999998,5
27,"除了麻辣香锅,店家还有一些自助餐盆里装了家常炒菜。",0.0492,0.1395,0.1667,0.0,5
28,"麻辣香锅的食材,虽不豪华丰盛,但是种类也足够多样了。",0.2459,0.2791,0.1667,0.19999999999999998,5
29,"确实好味！说不上来哪里好,入口入胃就是熨帖非常。",0.4918,0.0698,0.3333,0.39999999999999997,5
30,"足见功夫、火候、时间,都恰到好处。",0.1475,0.0698,0.5,0.5999999999999999,5
31,"第一次是微辣口味,第二次是藤椒口味,味道都不错。",0.1639,0.1812,0.3333,0.39999999999999997,5
32,"第一,我爱吃的菜品都有,种类比较全。",0.2459,0.0698,0.1667,0.19999999999999998,5
33,"第三,最重要的一点：和以往的麻辣香锅比,油要小很多,口感清爽。",0.1639,0.2093,0.3333,0.39999999999999997,5
35,邢记麻辣香锅天桥店！口味一直很好！服务热情、值得推荐！,0.377,0.1395,0.5,0.5999999999999999,5
36,口味～～～到店自取、老板很热情！服务热情整体环境更新了～～推荐这家麻辣香锅,0.4536,0.2733,1.0,1.0,5
37,算了天桥这边比较好吃的麻辣香锅了。,0.0492,0.2093,0.1667,0.19999999999999998,5
38,"点的是微微辣的锅底,辣味儿很淡,但是味道很香,是不错的麻辣香锅的味道。",0.3061,0.2791,0.5,0.4857142857142857,5
39,"点的素菜比较多,炒的火候刚刚好,是比较爽口的程度,也很入味,配上米饭刚刚好。",0.9016,0.0698,0.8333,0.7999999999999999,5
40,"肉类的话,鸡翅不是很推荐,一是个头儿比较小,二是感觉有点腥,奇怪的味道,不好吃。",1.0,0.0698,0.8333,0.42857142857142855,5
