ID,sentence,REP,UNQ,DIV,EMO,ZT
1,他家用大众点评的团购非常的实惠。,0.1389,0.6435,0.1111,0.1111111111111111,1
21,"吃完一个,胃已饱、眼睛还想吃第二个的节奏,好容易控制住自己,拎了个小塑料袋带回家。",0.0,0.6435,0.2222,0.2222222222222222,1
32,"团购的烧饼夹肘子单人餐和老北京打卤面,单点的豆泡汤。",0.2315,0.6435,0.3333,0.0,1
52,"这次正好路过,团购两个「饼夹肘子」26元送一碗棒碴粥。",0.2778,0.6435,0.2222,0.0,1
80,"去自然博物馆参观,中午去吃了烧饼夹肘子,团购了套餐。",0.1389,0.6435,0.1111,0.0,1
30,"老天桥酱肉,这家店就在自然博物馆对面的路口里,很好找。",0.1389,0.3575,0.1111,0.1111111111111111,2
36,"这家肘子酱肉特色餐馆离得不远,口碑不错,就他了。",0.2778,0.3575,0.2222,0.2222222222222222,2
37,"进门一看,别看时间很晚了,但是就餐的顾客可不少,听口音既有本地人,也有外来游客,还有国际友人。",0.5556,0.3575,0.4444,0.4444444444444444,2
47,"逛到天桥附近留学路胡同,顺便来尝尝烧饼夹肘子,听说德云社在天桥演完后有时会过来。",0.0,0.3575,0.2222,0.0,2
58,在天桥的一条小街上有一家老北京小吃店「老天桥酱肉烧饼夹肘子」。,0.1389,0.3575,0.1111,0.0,2
67,"经常路过的一家小餐馆,平时不好停车,一直没进去,",0.1389,0.3575,0.1111,0.047619047619047616,2
76,"和同学爬完山回到市区,饥肠辘辘,发现了这家小店。",0.1389,0.3575,0.1111,0.0,2
82,"下午打算到天坛公园游玩,想着中午在附近吃个饭。",0.0,0.3575,0.1111,0.0,2
104,"这家店第一次来,地址就在北纬路45号8幢一层103室,地铁天桥出。",0.2778,0.3575,0.2222,0.0,2
9,门脸比较小店内店内装饰的倒是挺有特色。,0.1852,0.6894,0.2222,0.15873015873015872,3
13,"进店门,诶呦人真多,等会吧,坐下点的合菜,家常饼,肘子,粥是免费的,大饼肘子下肚,满足我的胃了！",0.4167,0.4596,0.3333,0.2698412698412698,3
18,"店面不算小,堂食区域是个倒L型,隔出来的里内是后厨。",0.4167,0.2207,0.3333,0.2222222222222222,3
27,"店不大,真的很干净,出餐处得门擦的锃亮。",0.2315,0.8843,0.2222,0.2222222222222222,3
57,"店里不大,适合三五好友一起,再多就不方便了。",0.1389,0.213,0.3333,0.20634920634920637,3
59,"店面装修不错,墙上好多画很好看,还有个相声舞台哈哈。",0.3241,0.4596,0.3333,0.33333333333333326,3
65,"就是人多需要等或拼桌得,店真该再大点就好了。",0.2778,0.2298,0.2222,0.15873015873015872,3
72,"这家店一进去就有大爷在里面喝酒聊天抽烟,不喜欢店里烟味,和服务员讲了一下,后面服务都有点甩脸．",0.4167,0.9193,0.3333,0.14285714285714285,3
77,"店里全是操着地道北京话的市民朋友,吃饭时也不忘追忆峥嵘岁月,讲话时眉飞色舞,热闹得很。",0.1389,0.9193,0.1111,0.1111111111111111,3
83,"环境:老北京小店的氛围,不过很干净,还有洗手池。",0.3704,0.2253,0.3333,0.33333333333333326,3
87,"去完自然博物馆出门不饿准备往前走看情况再吃的结果经过这家店门口被里面一顿京味给吸引了,北京的口味北京人的声音。",0.2315,0.6894,0.3333,0.33333333333333326,3
89,"天坛公园西门小街里面的一家家常菜馆,中规中矩的北京家常菜,桌椅地面被收拾的都挺干净的。",0.1204,0.4596,0.3333,0.1111111111111111,3
99,"环境：比较老式的小店,平常简装,但又充满老北京特色。",0.4167,0.2298,0.3333,0.1111111111111111,3
107,"环境：天桥地区的酱肉馆,中午人不少,都是附近居民或者周围上班的,坐无缺席的,挑了一个人不不多地位置。",0.4167,0.2298,0.3333,0.33333333333333326,3
19,"十点刚过,只有一个打扮得很整齐的大姐在打扫卫生,还得端盘子。",0.2778,0.4596,0.2222,0.0,4
38,"扫码点餐,选了一盘肘子,一个烧饼,一碗豆泡汤。",0.4167,0.4596,0.4444,0.0,4
