ID,sentence,REP,UNQ,DIV,EMO,ZT
8,这家甜蜜甜品屋的装修简直可爱到爆炸。,0.1875,0.4,0.1667,0.16666666666666666,3
9,店内的墙壁涂满了粉色和蓝色的波点。,0.1875,0.4,0.1667,0.16666666666666666,3
10,还有一排排的彩色气球悬挂在天花板上。,0.1875,0.4,0.1667,0.16666666666666666,3
21,"这得甜品汤水真的很好喝,服务环境也不错．",0.25,0.395,0.3333,0.3333333333333333,3
22,"味道还行吧,还不错。卫生也挺干净．",0.4375,0.4,0.5,0.3333333333333333,3
7,"开在一家地下网吧的前台,现场点了之后要等着再煮一会儿。",0.1875,0.5,0.1667,0.07142857142857142,4
15,"店家盛汤的罐罐还挺考究,密封也严实附送了启瓶器。",0.5625,0.5,0.5,0.4999999999999999,4
29,"因为只有一个店员,所以效率有点低,但瑕不掩瑜,是很不错的,卫生条件也不错。",0.375,0.5,0.3333,0.23809523809523808,4
30,"一开始有点小不满,但店员姐姐解释道歉后也OK了～",0.1875,0.5,0.1667,0.16666666666666666,4
2,"原料感觉很好,味道口感不错「夏季四宝甜汤」甜甜的真快乐。",0.7768,0.1117,0.6667,0.6666666666666666,5
6,口味：味道貌似还行除了温度超高没啥毛病食材品质和给的分量也都挺好基本是和点餐的时候一致所见即所得,0.45,0.2353,1.0,1.0,5
11,"比起厚重的西式下午茶来说,中式现熬糖水有一种说不出的满足。",0.1875,0.2353,0.1667,0.16666666666666666,5
12,"「红豆沙」熬制的非常绵密,吃起来沙沙的。",0.375,0.1176,0.3333,0.3333333333333333,5
13,"要的少甜居然真就没甜味儿,送入口中却是浓郁的豆香。",0.375,0.1176,0.3333,0.3333333333333333,5
14,"满满幸福感,最近不敢贪凉,如果加冰味道更佳。",0.375,0.1176,0.3333,0.3333333333333333,5
16,"臻佑福品类丰富,下次要尝尝带花胶的。",0.0625,0.1176,0.1667,0.16666666666666666,5
17,"每个月都要外卖几次他家的黑豆豆浆,点了无糖,真的无糖。",0.1875,0.1176,0.1667,0.16666666666666666,5
18,"大大的好评(,毕竟很多家写的无糖,其实还是为了口感会放糖)。",0.1875,0.2353,0.1667,0.16666666666666666,5
19,"点的外卖,不想吃太甜,选了少糖,真的是少糖啊！",0.1875,0.3529,0.1667,0.16666666666666666,5
20,非常养生的一家甜品店吃起来感觉很健康．,0.25,0.1176,0.3333,0.3333333333333333,5
24,"做的时候问了要什么甜度,我说要加糖,就是全糖再加糖；店家不知道是不是听清楚了,也没重复,结果我收到的就是一个毫无甜度的“糖水”！",0.375,0.4706,0.3333,0.14285714285714285,5
25,"如果这是全糖加糖,那半糖是不是就是苦的了？",0.1875,0.3529,0.1667,0.0,5
26,"食材丰富,桃胶、燕窝、木瓜,算是真材实料,但是实在是一点味道都没有,连奶味都是淡淡的,怎一个寡淡可以形容；",1.0,0.1176,0.6667,0.47619047619047616,5
27,"这些食材如果不调味,实在是不太好下咽,有一种植物涩味,我再追求本真,也不想啃树胶！",0.375,0.2353,0.3333,0.14285714285714285,5
28,"是现场做的,新鲜做的,热呼呼的,很不错。",0.5625,0.0963,0.5,0.4999999999999999,5
31,"味道是不错的,料也比较足,看起来比较干净。",0.75,0.2224,0.5,0.4999999999999999,5
4,包装：外包装做的的确是有心了质感满满保温隔层和袋子的品质都靠得住拆开的时候里面还滚烫相当给力！,0.5,0.6667,1.0,1.0,6
5,餐具也都品质不错不是塑料感十足的那种,0.375,0.6667,0.3333,0.3333333333333333,6
23,"现做等了大概10分钟,包装还不错。",0.375,0.6667,0.3333,0.16666666666666666,6
1,"人生三万天,趁着我们年轻,好好享受人生吧,开启逛吃逛吃的一天,不是很惬意的事情吗？",0.0,1.0,0.5,0.4999999999999999,7
3,天气属实是有点冷赶上朋友们都不舒适临时点上一份尝试一下感觉还挺不错,0.375,1.0,0.5,0.3095238095238095,7
