ID,sentence,REP,UNQ,DIV,EMO,ZT
34,"还要了一份印度米饭,虽然份量略大,但是18元一碗还是有点贵,他家整体都不太便宜,偏贵,但是味道还是挺不错的！",0.6,0.2812,0.75,0.46428571428571436,1
51,"没吃完想打包,服务员告知团购不能打包,第一次听说有这规定,可能是“印度”专属的,在他家对面卖酸菜鱼的买了打包盒,不能浪费食物呀。",1.0,0.2812,0.625,0.17857142857142858,1
61,"去东方广场体检,顺便过去,点了黄油鸡、garlicnaan、masalatea、samosa,周末不能用大众点评的优惠券,只能原价购买。",0.4,0.2812,0.25,0.10714285714285715,1
77,"最爱就是这个团购的两人份,其实三个人吃差不多。",0.4,0.2812,0.25,0.25,1
91,"只有热饮哦,想喝冰水只能去外边买店内不主动提供。",0.4,0.2812,0.25,0.10714285714285715,1
95,"价格适中,我们两个人吃了一份大蒜烤馕、一份米饭、一份咖喱烤鸡、一份土豆花菜,非常饱。",0.4,0.2812,0.375,0.25,1
102,"店里没有免费水,咸了可以买矿泉水。",0.4,0.2812,0.25,0.053571428571428575,1
103,"猎奇失败。买了一个78的套餐,又好奇买了一个图四脆球和玛莎拉牛肉咖喱。",0.12,0.2812,0.375,0.1607142857142857,1
8,"在红桥市场下面的美食城里,老板和服务员应该全是印度人,店不大。",0.44,0.2647,0.25,0.053571428571428575,2
28,"位置：在红桥市场地下一层,从麦当劳进去,再从侧门进到美食街里面。",0.5333,0.2558,0.375,0.0,2
35,"红桥市场地下一层,空间不大,全是印度人服务员～所以应该是蛮正宗的啦,也有好多外国人来吃呢～",0.6,0.2647,0.5,0.17857142857142858,2
40,"「烤鸡块咖喱」「黄油全麦薄饼」「蒜香烤饼」「炸洋葱」环境：在红桥市场地下一层,从麦当劳进去右转穿过玻璃门就能看到。",0.04,0.1324,0.125,0.0,2
42,"店铺很好找,就在虹桥市场的地下一层,电梯下来就是。",0.4286,0.4826,0.375,0.125,2
46,"这家店位置在红桥珍珠市场B1,里面餐厅很多,一家挨一家,第一次来这里。",0.6286,0.3971,0.5,0.25,2
47,"在点评直播间秒杀的单人餐,从天坛公园出来对面就是很近。",0.4,0.1324,0.25,0.25,2
52,"在一个有点老旧的商场一层,店里都是印度大哥看起来就很正宗了。",0.6,0.1324,0.375,0.25,2
55,"在红桥市场的地下一层美食广场,不起眼的小店,门牌也不大。",0.24,0.6618,0.25,0.10714285714285715,2
62,"来这附近看话剧,所以特意选择离得不远的餐厅,在商场地下一层的类似美食街的里面,可以通过麦当劳的门进入。",0.2,0.2647,0.375,0.125,2
79,"印度人开的一家小档口,位置也很好找。",0.08,0.124,0.125,0.125,2
80,我是从麦当劳里面穿过去就可以进入地下一层的美食广场。,0.2,0.1324,0.125,0.0,2
86,"我们就餐时候旁边正好有一桌外国人来就餐,感觉来吃的外国人还蛮多的。",0.2,0.1324,0.125,0.125,2
99,"虹桥地下有一个美食城,这家店在美食城比较靠角落的位置。",0.2,0.2647,0.125,0.0,2
111,"是离家最近的印度菜了,我还能再来！",0.2,0.1324,0.25,0.25,2
112,"环境还可以,红桥商场地下一层,下了电梯就是,很好找,店铺没人不用排队。",0.8133,0.6202,0.625,0.5,2
115,"印度老板开的一家店,春节期间还营业的店不多．",0.04,0.1324,0.125,0.053571428571428575,2
18,"环境凑合,在地下美食城里面,装修很有异国风情,很舒服。",0.6,0.5366,0.375,0.25,3
29,"环境：地下一层美食城的感觉,没有很独立的封闭店铺。",0.4,0.5625,0.25,0.053571428571428575,3
39,"环境：店面在商场b1,小吃那一层。人挺多的。基本都坐满了。也有很多老外在这吃。店员老板都是印度人。",1.0,0.5436,0.625,0.37499999999999994,3
72,"环境：环境还行吧,毕竟是在地下室,嘿嘿。通风不是特别好,还有就是香味儿太浓郁了．．．",0.8,0.5555,0.5,0.10714285714285715,3
10,"店长厨师服务员都是印度人,店长热情好客,会讲解菜品和吃法。",0.4,0.25,0.25,0.25,4
19,"老板跟服务员都是印度人,中文说得不错,英语也可以沟通,挺好的。",0.503,0.75,0.5,0.37499999999999994,4
41,"服务：店里的服务员都是印度大哥,中文说的很棒,很热情。",0.2667,0.75,0.25,0.25,4
43,"进来之后嗯,服务员是印度人,而且很热情的接待,普通话说的也很好,交流没有问题。",0.3515,0.625,0.5,0.37499999999999994,4
44,"然后我们在大众点评上点了几道非网友推荐的菜,上菜很快。",0.2667,0.125,0.25,0.125,4
45,服务员还很周到的告诉我们怎么样去蘸这个咖喱吃。,0.4,0.125,0.25,0.25,4
59,"服务很不错,整体味道也OK,不会吃不惯,有团购价位还是比较合适的,有机会再尝尝其他菜品。",0.24,0.125,0.375,0.37499999999999994,4
67,"厨师服务员都是印度人,中文交流无障碍,挺热情的。",0.4154,0.375,0.375,0.25,4
73,"服务：服务很好,很正宗的一家店,基本都是外国人在用餐,嘻嘻．．．",0.28,0.125,0.25,0.25,4
83,"老板和服务员都是印度人,会说基本的普通话。",0.2154,0.75,0.5,0.25,4
87,"老板和服务员以及厨师都是印度人啊,难怪味道很nice。",0.4364,0.25,0.25,0.25,4
88,"汉语很棒啊,还懂得验券哈哈,加油啊。",0.0222,0.125,0.25,0.25,4
92,"服务挺好的,店不大,到了饭点都能坐满。",0.4667,0.125,0.375,0.25,4
93,"服务员后厨都是印度人,店面不大很干净。",0.5333,0.25,0.375,0.17857142857142858,4
97,"服务特别好,印度大叔会帮忙分饭．",0.3333,0.75,0.25,0.25,4
98,"我小声说了一句酸奶不甜,服务员马上过来问要不要糖．",0.2667,0.125,0.25,0.17857142857142858,4
100,"厨师、服务员都是印度人,几个人干活儿麻利,收拾的也很干净。",0.2,1.0,0.375,0.37499999999999994,4
101,"并没有“干净又卫生”的印度街头感觉,让大家吃的放心。",0.0,0.375,0.125,0.125,4
1,"「大蒜烤馕」好吃的,有蒜香味,烤馕配着咖喱吃绝了．",0.1021,0.225,0.375,0.37499999999999994,5
2,"「炸素咖喱角」里面是土豆的内陷儿,单吃感觉味道比较淡,但配的绿色酱汁很好吃很有特色,是那种薄荷味,蘸着酱汁吃就很好吃了～",0.4491,0.1607,0.625,0.5535714285714285,5
3,"「黄油鸡」特别特别好吃,浓郁丝滑,味道很浓烈但不会过分咸,就是那种一口下去香迷糊了的感觉,下次试试配米饭吃,不敢想这个配米饭得有多好吃",0.5778,0.0964,0.625,0.625,5
4,"「印度奶茶」热饮,感觉可能是加了姜黄粉,很独特的味道,还挺喜欢的。不会过分甜,挺好～",0.24,0.3214,0.25,0.25,5
5,"「马德拉斯羊肉咖喱」很香的咖喱味,奶香,带番茄的酸味。羊肉很软烂,一点膻味都没有,很好吃。",0.6519,0.4821,0.75,0.7500000000000001,5
6,"鸡块是先炸后炒的,肉质很嫩,味道还算不错．",0.0508,0.1929,0.25,0.25,5
7,"「黄油烤馕」烤饼有麦香,带黄油的香气,蘸着咖喱很是搭配．",0.4667,0.2571,0.375,0.37499999999999994,5
9,"我进去之后不知道吃啥就点了团购套餐,咖喱是一小碗,用饼加上咖喱吃,味道竟然不错呢。",0.0211,0.3214,0.125,0.125,5
11,"「黄油烤饼」「蒜香烤饼」烤馕的黄油味能吃出来,韧性也不错,就是稍微有点点淡。",0.44,0.5464,0.375,0.3035714285714286,5
12,"「panipuri」小脆球很奇特的吃法,就是配的料汁香料味很重,还很酸,大部分人可能吃不惯。",0.0622,0.0643,0.25,0.10714285714285715,5
13,"「烤鸡块咖喱」经典的印度咖喱鸡,和黄油鸡完全不一样的味道。",0.4,0.0643,0.25,0.25,5
