ID,sentence,REP,UNQ,DIV,EMO,ZT
4,"不尝岂不是遗憾,哈哈,一定要在大众点评上买。",0.2,0.3571,0.1667,0.16666666666666666,1
5,"还便宜一点,我们是买完才看到有团购。",0.2,0.3571,0.1667,0.16666666666666666,1
29,"性价比:老奶油蛋糕的打开方式奶油厚厚的,有硬度的,滑到嘴里,丝丝冰凉,无比浓郁。",1.0,0.3571,0.8333,0.8333333333333333,1
46,"性价比：在前门开的店,性价比就,那样吧。",0.2,0.3571,0.1667,0.07142857142857142,1
61,"还48一个,怎么敢啊好评都是谁写的,都是骗子吧！",0.0,0.3571,0.5,0.21428571428571425,1
68,"前门大街,有这么便宜的冰淇淋大爱啊！",0.4,0.3571,0.3333,0.3333333333333333,1
79,"一个人吃不了太多,下次再来试试提拉米苏。",0.4,0.3571,0.3333,0.0,1
22,"位于前门大街南端东侧,靠近路口,偶然路过的老奶油蛋糕店。",0.4,0.4167,0.3333,0.0,2
34,"而且紧挨着百年义利,三禾稻香村,非常好找。",0.6,0.4167,0.5,0.4999999999999999,2
53,"溜溜前门看看正阳门,感受一下老北京气息。",0.2,0.8333,0.1667,0.16666666666666666,2
81,"前门老字号～北京老奶油蛋糕,就在前门一边的入口处。",0.2,0.8333,0.1667,0.0,2
84,"五一节日里的前门大街,人流如织,可谓摩肩接踵。",0.4,0.4167,0.3333,0.0,2
85,"铛铛车也对外开放,吸引了不少外地游客体验。",0.6,0.4167,0.5,0.3333333333333333,2
20,"周末在北京坊看电影,离得近就顺便来了,样式还是挺好看的。",0.2,0.5,0.1667,0.16666666666666666,3
63,拍的比较大其实就像一个手机那么大。,0.0,0.5,0.3333,0.0,3
64,搪瓷杯子也不建议经常使用因为到处都是磨损掉漆。,0.4,0.5,0.3333,0.14285714285714285,3
67,"环境：店内环境很干净卫生,让人进店焕然一新。",0.4,0.4558,0.3333,0.3333333333333333,3
87,"环境:能看到制作的车间,挺干净的。",0.1333,0.4922,0.3333,0.3333333333333333,3
8,服务不错有好几种团购选自己合适的购买品种不少买了几种味道也差不多。,0.8,0.5,0.6667,0.3333333333333333,4
19,"姐姐服务很好,非常健谈,聊天好好笑,亲切极了！",0.68,0.9603,0.6667,0.6666666666666666,4
47,"小姐姐服务很好,老式奶油蛋糕也很好看。",0.0571,1.0,0.3333,0.3333333333333333,4
73,奶油稍微有些腻了～～但是服务很好．．．,0.28,0.4801,0.3333,0.23809523809523808,4
74,会主动告诉你团券有优惠～．．．,0.4,0.5,0.3333,0.3333333333333333,4
1,"看到强烈推荐的老奶油盒子,决定也买来尝尝。",0.08,0.2848,0.1667,0.16666666666666666,5
2,做出了以前890年代的老奶油的口感吧？,0.2,0.0316,0.1667,0.0,5
3,"毕竟说的是上过电视,那么肯定要尝一尝。",0.2,0.0316,0.1667,0.16666666666666666,5
6,北京｜就算没买到也要点外卖的拿破仑。,0.2,0.0316,0.1667,0.16666666666666666,5
7,其实我觉得和其他的拿破仑没啥区别。,0.2,0.0316,0.1667,0.07142857142857142,5
9,「小玫瑰老奶油盒子」这个要冷藏好吃热了就化了味道太腻了冷藏之后好很多。,0.6459,0.2215,0.8333,0.47619047619047616,5
10,「招牌椰奶冻」团购的味道一般般椰子味道也不浓郁不推荐。,0.6,0.0316,0.5,0.21428571428571425,5
11,「瓷缸蛋糕」和玫瑰盒子那个味道一样喜欢杯子的可以买这个算拔草了。,0.6,0.0316,0.5,0.07142857142857142,5
12,"奶油是那种老式的口感,硬硬的凉凉的。",0.4667,0.0949,0.5,0.0,5
13,"蛋糕体口感偏干,甜度很低这点好喜欢。",0.2571,0.0633,0.3333,0.23809523809523808,5
14,"奶油花和叶子明显是用了色素,分量不多还好还好。",0.4,0.0316,0.3333,0.14285714285714285,5
15,"团购的冰淇淋不错,价格美丽味道很赞。",0.3619,0.0633,0.5,0.4999999999999999,5
16,"小时候生日的时候吃的蛋糕,居然偶遇到了,好复古！",0.04,0.0316,0.1667,0.16666666666666666,5
17,"必须来一个。小时候的蛋糕一个圆圆的,放上几朵奶油花就是最快乐！",0.2,0.0633,0.1667,0.16666666666666666,5
18,"这款奶油冰过,硬硬的滑滑的,有浓郁奶香。",0.4,0.0633,0.3333,0.3333333333333333,5
21,"味道还是挺好的,是有一点以前蛋糕的口感。",0.2235,0.1899,0.3333,0.16666666666666666,5
23,"小时候的味道,硬奶油,腻腻的来几口,确实是小时候的味道。",0.219,0.0949,0.5,0.4047619047619047,5
24,"以前食物品质没有这么丰富,盒子蛋糕都是过年才能吃上的。",0.2,0.0316,0.1667,0.0,5
25,"如今虽然它已经不算好吃了,主打就是这个情怀吧。",0.24,0.0316,0.3333,0.23809523809523808,5
26,"纯属怀旧、好玩买的,看着卖相还可以。",0.248,0.0316,0.5,0.16666666666666666,5
27,"现在的奶油好吃,再吃这种已经吃不习惯了。",0.0762,0.3165,0.3333,0.23809523809523808,5
28,"必吃的小玫瑰老奶油蛋糕口味:包装普普通通,味道却能惊艳四方。",0.2545,0.2215,0.3333,0.16666666666666666,5
30,"特有的混合着椰蓉香味的奶油香,把蛋糕塞入一大口中,冰凉的奶油一下子就化成了暖暖的,带有淡淡乳酪香味,蛋糕味道十分诱人。",0.6222,0.0949,0.6667,0.6666666666666666,5
31,"软软的蛋糕中夹着甜蜜的鲜奶油,真是美味！",0.2889,0.2215,0.5,0.4999999999999999,5
32,"北京必打卡的老奶油蛋糕,虎哥第一次吃,惊艳他的味蕾。",0.24,0.0949,0.3333,0.3333333333333333,5
33,"评论上那么多说不好的,差点信以为真,亲测非常好吃。",0.08,0.0316,0.1667,0.16666666666666666,5
35,"奶油味道纯正,硬硬的很像小时候吃的蛋糕上奶油的硬度。",0.2364,0.0949,0.3333,0.3333333333333333,5
36,"没有很甜,恰到好处,的确不敢多吃,一口下去,满满的负罪感,但是真的很过瘾。",0.3487,0.1582,0.6667,0.5714285714285714,5
37,"「经典原味老奶油蛋糕」还不错,松软可口也不太甜。",0.2794,0.6013,0.5,0.4999999999999999,5
38,"「核桃拿破仑酥」第一次吃的时候已经在室温放了一会儿了,当时觉得不怎么样,皮是软的。",0.4,0.1266,0.3333,0.14285714285714285,5
39,"后来在冰箱里冷冻了几小时,再吃的时候口感完全不同,整体变得很酥脆,核桃也香香的。",0.3067,0.2848,0.5,0.4999999999999999,5
40,"之前是妹妹给带了一盒,觉得奶油很好吃。",0.0095,0.1899,0.1667,0.16666666666666666,5
41,"这次自己亲自去买的,刚拿到手是冷的,奶油一点也不软。",0.2667,0.3165,0.3333,0.14285714285714285,5
42,"唯一就是整体还是太甜了,不太健康。",0.4,0.1266,0.3333,0.14285714285714285,5
43,"希望能降低一些甜度,或者做低糖版。",0.6,0.0316,0.3333,0.3333333333333333,5
44,"口味：买过好几次了,喜欢这种硬奶油蛋糕的人可以试试黑森林款。",0.2,0.0316,0.1667,0.0,5
45,"冰镇一下吃,带些可可的苦,一点都不腻。",0.2667,0.1266,0.3333,0.3333333333333333,5
48,"前门上的老蛋糕店,小玫瑰蛋糕是80后的童年记忆了～神奇的是,4岁的小宝宝也是第一眼被它吸引～",0.4,0.0949,0.3333,0.3333333333333333,5
49,"帮朋友带的,口味很不错,干净卫生,好评。",0.0857,0.0633,0.5,0.4999999999999999,5
50,"口味:小时候的味道,终于吃到这个了。",0.2182,0.1266,0.3333,0.3333333333333333,5
51,"带孩子来北京旅游,走进前门大街,一眼看到这个老奶油蛋糕,的确很怀旧,吃起来很细腻。",1.0,0.0949,0.5,0.4999999999999999,5
52,"味道可以,路过前门就在家带个小蛋糕回去。",0.24,0.0633,0.3333,0.16666666666666666,5
54,"跟上海凯司令差不多,团购的老味道,是小时候的味道,冷藏后更好吃。",0.0,0.1266,0.5,0.3333333333333333,5
55,"甜而不腻,入口即化的奶油蛋糕,非常有岁月感。",0.4364,0.443,0.5,0.4999999999999999,5
56,"冻完是有点硬的口感,用勺子戳奶油会碎的掉渣渣。",0.4,0.2215,0.3333,0.3333333333333333,5
57,"不油腻又奶香浓郁的口感,检验动物奶油和植物奶油区别是抹在手背看化不化。",0.4,0.0316,0.3333,0.16666666666666666,5
58,"他家蛋糕胚是一层蛋糕一层奶油的,我更希望单层点口感。",0.4,0.0316,0.3333,0.3333333333333333,5
59,"食物也是复古潮流,现在老式奶油蛋糕又时兴了．",0.4,0.0316,0.3333,0.3333333333333333,5
60,"巨巨巨巨巨难吃怎么那么难吃,吃一口都咽不下去。",0.0,0.0949,0.3333,0.14285714285714285,5
62,非常非常难吃难吃到难以复加就是那种非常廉价的口感。,0.0,0.0633,0.3333,0.14285714285714285,5
