ID,sentence,REP,UNQ,DIV,EMO,ZT
5,"唯一感觉变了的就是价格,可能是变相涨价吧,卤煮分为精品和正常卤煮,除了感觉多了两片肉,其它好像没啥变化。",0.6316,0.6,0.5,0.2857142857142857,1
60,"他家生意超好,每次路过都见都排队,所以错开饭点来的。",0.3158,0.6,0.25,0.17857142857142858,1
67,"价格越来越贵……记得以前小时候卤煮都是便宜的吃食,现在俩人吃一肚子猪下水得一百多……觉得贵了．",0.4737,0.6,0.375,0.10714285714285715,1
70,"是看到网上推荐这家很不错,去吃了,价格不贵。",0.1579,0.6,0.25,0.25,1
87,"同样都是门框卤煮,不知道为什么这家店那么的火,白天排大队,到了晚上快九点了,人还不老少。",0.3158,0.6,0.25,0.17857142857142858,1
8,"这次出差酒店旁边就有一个据说非常好吃的卤煮,我也抱着尝一口,不行就算了的心态点了一份。",0.4737,0.6,0.375,0.0,2
26,"下次一定还会再来品尝,强烈推荐给大家！",0.0,0.6,0.25,0.25,2
27,"和朋友坐的是晚上十二点多到的的高铁,正巧看到这家店营业到凌晨两点,外地来的朋友也可以冲一下！",0.0,0.6,0.125,0.125,2
71,"就在家门口,经常排队～特别喜欢吃～有空就来吃．．．",0.0,0.6,0.375,0.3035714285714286,2
80,"北京小吃天花板级的地方,无论是本地人还是外地游客,挤满了这个小店儿。",0.3158,0.6,0.25,0.25,2
4,"环境和服务都不错,地道的老北京风味,吃一肚,一口卤煮,再来一口凉凉的北冰洋,说不出的畅快。",0.3895,0.5,0.75,0.7500000000000001,3
28,"店内环境的话都是明档厨房,店名还是比较大的我们去的比较晚倒也不用等位。",0.4737,1.0,0.375,0.37499999999999994,3
39,"开在新街口地铁口的门框胡同百年卤煮这家是直营店,环境不错,干净卫生．",0.2632,0.5,0.25,0.25,3
43,环境：店挺大。人挺多就是空调不好使……我看到开着了但是依旧热的不行。,0.6316,0.5,0.5,0.28571428571428575,3
52,店面很大晚上座客率很高一般这种店服务跟不上这家店的服务真的要给手店员阿姨们真的好勤快,0.7895,0.9603,0.5,0.5,3
55,环境:我认为小吃店这样的环境已经很好了．,0.1579,0.5,0.125,0.125,3
40,"来他家不是第一次了,今天说说给他家的建议吧,首先从流程说,交完费取完小票后排队领卤煮这个流程挺好,但是要是点爆肚儿、炸灌肠和羊肉串儿的时候,如果顺利的话最少跑两趟．",0.2105,0.375,0.25,0.17857142857142858,4
41,建议窗口餐都出了一起喊号减少工作量也可以让用餐顾客有好的体验．,0.4737,0.375,0.375,0.0,4
44,"服务：都是自己来……自己取,自己吃哈哈收拾是阿姨……挺快的。",0.7895,0.375,0.375,0.125,4
56,"服务:有一个姐姐是吸烟监督员我认为是神一样的存在,既有亲和力又有威严,哈哈哈哈。极好",0.5263,0.375,0.5,0.5,4
76,"工作日中午去的,点餐都排起了长队。",0.1579,0.375,0.125,0.0,4
78,"切块的师傅技法娴熟,一次切四碗的量统一分发。",0.3158,0.375,0.25,0.25,4
79,"大厅还有帮忙找位子的服务员,服务也不错。",0.3158,0.375,0.25,0.25,4
88,"而我家楼下的门框,每到饭点儿服务员都要在门口吆喝,招揽生意。",0.1579,0.375,0.125,0.0,4
1,"来他家怎么可以不吃卤煮呢,好吃,尤其是肥肠,肥而不腻,味道很好,每次来的必点。",0.3889,0.2976,0.5,0.5,5
2,"面很劲道,酱调的也非常好,只不过每次我们都用不完那一小碗,放多半碗味道刚刚好。",0.6316,0.3787,0.5,0.4285714285714286,5
3,"爆肚放上香菜、辣椒和麻将,味道没得说,简直啦。",0.3158,0.2308,0.25,0.25,5
6,"我承认之前对北方美食有偏见,可能把卤煮理解为豆汁儿那类非常需要包容的美食了。",0.4737,0.0923,0.375,0.1607142857142857,5
7,"来了北京那么多次始终没有想过要尝试,尤其是看到很多人说有大肠味道,就开始脑补。",0.2105,0.6,0.25,0.10714285714285715,5
