ID,sentence,REP,UNQ,DIV,EMO,ZT
1,"位置：导航直接到,不好停车,可以停到对面红桥市场或者珠宝展的停车场,收费的。",0.3333,0.338,0.3,0.20634920634920637,2
8,这家店在红桥市场北门的东大地街内。,0.1429,0.338,0.1,0.0,2
16,"天坛东门附近门脸很小的小馆子,不是特别好找。",0.2857,0.338,0.2,0.09523809523809523,2
17,"就5-6桌,客人多数都是周边老熟客。",0.2857,0.338,0.2,0.1111111111111111,2
20,"胡同里的小饭馆,中午吃饭时间人很多,去晚了应该要等位。",0.2857,0.338,0.2,0.09523809523809523,2
41,"他家在胡同里,就一家子在忙,饭点的时候烤串和主食都得等。",0.2857,0.338,0.2,0.047619047619047616,2
55,"标准的胡同“脏摊”羊肉串店店不大,也就六张桌子。",0.1905,0.338,0.2,0.047619047619047616,2
58,"小店在胡同口,很安静,小两口在经营,清真店。",0.4286,0.338,0.3,0.1111111111111111,2
76,"隐藏在天坛的宝藏小馆,都不能叫小,mini馆子,一共就四桌,但却是一个味道特别赞的老馆子！",0.5714,0.338,0.4,0.2222222222222222,2
86,"老板一家正经新疆人,全家经营的小馆子。",0.2857,0.338,0.2,0.0,2
97,随便翻看点评找到的一家店在天坛公园附近的小胡同里感觉是附近居民才会知道的小众社区餐馆,0.1429,0.338,0.1,0.0,2
104,藏在胡同里的小店．突然想喝点儿小酒儿就想起之前总路过又没尝试的一家餐厅,0.1429,0.338,0.1,0.0,2
2,"环境：小馆子不要挑剔这些,好吃才重要。",0.2857,0.312,0.2,0.1111111111111111,3
4,"环境:红桥市场南边的小胡同里,老吴烧烤的路东,装修比较简洁的小店,房间不大,收拾的比较干净。",0.4571,0.3076,0.3,0.2698412698412698,3
19,虽然地方小但是非常非常接地气的小馆子。,0.1905,0.312,0.2,0.15873015873015872,3
38,环境：抽烟的大声说话的应有尽有。,0.3333,0.312,0.3,0.14285714285714285,3
46,"真正的有惊喜的小馆子！搜到附近评价最高的馆子,找到后略有失望,这门脸儿也太简陋了。",0.2857,0.312,0.2,0.09523809523809523,3
