ID,sentence,REP,UNQ,DIV,EMO,ZT
6,"位置：新世界百货后面马路,沿街商铺,马路中间的位置就可能看见,很好找。",0.25,0.2463,0.1,0.09999999999999999,2
10,"最近北京新开了很多临榆炸鸡腿店,早就想尝尝了。",0.125,0.2556,0.1,0.0,2
22,"这家店开在崇文门新世界一期后门对面底商,门面不算大,需要仔细找找。",0.375,0.5111,0.3,0.08571428571428572,2
30,"临榆炸鸡腿在新世界百货后面的巷子里,应该是专做外卖的小档口。",0.25,0.2556,0.2,0.0,2
36,"位置还是挺好找的,临街,招牌也挺显眼．",0.375,0.2463,0.2,0.19999999999999998,2
53,"就在家楼下,刚开门的时候隔三差五就会买俩鸡腿吃。",0.0,0.2556,0.3,0.0,2
55,因为路过过知道它是崇文门那边小区的底商门脸实体店。,0.0,0.2556,0.1,0.09999999999999999,2
75,"这个临榆炸鸡腿崇文门店就在新怡家园商务楼一层有个小门脸,新开业不久。",0.25,0.5111,0.2,0.0,2
80,店在新世界商场后门西门对面那排底商店门不大要过去要看好了只有一个小窗口一不留神就容易走过了哈。,0.125,0.2556,0.1,0.0,2
7,"环境：门帘不大,可以说还有点小,但给人明亮,干净卫生的感觉。",0.25,0.5661,0.2,0.19999999999999998,3
8,"摆设：大大的透明玻璃,开了个小窗口,商品不算多,价格牌抬头就能看见,一目了然。",0.125,0.575,0.1,0.09999999999999999,3
68,环境：位置在新世界商场后身那条街上的一个门面「豆皮肉卷」还挺惊喜的鸡肉的馅儿外面裹上一层薄薄的豆皮咸淡适中推荐「香酥琵琶腿」外皮脆肉不柴属于嫩且有汁水的那种调味也适中,1.0,0.575,0.8,0.7999999999999999,3
92,"店面不大,东西还是挺多的,有鸡叉骨啊,炸鸡架啊～",0.5,0.575,0.4,0.29999999999999993,3
4,就是买完我在哪里拍照的时候可能老板有些不乐意了。,0.125,0.2875,0.1,0.04285714285714286,4
23,"一个在前面卖货,另一个在后面徒手给鸡腿裹面糊。",0.25,0.2875,0.2,0.0,4
25,"服务：外卖的包装简洁,炸鸡是用纸袋装的,送来时还是热的,给了一次性手套。",0.5,0.2875,0.4,0.29999999999999993,4
39,"老板问要不要吃辣椒和孜然的时候,我说吃,她一顿狂撒,吓死我了,我当时只求她的调料瓶眼儿被堵住了,拿到家一看撒的真不少,口清的小伙伴一定要让老板少加哦！",0.5,0.2875,0.4,0.08571428571428572,4
58,"都觉得服务很差,不给我手套也不问我要不要辣椒。",0.375,0.2875,0.3,0.12857142857142856,4
60,服务：大姐服务不太好没有耐心点菜。,0.25,0.2875,0.2,0.08571428571428572,4
69,服务：档口的姐姐挺热情会主动询问口味,0.25,0.277,0.2,0.19999999999999998,4
79,"但是服务一般,两个店员根本忙不过来,现场买的客人需要为了外卖客人的打包品等半天。",0.375,0.2875,0.3,0.12857142857142856,4
