ID,sentence,REP,UNQ,DIV,EMO,ZT
5,"打工人的晚餐优选,必胜客家39.9一个单人套餐,吃的饱吃的也还算好。",0.5,0.3036,0.4286,0.2857142857142857,1
13,"从线上点了必胜客宅急送的比萨饼,网上点餐优惠力度很大。",0.1667,0.3036,0.1429,0.14285714285714285,1
18,"优惠券好划算,这样算下来打折力度很大,网上提前预订确实划算多了",0.2143,0.3036,0.4286,0.4285714285714285,1
24,"两个人选的是随意选4种的套餐,可以打折,人多点6拼和8拼这种更划算,折扣更高。",0.3571,0.3036,0.4286,0.4285714285714285,1
60,"可能是疫情的原因,大家都不敢点外卖？？？从点餐到送达也就10多分钟的时间吧,非常及时．",0.1667,0.6071,0.1429,0.14285714285714285,1
61,"而且有活动,点了「买海鲜至尊芝心送超级至尊小铁」还有「羊肉串」才花了70多,真是超值了！！！",0.4444,0.3036,0.4286,0.4285714285714285,1
63,我自从上次秒了份必胜客！就上瘾了今天忍不住在APP上买了一份用了送的鸡翅劵加上秒杀的小海鲜披萨和半价的至尊披萨才48元真实惠！！！,0.5,0.3036,0.4286,0.4285714285714285,1
74,"买了这么一大堆,还免了外送费,满百还减10元,最后只花了不到一张毛爷爷小红帽真真是深夜食堂性价比之王。",0.3333,0.6071,0.5714,0.5714285714285714,1
78,"「尊享奶茶」本来只想点一个pizza的,结果看到我的卡包里面有一张一元的奶茶券,心动了！划算！",0.1905,0.3036,0.2857,0.2857142857142857,1
79,"本来是冰奶茶,但是我喝不了冰的,就在备注里写了去冰不要放糖。",0.3333,0.3036,0.2857,0.0,1
85,"离家最近的就是这家宅急送,各种优惠完之后90块钱,一个披萨一盒鸡翅,一杯冻柠茶。",0.5,0.3036,0.4286,0.4285714285714285,1
87,宅急送店铺外卖平台活动120-50超级值再加上平台给的优惠券差不多半价了．,0.5,0.3036,0.2857,0.2857142857142857,1
1,"就在家附近的一家必胜客宅急送店铺,很小的一家店,人不多,基本都是外卖。",0.3667,0.3312,0.4286,0.06122448979591836,2
7,"夏威夷披萨有折扣实惠环境:第一次去必胜客宅急送,一开始以为这是个餐厅,没想到是以外卖为主,一进门就几把椅子,一张桌子,还有就是外卖的窗口了。",0.5556,0.6623,0.5714,0.0,2
12,"磁器口这家没堂食哈,就是个外送店,自提也可以,隔壁就是肯德基,周一麦当当,周三必胜客,周四肯德基,这一星期过得真算可以。",0.0,0.3312,0.1429,0.14285714285714285,2
38,"位于公司楼下,取餐和就餐都很方便。",0.2778,0.6623,0.4286,0.4285714285714285,2
39,"这家餐厅只送外卖,没有堂食的空间,所以比较小。",0.2778,0.9935,0.4286,0.12244897959183672,2
44,"店面位置很明显,就在磁器口附近的地铁站,经常会路过。",0.3889,0.3312,0.4286,0.14285714285714285,2
53,"没有堂食的磁器口宅急送店,真是在夹缝中求生存。",0.1667,0.6623,0.1429,0.06122448979591836,2
54,"左有味多美,康仔云吞,右有吉野家,肯德基。",0.0,0.3312,0.1429,0.0,2
55,"它的劣势很明显,没有堂食,全靠外送。",0.3889,0.6623,0.4286,0.12244897959183672,2
59,"外卖的店面,现在都是以外卖为主啦．",0.0556,0.3312,0.1429,0.0,2
64,为了省9块宅急送自取的！这里是宅急送加工点没接待人员我去晚6分钟就见不少快递小哥！,0.5,0.3312,0.4286,0.346938775510204,2
2,"但是服务很不错,核销卷很方便,十几分钟就能出餐哦。",0.2889,0.4002,0.4286,0.4285714285714285,4
9,"服务:比萨包装有密封胶带的,放心。",0.3333,0.4048,0.2857,0.2857142857142857,4
15,"探店之后赶紧来评论,服务员反应很及时,环境颜值在线,整个过程都很愉快这是我的能量补给站吧！",0.5,0.4048,0.4286,0.4285714285714285,4
17,"虽然今天人有点多,但是服务人员配置齐全,服务很到位,态度也很不错",0.3889,0.4048,0.4286,0.4285714285714285,4
19,"服务越来越好了,服务人员在不远不近的位置,照顾的很棒",0.3333,0.4048,0.2857,0.2857142857142857,4
41,"服务:外卖准时,备注都认真看,非常不错。",0.6667,0.4002,0.4286,0.4285714285714285,4
47,"加班到不想动的时候可以点宅急送,这家的店经理超级给力,让我会用扫码的,很方便还有很多优惠。",0.2778,0.4048,0.4286,0.4285714285714285,4
68,"这家店稍微远一些,但是也可以叫到,宅急送自己的员工送的,非常快,下单四十五分钟到手。",0.3333,0.4048,0.2857,0.2857142857142857,4
80,"商家专门给我打电话说明情况:奶茶是淡奶和炼乳做的,没有放糖,所以没有办法做无糖,但是可以给我做成去冰。",0.6667,0.4048,0.5714,0.346938775510204,4
4,"榴莲味道超级浓郁啊,肉多多料也非常足。",0.3333,0.0714,0.2857,0.2857142857142857,5
8,"菜品：铁牌夏威夷披萨,经济实惠,还以为是12寸,到手才知道是9寸的,芝士好吃,料比较单一。",0.5088,0.1429,0.5714,0.4081632653061224,5
10,"孩子想吃了,那大过年的不得满足下么！味道依旧,之前就经常吃,过年期间运力有限,整体不赖！",0.5,0.1429,0.4286,0.346938775510204,5
11,"疯狂pick薯角培根披萨,趁热吃最好吃,上面挤一点番茄酱最好,然后送嘴里,就普装手拍就可以。",0.3333,0.0714,0.2857,0.2857142857142857,5
14,本次点了经典夏威夷风情芝心比萨和必胜硬核肉多多芝心比萨。,0.1111,0.0714,0.2857,0.0,5
16,"真的是宝藏店铺,瞬间治愈了,爱了ʕ•̫͡•ʔʕ•̫͡•ʔ这个已经种草了很久,今天终于有时间来,完全没有踩雷呀,整个过程非常过瘾",0.2222,0.0714,0.2857,0.2857142857142857,5
20,"惠灵顿牛排外卖送来是生的,自己空气炸锅烤制25分钟,几乎是全熟的。",0.2222,0.0714,0.2857,0.06122448979591836,5
21,"个人觉得这种熟度刚刚好,外皮酥脆,里面的肉虽然谈不上多汁,但也是鲜嫩的。",0.2556,0.5,0.4286,0.4285714285714285,5
22,"中间夹杂着蘑菇碎等等辅料,咸淡也恰到好处。",0.2222,0.0714,0.2857,0.2857142857142857,5
23,"滋滋碳烤牛排这是商家制作好的,牛排颜色不够漂亮,是碳烤味道。",0.3333,0.0714,0.2857,0.06122448979591836,5
25,"冰淇淋香草的好吃,小食拼盘里面虾和鱿鱼好吃,薯条也不错,伴翅不是鸡翅,有点肥。",0.1532,0.1429,0.5714,0.4897959183673468,5
28,"但是这个品质真心以为点了假的必胜客「超值榴莲菠菠果肉比萨手拍普装」披萨切都没切开,一拿一整个,用手撕都撕的不成型．．．",0.3889,0.0714,0.4286,0.18367346938775508,5
29,"最重要的感觉里面的火候不够,面都是黏着的,跟我们之前吃的差太远．．．",0.5,0.0714,0.4286,0.18367346938775508,5
30,"「薯角培根双层」这个成型度比榴莲的好,但是这个也太咸了吧,一边吃一边喝水．．．",0.3667,0.0714,0.4286,0.2653061224489796,5
34,"味道还可以吧,现在新推出了卷成的卷边,嗯,爱吃肉的会很喜欢。",0.3333,0.0714,0.2857,0.2857142857142857,5
35,"现在就是叫各种乱七八糟的名儿吸引眼球呗,其实喝着也就是柠檬,加个青桔的味道,再多来点糖。",0.3667,0.1429,0.4286,0.2857142857142857,5
36,"谁能想到家里的老人80多岁了,最爱吃的竟然是必胜客的披萨。",0.1667,0.0714,0.1429,0.14285714285714285,5
37,点了「新奥尔良风情烤肉比萨」和「肉香满溢比萨」。,0.1111,0.0714,0.2857,0.0,5
40,我点的是芝士卷边的鲜香麻辣牛上脑披萨。,0.5,0.0714,0.4286,0.0,5
43,"论pizza,不管什么品牌我都很喜欢超级至尊,但芝心pizza还得是必胜客呀,真的就好这口也是没办法～",0.5,0.2143,0.4286,0.2857142857142857,5
45,"比萨一直都是只吃必胜客的,其实也吃过别家,但就是觉得必胜客的更正宗,味道也是最好。",0.3333,0.1429,0.2857,0.2857142857142857,5
46,"每次必点意大利面还有奶油蘑菇汤,这两个都是不吃不行的,哈哈哈～总之就是很好吃很好吃的那种。",0.0175,0.0714,0.2857,0.2857142857142857,5
48,"开年第一篇,我决定写给我的早餐。作为必胜客新出的早餐组合来说,无疑他是优秀的。",0.0556,0.0714,0.1429,0.14285714285714285,5
49,"毕竟和边上的老肯家比起来,必胜客的帕尼尼与豆浆组合,更胜一筹。",0.1667,0.0714,0.1429,0.14285714285714285,5
50,"帕尼尼的个头明显比肯德基大了很多,虽然里面的鸡肉有点少,只有两块,但是里面加了炒蛋。",0.3889,0.2143,0.4286,0.346938775510204,5
51,豆浆也比肯德基甜腻糊嗓子眼的豆浆粉冲泡好喝。,0.0111,0.0714,0.1429,0.14285714285714285,5
52,"虽然,必胜客感觉也是豆浆粉冲的,却没有肯德基那么甜腻。",0.1667,0.0714,0.1429,0.14285714285714285,5
56,"对于必点的芝心披萨,已经好久没有吃了,这次特意点了简单又好吃的美式精选披萨+烤翅,还凑单点了一个鲜肉酥饼。",0.1667,0.0714,0.1429,0.14285714285714285,5
57,"但是鲜肉酥饼感觉一般,饼没有酥酥的感觉。",0.3333,0.0714,0.2857,0.12244897959183672,5
58,评价一下我疫情期间点的外卖吧超级至尊我的最爱但是最最可爱的是我吃超级至尊从来没有见过那么多肉外卖挺干净的我回家还是用烤箱热了一下更放心一点依然推荐披萨爱还有鸡茸蘑菇汤真的是很上瘾哈哈哈哈哈🥣开心,0.7222,0.6429,0.7143,0.7142857142857142,5
62,"红茶也很好,茶包拿出来我又沏水喝了一天。",0.1754,0.0714,0.2857,0.14285714285714285,5
65,到家还热着好吃吃撑了！！吃了一个小的就饱了至尊芝士的也好诱人就又吃了一牙撑到了！！！！,0.6754,0.0714,0.7143,0.6326530612244897,5
