ID,sentence,REP,UNQ,DIV,EMO,ZT
7,"保存在闹市中的古迹,周围都已经是现代化的高楼。",0.5,0.15,0.3333,0.5,2
9,"家附近的古建筑,经常会路过,但还没进去过,似乎是不开放。",0.5,0.15,0.3333,0.10714285714285715,2
10,"曾经的花市电影院位置应该就在这座庙的边上,但是一直就不知道这里还有一座火神庙。",0.25,0.3,0.1667,0.10714285714285715,2
11,"现在之所以看到一是因为花市道路修宽了,从庙门前路过。",0.25,0.45,0.1667,0.25,2
15,以前路过这里是因为去旁边的沃尔玛超市。,0.25,0.15,0.1667,0.0,2
16,现在改成物美以后就再来没路过这个花市火神庙了。,0.25,0.3,0.1667,0.10714285714285715,2
33,交通：地处崇文门商圈花市的交通便利地铁公交车很多。,0.5,0.15,0.3333,0.5,2
38,在崇文门现代时尚商圈高楼大厦里面很不起眼需要仔细找找。,0.5,0.15,0.3333,0.2142857142857143,2
43,"近年来拆迁大动作不断,在新建居民社区国瑞城时,手下留情,竟然将它保留了下来实属不易。",1.0,0.15,0.6667,0.8571428571428572,2
47,"花市火神庙位于东城西花市大街,是一所道教庙宇。",0.25,0.3,0.1667,0.0,2
49,从来没注意过国瑞城购物中心东侧这里还隐藏个火神庙。,0.25,0.15,0.1667,0.0,2
52,门口还挂着另外一个牌子“北京市东城区第二图书馆”。,0.25,0.3,0.3333,0.0,2
66,"位置在西花市大街,距离国瑞购物中心和搜秀城较近。",0.25,0.15,0.1667,0.0,2
70,偶见崇文门外大街东花市火神庙第一天跟着导航竟然没找到是晚上。,0.25,0.3,0.1667,0.10714285714285715,2
82,地址:东城区崇文门外西花市大街113号。,0.25,0.15,0.1667,0.0,2
83,开放时间:周二至周日10:00到17:00。,0.25,0.15,0.1667,0.0,2
88,很偶然地在花市大街靠近羊市口公交站附近发现这座古建筑~火神庙。,0.25,0.3,0.1667,0.0,2
93,"花市火神庙在花市路口往东,一个把着路东北角儿的位置。",0.5,0.6,0.3333,0.0,2
95,现在这个小庙儿是东城区第二图书馆。,0.25,0.3,0.1667,0.0,2
97,"今天是第一次来这里来这里,现在这里对外开放一进院子,小小的一方天地,作为东城区图书借阅处。",0.5,0.15,0.3333,0.25,2
13,"现在成为了社区图书馆,也算是一种古建合理利用了。",0.25,0.2308,0.1667,0.25,3
17,"现在的花市火神庙为东城区图书馆使用,这里作为临时的借阅处。",0.5,0.2308,0.3333,0.0,3
30,"几年前这里的原住户刚刚搬迁,满地狼藉。",0.25,0.2308,0.1667,0.10714285714285715,3
31,"唯有一块石碑的基座静卧其间,看来是古物。",0.5,0.2308,0.3333,0.25,3
50,前后左右的高楼几乎把它包了个严严实实。,0.25,0.2308,0.1667,0.10714285714285715,3
51,"走在西花市大街的小十字路口,刚好看这花神庙的绿瓦红墙。",0.25,0.2308,0.1667,0.0,3
56,"这是干净整洁,位于闹市区,交通方便。",0.75,0.2308,0.5,0.7499999999999999,3
72,"里面只有三间房子,有几个工作人员在搬书。",0.5,0.2308,0.3333,0.10714285714285715,3
78,"真的是冬暖夏凉,里面空调开的巨足。",0.5,0.2308,0.3333,0.5,3
91,该庙中轴建有山门、大殿、后殿等．,0.25,0.2308,0.1667,0.0,3
92,"正脊正面为六条龙,配葵花、菊花等纹饰．",0.5,0.2308,0.3333,0.0,3
98,"进去转转,图书还挺多,古建里的图书馆,竟有一种莫名味道。",0.5,0.2308,0.3333,0.25,3
102,"建筑包含山门,大殿,后殿等,以精美正脊和花饰著称。",0.5,0.2308,0.3333,0.25,3
1,"因为现在被辟为北京市东城区第二图书馆书刊外借处,所以可能有局限性,不像之前去的广福观还能有更大的功能和作用,也挺无奈的。",0.5,0.6667,0.3333,0.35714285714285715,4
4,"这里原是东城第二图书馆,是个工作场所。",0.25,0.6667,0.1667,0.0,4
14,"去的时候没开门,有时间再来里面看看。",0.25,0.3333,0.1667,0.10714285714285715,4
41,房间内部改为图书馆了干净整洁可以借阅图书。,0.75,0.3333,0.5,0.7499999999999999,4
44,"现在火神庙被利用起来,作为东城第二图书馆,主要向成年人和儿童少年借阅图书,满足人们对读书的需求。",0.75,1.0,0.5,0.7499999999999999,4
45,"该图书馆没有阅览室,只能是凭借书证在那儿借书,还书,拿回去阅览。",1.0,0.3333,0.6667,0.10714285714285715,4
46,对外借书时间：周二至周日每天上午10：00至下午l7：00。,0.25,0.3333,0.1667,0.0,4
71,"早起的鸟先得食走起,有之前的经验顺利到达目的地。",0.25,0.3333,0.1667,0.25,4
84,注意事项:图书馆可凭身份证办理借书卡。,0.25,0.3333,0.1667,0.0,4
3,"是始建于明代的火神庙,全称“敕建火德真君庙”。",0.3,0.1538,0.3333,0.5,5
12,"庙外市场有不少售卖绢花的,花儿市地名因此得来。",0.5,0.0769,0.3333,0.25,5
18,"火市火神庙,正名敕建火德真君庙,是北京市东城区西花市大街上的一座历史悠久的道教庙宇。",0.25,0.1538,0.1667,0.25,5
19,"主祀南方火德真君,配祀北方真武大帝。",0.5,0.0769,0.3333,0.0,5
20,"为神木厂悟元观的下院,祀火德真君。",0.5,0.0769,0.3333,0.0,5
21,"2003年,火神庙被定为北京市文物保护单位。",0.25,0.0769,0.1667,0.25,5
22,"重修后,火神庙原有山门,钟鼓楼,前院主殿和东、西配殿,后院主殿和东、西配殿等建筑。",0.7333,0.1538,1.0,0.0,5
23,"今该庙有山门、前院主殿和东、西配殿,后院主殿和东、西配殿。",0.4833,0.1538,0.8333,0.0,5
24,"前院主殿为勾连搭硬山顶式建筑,大脊上装饰有黄琉璃双龙戏珠,殿顶以绿琉璃剪边。",0.75,0.0769,0.5,0.5,5
25,旧时北京城内凡存储木材、火药处或书坊附近多建有火神庙。,0.25,0.0769,0.1667,0.0,5
26,"要说名气,已湮没在民房和写字楼间的花市火神庙显然比不上什刹海那座或者现在市道教学会所在的吕祖宫。",0.25,0.1538,0.1667,0.10714285714285715,5
27,但花市这座现在已被辟为社区图书馆。,0.25,0.2308,0.1667,0.0,5
37,"建筑风格：四合院类型,灰瓦红墙古朴庄重古代道观风格。",1.0,0.0769,0.6667,1.0,5
39,"看看这座西花市大街上的火德真君庙,通常人们都叫花市火神庙。",0.25,0.3077,0.1667,0.0,5
40,tips：现在已经没有人烧香拜佛了感觉已经演变为商业集市。,0.5,0.0769,0.3333,0.35714285714285715,5
42,花市火神庙是一座很有历史的寺庙。,0.25,0.0769,0.1667,0.25,5
55,"现在它对外开放,成为东城区第二图书馆。",0.4167,0.1538,0.3333,0.0,5
57,这里有少儿图书和成人图书两部分。,0.25,0.0769,0.1667,0.0,5
58,花市火神庙正殿为绿琉璃黄剪边勾连搭形式。,0.25,0.0769,0.1667,0.0,5
59,"正脊正面是六条龙,背面是六条凤,中间为火龙珠,纹饰独特。",1.0,0.0769,0.6667,0.25,5
60,"院内立碑两通,西边的碑文字湮灭,只依稀可辨数字。",0.5,0.0769,0.3333,0.10714285714285715,5
61,"似为正德七年所立的《火神庙记》碑,碑座正反面雕着长鼻子龙戏火球,侧面是山羊。",0.75,0.0769,0.5,0.25,5
62,"大明石雕耐看,线条圆润、细节扎实,形象灵动。",1.0,0.0769,0.6667,1.0,5
63,"东边的碑撰有《重修火德真君庙碑记》,立于民国二十九年。",0.3,0.0769,0.3333,0.0,5
65,"花市火神庙现在是“东城区第二图书馆”,这也不失为一个好的归宿。",0.4167,0.0769,0.3333,0.25,5
67,"一个比较袖珍的景点,全名为敕建火德真君庙。",0.3,0.0769,0.3333,0.0,5
69,"到崇文门地区可以来转转,周一闭馆。",0.5,0.0769,0.3333,0.25,5
73,"没去过的朋友一定一定不要去,什么都没有。",0.5,0.0769,0.3333,0.2142857142857143,5
74,"从它门口儿开车路过过无数次,真的是无数次…今儿终于得偿所愿进去遛达了一圈儿。",0.0,0.1538,0.1667,0.25,5
75,"这个火神庙好多人都不知道,因为实在是太不起眼儿了。",0.25,0.0769,0.1667,0.10714285714285715,5
76,而且很多人也都不会想到在崇文门新世界国瑞城这个商圈儿里还能有这么一坐庙。,0.25,0.0769,0.1667,0.25,5
77,"以前是崇文图书馆,现在叫东城区第二图书馆。",0.05,0.1538,0.1667,0.0,5
79,有“切糕王”、“豆汁马”、“茶汤丁家”等小店。,0.25,0.0769,0.1667,0.25,5
80,还有扒糕、驴打滚儿、“蒸儿又炸”、炸豆腐、荤炸四头等各色风味。,0.25,0.0769,0.1667,0.25,5
81,这里装载的万千书籍想要向我们倾诉一段段美丽的传说。,0.5,0.0769,0.3333,0.25,5
85,"花市火神庙,隐藏在新世界各种高楼大厦之间的古迹。",0.25,0.2308,0.1667,0.0,5
87,"不知道是否有意安排,从来没进去过每次都是路边停下来看看。",0.25,0.0769,0.1667,0.0,5
90,"自明代始,每月逢四之日均有庙会．",0.0833,0.2308,0.1667,0.0,5
100,"每月逢四之日均有庙会,出售各种娟,纸,花等。",0.3333,0.1538,0.3333,0.5,5
2,"️总结:Vol.29-2023.9.30如果这里是个小博物馆或者小展览馆该有多好。做为探古来说肯定是失望的,由于诸多历史原因,北京有太多的古迹都被占着,无论是学校还是单位还是个人,还是希望古迹能发挥更多更广的效用,其他不太相关的事情放在专门的地方统一做就好了。",0.0,0.1429,0.6667,0.7142857142857143,7
5,"并不对外开放,里面没有供奉贤圣,单纯是古迹。",0.75,0.1429,0.5,0.3214285714285714,7
6,"碰见工作人员,说这里曾经是四合院住老百姓,后来改图书馆,现在啥都没有。",1.0,0.2857,0.6667,0.10714285714285715,7
8,"这是一座火神庙,经过修缮,但已荒废。",0.5,0.1429,0.3333,0.35714285714285715,7
28,我觉得这倒是古迹再利用最好的方式。,0.25,0.1429,0.1667,0.25,7
29,"北京古建筑物语之道教建筑-花市火神庙这是一座火神庙,祭祀的是火德真君。",0.0833,0.1429,0.1667,0.0,7
32,"感谢这里曾经居住过的居民,没把它给毁了。",0.25,0.2857,0.1667,0.25,7
34,"推荐理由：明朝开始就有的火神庙,清朝翻建,历史悠久。",0.25,0.1429,0.1667,0.25,7
35,"老北京的火神庙有近20座,但冠有“敕建”二字的不多。",0.5,0.1429,0.3333,0.35714285714285715,7
36,"表明它是“皇帝批准,官家修建”,规制不低。",0.75,0.1429,0.5,0.7499999999999999,7
48,"清代火神庙后院为“水会”,负责周边地区的消防工作。",0.25,0.1429,0.1667,0.0,7
53,"花市火神庙始建于1568年,小有名气。",0.25,0.1429,0.1667,0.25,7
54,2003年公布为市级文物保护单位。,0.25,0.1429,0.1667,0.0,7
64,"历史上火神六次光顾这座小庙,最后一次是1939年,次年重建。",0.5,0.1429,0.3333,0.0,7
68,"始建于明穆宗隆庆二年,重建于清高宗乾隆四十一年。",0.5,0.1429,0.3333,0.0,7
86,"这么多年无论附近风景怎么变,这座神庙都静静伫立在那里见证者沧海桑田。",0.25,0.1429,0.1667,0.25,7
89,"为神木厂悟元观的下院,供奉火德真君．",0.3333,0.1429,0.3333,0.0,7
94,"曾经经常从这路过,还真对这个小庙儿没什么印象。",0.25,0.4286,0.1667,0.10714285714285715,7
96,"看介绍这座庙始建于明隆庆二年,供奉的是火德真君,庙宇建筑的艺术价值较高。",0.25,0.1429,0.1667,0.25,7
99,"花市火神庙其实还是很有历史价值的,始建于明代龙庆年间,后来在清代乾隆年间重建。",0.75,0.1429,0.5,0.25,7
101,2003年被定为北京市市级文物保护单位。,0.25,0.1429,0.1667,0.25,7
