ID,sentence,REP,UNQ,DIV,EMO,ZT
1,"天桥市民文化广场位于北京市西城区东南部,天桥南大街与北纬路交叉路口的西南角．",0.25,0.4286,0.1667,0.0,2
31,"原来天桥市民文化广场就在这里,索性停下脚步好好参观一下。",0.125,0.5714,0.1667,0.0,2
32,作为一个北京本地人我还是第一次来这里。,0.0,0.1429,0.1667,0.0,2
35,"广场的西侧是天桥剧场,四面锺的东侧是自然博物馆。",0.0833,0.5714,0.3333,0.0,2
36,这里交通便利地铁号线天桥A出口出来就到了。,0.0833,0.1429,0.3333,0.39999999999999997,2
42,"南面是天桥印象博物馆,西邻天桥剧场。",0.1429,0.1429,0.3333,0.0,2
44,"如果居住在附近,茶余饭后闲暇时逛逛挺不错。",0.1667,0.1429,0.3333,0.19999999999999998,2
45,"北京天桥位于永定门往北一公里处,天坛西门附近。",0.1667,0.2857,0.3333,0.0,2
55,"市民文化广场就在天桥地铁站西侧,挨着天桥剧场。",0.0667,1.0,0.3333,0.0,2
60,"这个广场正对着自然博物馆,从博物馆出来,想去天桥印象博物馆,这个广场是必经之路．",0.125,0.1429,0.1667,0.0,2
63,"这个小广场南面是天桥演艺中心,北面是老郭的德云社,西侧是天桥剧场,东马路对面是北京自然博物馆．",0.2857,0.4286,0.6667,0.0,2
74,"天桥这里真是剧场扎堆的地方,德云社,天桥剧场,天桥艺术中心,全部都紧挨着。",0.125,0.2857,0.1667,0.19999999999999998,2
77,"挺大的一片地方,跟天桥艺术中心连在一起的过来这里特别方便,8号线天桥站A口出来就是。",0.25,0.4286,0.6667,0.7999999999999999,2
78,"之前因为的原因这里被围起来做检测用,现在慢慢好起来又可以自由活动了。",0.25,0.1429,0.5,0.4857142857142857,2
81,这个广场就在天桥艺术中心旁边天桥地铁站A口．,0.0179,0.7143,0.1667,0.0,2
85,"今年第一次过来,发现四周围上了围栏只留了一个入口,既不美观也不方便．",0.25,0.1429,0.3333,0.17142857142857143,2
90,"天桥市民文化广场在天坛公园西门向西北几百米处,南边是天桥艺术中心,北边有德云社,西边是天桥剧场,东边是自然博物馆和天坛,是北京宣南文化和天桥文化的遗存。",0.5357,0.8571,1.0,0.0,2
91,"市民广场解放后被拆除,近年因重塑城南文化而重建,广场上有天桥八大怪的金属塑像和四面钟可以拍照打卡。",0.5,0.1429,0.6667,0.6857142857142857,2
95,"因为疫情的关系,天桥文化广场已经完全封闭了起来,根本进不去。",0.125,0.1429,0.1667,0.08571428571428572,2
100,"北京的中轴线,南起永定门,北至钟楼,全程7.8公里,和天桥一样,这条路是祭祀时的皇帝专用通道。",0.2917,0.4286,0.5,0.0,2
104,"天桥市民文化广场位于北京市西城区东南部,东临天桥南大街。",0.375,0.4286,0.3333,0.0,2
