ID,sentence,REP,UNQ,DIV,EMO,ZT
2,北京市·花市清真寺西花市大街80号。,1.0,0.7143,0.2857,0.06122448979591836,2
4,"具有宗教色彩的清真寺,就在花市大街80号．",0.75,0.5714,0.2857,0.14285714285714285,2
6,"路过东花市大街,无意中发现这个隐于闹市的清真寺。",0.25,1.0,0.1429,0.0,2
7,"门脸很小,疫情的原因也进不去只好在外面欣赏一番。",0.5,0.1429,0.2857,0.12244897959183672,2
17,"从东花市大街穿行,会路过08年立起的“花市十景”浮雕。",0.5,0.2857,0.2857,0.0,2
20,有鸦儿李记涮肉、老诚伊羊蝎子等。,0.5,0.1429,0.2857,0.0,2
21,"北京古建筑物语之伊斯兰教建筑-花市清真寺东城区西花市的路南有一座古老的清真寺,但是在花市大街上却很难见到它。",0.25,0.7143,0.1429,0.06122448979591836,2
22,"如果你碰巧在它南面的广安门大街上东张西望,倒没准儿能看见它那连接好几跨的绚丽的绿色琉璃瓦屋顶。",0.25,0.2857,0.1429,0.14285714285714285,2
23,"要是在花市大街上,你可得仔细寻找一番了。",0.25,0.4286,0.1429,0.06122448979591836,2
24,"直到看见路南一座灰砖的西式券门后,从一些小铺子里钻进去,才能在一个小得不能再小的院子里看见它的坐西朝东的大殿。",0.5,0.2857,0.2857,0.06122448979591836,2
28,"位置是在崇文门,鸦儿李记店旁边,特别容易找到。",0.25,0.1429,0.1429,0.14285714285714285,2
38,"发现自己最近跟清真寺很有缘,这是我路过发现的第二个清真寺,离着崇文门不远。",0.75,0.1429,0.4286,0.14285714285714285,2
39,"因为是要来这附近买吃的,发现的这个清真寺。",0.5,0.1429,0.2857,0.0,2
55,回族群众聚会和活动的场所——清真寺。,0.25,0.1429,0.1429,0.0,2
64,"在国瑞城对面的小区里,据说还挺知名。",0.0,0.1429,0.1429,0.14285714285714285,2
77,花市清真寺位于东城区西花市大街80号。,0.5,0.4286,0.1429,0.0,2
90,"离住的酒店很近,周围有清真的饭店和小吃。",0.5,0.1429,0.2857,0.2857142857142857,2
91,"不少人在排队买东西,有一次看门开着。",0.5,0.1215,0.2857,0.14285714285714285,2
95,除了寺庙还有一部分为餐厅一部分菜市场。,0.0,0.1429,0.1429,0.0,2
98,"倒是没进去过,平时也没见什么人进出,不过闹中取静,繁华的花市大街,有这么块清净地,也很不错．",1.0,0.4286,0.5714,0.48979591836734687,2
107,"从西花市大街走过,看到有个清真寺,就跑进去看看。",0.25,1.0,0.1429,0.0,2
111,"说大门开的与众不同,临街朝北而非一般的朝东。",0.5,0.1429,0.2857,0.2857142857142857,2
112,那如此住在后面新景家园的居民不知道是好还是不好呢。,0.25,0.1429,0.1429,0.0,2
1,"应该是不对外的,不知道里面是什么样子。",0.5,0.1314,0.2857,0.06122448979591836,3
5,"比较大的一个清真寺,可惜没法进去看看。",0.5,0.2629,0.2857,0.2040816326530612,3
8,"门户两边都有精致的窗户,有假窗也有真窗。",0.5,0.1314,0.2857,0.14285714285714285,3
9,精美的石刻让这些窗户别有一番风味。,0.3333,0.1314,0.2857,0.2857142857142857,3
11,唯一感觉不伦不类的是这个门檐儿。,0.25,0.1314,0.1429,0.06122448979591836,3
12,"应该是新修的,虽然精美,但缺了点原汁原味的感觉。",0.5833,0.1314,0.4286,0.2040816326530612,3
26,"院子里面不是特别大,但是方方正正,规规矩矩的。",0.75,0.1314,0.4286,0.346938775510204,3
27,"外面的世界很热闹,但是清真寺里却是安安静静,干干净净,感觉与世无争一样的清净。",0.75,0.1314,0.4286,0.4285714285714285,3
