ID,sentence,REP,UNQ,DIV,EMO,ZT
1,基督教会崇文门堂是位于中国北京市东城区崇文门内大街的一所基督教堂．,0.0476,0.5,0.1,0.0,2
9,位置在地铁崇文门站东北出口旁的胡同里。,0.1429,0.5,0.1,0.0,2
19,"就算它散落在北京狭窄的胡同中,也不会有任何的违和感。",0.1429,0.25,0.1,0.10714285714285715,2
23,"现存两组建筑,一组建筑为教堂大门,另一组建筑为教堂。",0.1429,0.25,0.1,0.0,2
34,位于北京市东城区崇文门内后沟胡同丁2号。,0.0476,1.0,0.1,0.0,2
38,"位置：地铁5号线崇文门站F口出来,看到小斑马线左拐,里面有条巷子,顺着巷子一直走,不远就看到了。",0.7143,0.5,0.5,0.0,2
45,"基督教四堂的东堂就是这里,这一片应该包括了主教堂和一二五中当然还有同仁医院一部分,所以说是京城最大的基督教会建筑。",0.1429,0.25,0.1,0.25,2
54,"崇文堂地方还是挺大的,就是不好停车．",0.1905,0.25,0.2,0.35714285714285715,2
56,如果非要开车最好把车停到附近的酒店或者商场里！,0.1429,0.25,0.1,0.25,2
67,北京基督教会崇文门教堂离地铁二号线五号线都很近。,0.1429,0.75,0.1,0.25,2
74,"北京市最早的基督教堂,离单位不远,经常过去逛逛．",0.1429,0.25,0.2,0.25,2
75,"我是无神论者,来崇文门教堂是为了兑现多年前对朋友的诚若。",0.0,0.25,0.1,0.0,2
104,"很便利,崇文门地铁站F口出来导航大概300多米就到了。",0.1905,0.7029,0.2,0.25,2
105,"我去的时候是下午,没有什么人,给门口的兄弟说明来意,让我进去了。",0.0,0.25,0.4,0.0,2
24,"堂内分为正、副两堂,正堂设有四百多个座位,副堂有三百多个座位。",0.2381,0.1944,0.3,0.0,3
25,"中间有可以上下活动的闸板相隔,既可分开,亦可联用。",0.1429,0.1944,0.1,0.0,3
26,"礼拜堂呈圆形,整体为木制双层伞形结构。",0.4286,0.3889,0.2,0.0,3
31,"新教的教堂比起天主教的教堂,实在是建筑风格简陋了很多。",0.1429,0.1944,0.1,0.10714285714285715,3
35,教堂建筑融入了中国传统建筑的特点。,0.1429,0.1944,0.1,0.25,3
39,"环境：整洁,有时光痕迹的老建筑,仿佛回到了过去。",0.4286,0.1944,0.3,0.7499999999999999,3
40,"建筑上的彩色玻璃搭配建筑设计,在阳光下色彩斑斓。",0.2857,0.1944,0.2,0.5,3
41,"秋季是北京最美的季节,来到这里,会发现不同的美。",0.2857,0.1944,0.2,0.5,3
46,"我这是第二次来了,几年前拍国保系列时来看过,中西结合建筑风,每次来义工都很热情跟我聊天,我喜欢在教堂里坐坐,这应该是教堂带给我的感官。",0.2857,0.1944,0.2,0.5,3
48,"坐落在北京崇文门后沟胡同的亚斯立堂,有着灰色清水砖的外墙,朴素淡雅接地气。",0.4286,0.3889,0.3,0.25,3
49,"区别于天主教堂的高耸入云和富丽堂皇,基督教新教教堂大都讲求实用,相当平民化。",0.2857,0.1944,0.2,0.5,3
64,繁华与简朴喧哗与宁静只是一路之隔。,0.0,0.1944,0.2,0.0,3
68,"在北京基督教会崇文门教堂在后沟胡同,外面很漂亮。",0.1429,0.3889,0.1,0.25,3
82,"教堂最初建成时,外观和现在一样,只是规模比较小,仅能容纳四五百人聚会。",0.4286,0.1944,0.3,0.2142857142857143,3
89,"“文革”期间,堂内各种设备破损十分严重,面目全非。",0.0,0.1944,0.2,0.2142857142857143,3
91,"整座教堂占地面积为8246平方米,堂内分为正、副两堂,正堂设有四百多个座位,副堂有三百多个座位,中间有可以上下活动的闸板相隔,既可分开,亦可联用。",0.1429,0.1944,0.5,0.0,3
92,"礼拜堂呈圆形,整体为木制双层伞形结构,建筑风格极为独特别致。",0.2857,0.3889,0.3,0.25,3
