ID,sentence,REP,UNQ,DIV,EMO,ZT
36,"话说原来是不是单收门票,还是封闭状态,不对外开放呢？",0.3,1.0,0.3333,0.0,1
77,"去年还是单独售票的园中园,今年已经包含在大门票里开放了。",0.2,1.0,0.2222,0.16666666666666666,1
81,"斋宫在天坛内部～没有门票,可以参观～",0.2,1.0,0.2222,0.3333333333333333,1
83,"不是故宫红墙拍不起,而是这里更有性价比",0.1,1.0,0.1111,0.16666666666666666,1
1,"天坛斋宫位于北京天坛的西门内,乘公交地铁都可以直接到达西门。",0.2,0.2857,0.2222,0.16666666666666666,2
13,"先往西门方向走,快到西门左转直走就到了。",0.0,0.2857,0.2222,0.0,2
22,"占地面积约四万平方米,宫墙两层,外层叫砖城,内层宫墙叫紫墙．",0.5,0.2857,0.4444,0.3333333333333333,2
25,"回廊外面有深池环绕,整个斋宫层层设防．",0.4,0.5714,0.2222,0.3333333333333333,2
26,"石桥前面南北各有朝房5间,是侍卫和禁军兵将的临时住房．",0.2,0.2857,0.2222,0.16666666666666666,2
27,"此外,这里还有茶果局、膳房、什物房等辅助建筑,所有房屋都是五间一套,南北、左右对称．",0.3,0.2857,0.3333,0.4999999999999999,2
28,"来过天坛这么多次,居然头次知道有斋宫,靠近西门。",0.2,0.5714,0.2222,0.0,2
38,"斋宫的位置在天坛西天门南侧,坐西朝东,是祀前皇帝斋戒的专用宫室。",0.3,0.2857,0.3333,0.0,2
51,"正东有宫门两道,左右各有一座角门,角门前面各有汉白玉石桥。",0.3333,0.2857,0.3333,0.0,2
53,"而且回廊外面环绕深池,把整个斋宫层层设防。",0.4,0.5714,0.2222,0.0,2
55,"去了很多次天坛,居然一直没进去过斋宫。",0.1,0.5714,0.1111,0.07142857142857142,2
56,"也有护城河,今天看到开着门就进去了。",0.1333,0.2857,0.2222,0.0,2
70,似乎每个周末都要拜访古建并试图探一处新景。,0.0,0.2857,0.1111,0.0,2
79,"来斋宫的游客,比祈年殿、回音壁、圜丘坛游客少很多。",0.1,0.2857,0.1111,0.16666666666666666,2
3,"斋宫的占地面积约为四万平方米,平面布局为正方形,整体呈现出一种庄严肃穆的氛围。",0.3,0.1739,0.3333,0.16666666666666666,3
4,"斋宫的主要建筑特点包括双重围墙和环绕内墙的167间廊道,这些廊道曾是卫士们避风雨的地方。",0.2333,0.1739,0.3333,0.0,3
5,"正殿是无梁殿,采用五间无梁殿的建筑风格,是京城著名的古建筑之一。",0.3,0.1739,0.3333,0.16666666666666666,3
6,"殿前露台上设有时刻碑亭和斋戒铜人亭,其中斋戒铜人亭内有一尊高1.5尺的铜像,身穿古代文官服,手持刻有“斋戒”二字的铜牌,据说是仿唐朝宰相魏征而制的。",0.6,0.1739,0.6667,0.0,3
12,"公园里标识牌不是很清晰,几乎可以说没有,建议完善一下。",0.2,0.1739,0.2222,0.14285714285714285,3
14,"斋宫里面还挺大,进门从左到右先走一圈,然后里面再看看,一个小时就能转完。",0.3,0.1739,0.3333,0.16666666666666666,3
16,"保洁阿姨擦垃圾桶擦得真干净,见我四处找寻,告诉我腊梅在卫生间附近,还没有开。",0.2,0.1739,0.2222,0.16666666666666666,3
18,"斋宫相对来说人比较少,参观起来不会那么吵闹．",0.2,0.1739,0.2222,0.3333333333333333,3
23,"紫墙四周有167间回廊环绕,是守卫宫墙的八旗兵丁遮避风雨霜雪的地方．",0.1333,0.3478,0.2222,0.3333333333333333,3
29,"顶部是蓝色琉璃瓦,表示在天之前不敢称尊的意思。",0.1,0.1739,0.1111,0.0,3
30,"斋宫相当于小皇宫,不过感觉有点小呀。",0.2,0.1739,0.2222,0.07142857142857142,3
31,这趟斋宫还是蛮有印象首先建筑是没有一根柱子简洁道法自然乾隆御笔实属难得了。,0.3,0.1739,0.3333,0.4999999999999999,3
32,敬天敬止牌匾都让人心生敬畏和这里的定位融合一体。,0.2,0.1739,0.2222,0.16666666666666666,3
52,"墙四周有167间回廊环绕,是守卫宫墙的兵丁遮风挡雨的地方。",0.2,0.3478,0.2222,0.0,3
61,"斋宫的建筑巧能齐备,有“小皇宫”之称。",0.2,0.1739,0.2222,0.3333333333333333,3
62,"斋宫由正殿、寝宫、钟楼、值房、回廊等构成,布局严谨,造型别致。",0.3,0.1739,0.3333,0.3333333333333333,3
68,"斋宫虽不及紫禁城金碧辉煌,但也规模宏大、典雅清幽。",0.2,0.1739,0.2222,0.3333333333333333,3
69,"在这肃静和庄重的地方,是思考问题的绝佳之地。",0.2,0.1739,0.2222,0.3333333333333333,3
74,整座斋宫坐西朝东正门在正东护宫河上三座石桥对应着三座门洞三座石桥用柱头标示着级别。,0.3,0.1739,0.3333,0.0,3
76,"四周有巨大的壕沟,里面的院墙有一米厚。",0.2,0.1739,0.2222,0.0,3
84,"每次去故宫路过长长的红墙,都会因人头攒动而放弃拍照",0.1,0.1739,0.1111,0.07142857142857142,3
85,"然鹅,我却可以承包这里的红墙,大片既视感有没有🥳🤩",0.1,0.1739,0.1111,0.16666666666666666,3
